ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-jRDkQG-HMCR-234-2014-2,ocds-lcuori-jRDkQG-HMCR-234-2014-2/3,jRDkQG-HMCR-234-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-021-2014-HT-2,ocds-lcuori-WRzdbL-LP-021-2014-HT-2/3,WRzdbL-LP-021-2014-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-235-2014-2,ocds-lcuori-jRDkQG-HMCR-235-2014-2/3,jRDkQG-HMCR-235-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-236-2014-2,ocds-lcuori-jRDkQG-HMCR-236-2014-2/3,jRDkQG-HMCR-236-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-237-2014-2,ocds-lcuori-jRDkQG-HMCR-237-2014-2/3,jRDkQG-HMCR-237-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-238-2014-2,ocds-lcuori-jRDkQG-HMCR-238-2014-2/3,jRDkQG-HMCR-238-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-09-A-2,ocds-lcuori-lRo92L-09-A-2/3,lRo92L-09-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-02-2014-2,ocds-lcuori-MLQW8R-02-2014-2/3,MLQW8R-02-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-10-2,ocds-lcuori-lRo92L-10-2/3,lRo92L-10-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-11-2,ocds-lcuori-lRo92L-11-2/3,lRo92L-11-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-12-2,ocds-lcuori-lRo92L-12-2/3,lRo92L-12-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw5YG-15-2014-2,ocds-lcuori-0rw5YG-15-2014-2/3,0rw5YG-15-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-DGC-002-CONS-2014-2,ocds-lcuori-WRzbRe-DGC-002-CONS-2014-2/3,WRzbRe-DGC-002-CONS-2014-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-ERpaDr-LP 03-14-2,ocds-lcuori-ERpaDr-LP 03-14-2/3,ERpaDr-LP 03-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 29-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 29-2014-2/3,4LOxWG-LICITACION PRIVADA No. 29-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-FHIS-03-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-03-2014-2/3,wrV3LP-LPR-FHIS-03-2014-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-ERpaDr-LP 04-14-2,ocds-lcuori-ERpaDr-LP 04-14-2/3,ERpaDr-LP 04-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 32-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 32-2014-2/3,4LOxWG-LICITACION PRIVADA No. 32-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP 07-14-2,ocds-lcuori-ERpaDr-LP 07-14-2/3,ERpaDr-LP 07-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 33-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 33-2014-2/3,4LOxWG-LICITACION PRIVADA No. 33-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 34-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 34-2014-2/3,4LOxWG-LICITACION PRIVADA No. 34-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP 08-14-2,ocds-lcuori-ERpaDr-LP 08-14-2/3,ERpaDr-LP 08-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 35-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 35-2014-2/3,4LOxWG-LICITACION PRIVADA No. 35-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 36-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 36-2014-2/3,4LOxWG-LICITACION PRIVADA No. 36-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 37-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 37-2014-2/3,4LOxWG-LICITACION PRIVADA No. 37-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 120-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 120-2014-2/4,4LOxWG-LICITACION PRIVADA No. 120-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 38-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 38-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 38-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 121-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 121-2014-2/4,4LOxWG-LICITACION PRIVADA No. 121-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.39-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.39-2014-2/3,4LOxWG-LICITACION PRIVADA NO.39-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 122-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 122-2014-2/4,4LOxWG-LICITACION PRIVADA No. 122-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 40-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 40-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 40-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 41-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 41-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 41-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 42-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 42-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 42-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.43-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.43-2014-2/3,4LOxWG-LICITACION PRIVADA NO.43-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-C-19 LP-16-2,ocds-lcuori-ERpaPr-C-19 LP-16-2/3,ERpaPr-C-19 LP-16-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 44-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 44-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 44-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-C-20 LP-17-2,ocds-lcuori-ERpaPr-C-20 LP-17-2/3,ERpaPr-C-20 LP-17-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.45-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.45-2014-2/3,4LOxWG-LICITACION PRIVADA NO.45-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-C-21 LP-18-2,ocds-lcuori-ERpaPr-C-21 LP-18-2/3,ERpaPr-C-21 LP-18-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 46-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 46-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 46-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-C-22 LP-19-2,ocds-lcuori-ERpaPr-C-22 LP-19-2/3,ERpaPr-C-22 LP-19-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-C-23 LP20-2,ocds-lcuori-ERpaPr-C-23 LP20-2/3,ERpaPr-C-23 LP20-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-C-24 LP-21-2,ocds-lcuori-ERpaPr-C-24 LP-21-2/3,ERpaPr-C-24 LP-21-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 47-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 47-2014-2/3,4LOxWG-LICITACION PRIVADA No. 47-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 51-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 51-2014-2/3,4LOxWG-LICITACION PRIVADA No. 51-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 52-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 52-2014-2/3,4LOxWG-LICITACION PRIVADA No. 52-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 54-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 54-2014-2/3,4LOxWG-LICITACION PRIVADA No. 54-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 55-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 55-2014-2/3,4LOxWG-LICITACION PRIVADA No. 55-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 56-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 56-2014-2/3,4LOxWG-LICITACION PRIVADA No. 56-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 57-20124-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 57-20124-2/3,4LOxWG-LICITACION PRIVADA No. 57-20124-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 58-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 58-2014-2/3,4LOxWG-LICITACION PRIVADA No. 58-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 59-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 59-2014-2/3,4LOxWG-LICITACION PRIVADA No. 59-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 60-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 60-2014-2/3,4LOxWG-LICITACION PRIVADA No. 60-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-39100-2,ocds-lcuori-8L47Pr-39100-2/3,8L47Pr-39100-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 62-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 62-2014-2/3,4LOxWG-LICITACION PRIVADA No. 62-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 63-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 63-2014-2/4,4LOxWG-LICITACION PRIVADA No. 63-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 64-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 64-2014-2/3,4LOxWG-LICITACION PRIVADA No. 64-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 67-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 67-2014-2/3,4LOxWG-LICITACION PRIVADA No. 67-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 68-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 68-2014-2/3,4LOxWG-LICITACION PRIVADA No. 68-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVJ9r-SAG DICTA P. PORCINO 01-2014-2,ocds-lcuori-wrVJ9r-SAG DICTA P. PORCINO 01-2014-2/3,wrVJ9r-SAG DICTA P. PORCINO 01-2014-2,2.0-FlRo2G5,Donación,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-PGRD-03-LPN-O-2014-2,ocds-lcuori-Er6jdr-PGRD-03-LPN-O-2014-2/4,Er6jdr-PGRD-03-LPN-O-2014-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-4LOxWG-LICITADION PRIVADA No. 72-2014-2,ocds-lcuori-4LOxWG-LICITADION PRIVADA No. 72-2014-2/4,4LOxWG-LICITADION PRIVADA No. 72-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 011-2014-2,ocds-lcuori-kR2qqG-HLMV 011-2014-2/3,kR2qqG-HLMV 011-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV002-14-2,ocds-lcuori-kR2qqG-HLMV002-14-2/3,kR2qqG-HLMV002-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-PGRD-04-LPN-O-2014-2,ocds-lcuori-Er6jdr-PGRD-04-LPN-O-2014-2/4,Er6jdr-PGRD-04-LPN-O-2014-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-2LAakL-10-2014-2,ocds-lcuori-2LAakL-10-2014-2/4,2LAakL-10-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRojQG-018-14-2,ocds-lcuori-lRojQG-018-14-2/3,lRojQG-018-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2paL-10-16-2014-1,ocds-lcuori-kR2paL-10-16-2014-1/3,kR2paL-10-16-2014-1,1-FgGy4LO,Recursos Nacionales,FgGy4LO,Fondo Mundial
ocds-lcuori-kR2qqG-HLMV 003-14-2,ocds-lcuori-kR2qqG-HLMV 003-14-2/3,kR2qqG-HLMV 003-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-08-2014-2,ocds-lcuori-MLQW8R-08-2014-2/3,MLQW8R-08-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkVEr-LP-003-2014-2,ocds-lcuori-gLkVEr-LP-003-2014-2/3,gLkVEr-LP-003-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orveZR-LP-005-2014-2,ocds-lcuori-orveZR-LP-005-2014-2/3,orveZR-LP-005-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-SEFIN LPN-030-2013-2,ocds-lcuori-mGEMGM-SEFIN LPN-030-2013-2/3,mGEMGM-SEFIN LPN-030-2013-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 012-2014-2,ocds-lcuori-kR2qqG-HLMV 012-2014-2/3,kR2qqG-HLMV 012-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 004-14-2,ocds-lcuori-kR2qqG-HLMV 004-14-2/3,kR2qqG-HLMV 004-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-PGRD-05-LPN-O-2014-2,ocds-lcuori-Er6jdr-PGRD-05-LPN-O-2014-2/4,Er6jdr-PGRD-05-LPN-O-2014-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-kR2qqG-HLMV 013-2014-2,ocds-lcuori-kR2qqG-HLMV 013-2014-2/3,kR2qqG-HLMV 013-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 014-2014-2,ocds-lcuori-kR2qqG-HLMV 014-2014-2/3,kR2qqG-HLMV 014-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-PGRD-06-LPN-O-2014-2,ocds-lcuori-Er6jdr-PGRD-06-LPN-O-2014-2/4,Er6jdr-PGRD-06-LPN-O-2014-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-kR2qqG-HLMV 015-2014-2,ocds-lcuori-kR2qqG-HLMV 015-2014-2/3,kR2qqG-HLMV 015-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 005-14-2,ocds-lcuori-kR2qqG-HLMV 005-14-2/3,kR2qqG-HLMV 005-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L4YaG-LPN No. 001-INA-2014-2,ocds-lcuori-8L4YaG-LPN No. 001-INA-2014-2/3,8L4YaG-LPN No. 001-INA-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ZGqW9r-LPN-006-IPM-2014-2,ocds-lcuori-ZGqW9r-LPN-006-IPM-2014-2/3,ZGqW9r-LPN-006-IPM-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 76-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA No. 76-2014-2/3,4LOxWG-LICITACION PRIVADA No. 76-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 016-2014-2,ocds-lcuori-kR2qqG-HLMV 016-2014-2/3,kR2qqG-HLMV 016-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 006-14-2,ocds-lcuori-kR2qqG-HLMV 006-14-2/3,kR2qqG-HLMV 006-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 77-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 77-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 77-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 79-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 79-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 79-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 80-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 80-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 80-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 81-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 81-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 81-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 82-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 82-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 82-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 83-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 83-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 83-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 84-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 84-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 84-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.85-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO.85-2014-2/4,4LOxWG-LICITACION PRIVADA NO.85-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 86-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 86-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 86-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 87-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 87-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 87-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 88-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 88-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 88-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 89-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 89-2014-2/4,4LOxWG-LICITACION PRIVADA NO. 89-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 90-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 90-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 90-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 91-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 91-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 91-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 92-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 92-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 92-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 93-2014-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 93-2014-2/3,4LOxWG-LICITACION PRIVADA NO. 93-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 007-14-2,ocds-lcuori-kR2qqG-HLMV 007-14-2/3,kR2qqG-HLMV 007-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 017-2014-2,ocds-lcuori-kR2qqG-HLMV 017-2014-2/3,kR2qqG-HLMV 017-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 019-2014-2,ocds-lcuori-kR2qqG-HLMV 019-2014-2/3,kR2qqG-HLMV 019-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 010-14-2,ocds-lcuori-kR2qqG-HLMV 010-14-2/3,kR2qqG-HLMV 010-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2329 -2014-2,ocds-lcuori-MLQnmG-Lpri-2329 -2014-2/3,MLQnmG-Lpri-2329 -2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-07-2014-2,ocds-lcuori-MLQW8R-07-2014-2/3,MLQW8R-07-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-059-2014-2,ocds-lcuori-MrMagr-LP-059-2014-2/3,MrMagr-LP-059-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-061-2014-2,ocds-lcuori-MrMagr-LP-061-2014-2/3,MrMagr-LP-061-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-023-2014-HT-2,ocds-lcuori-WRzdbL-LP-023-2014-HT-2/3,WRzdbL-LP-023-2014-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-022-2014-HT-2,ocds-lcuori-WRzdbL-LP-022-2014-HT-2/3,WRzdbL-LP-022-2014-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
