ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/attributes/0/id,contracts/0/items/0/attributes/0/name,contracts/0/items/0/attributes/0/value
ocds-lcuori-231384,ocds-lcuori-231384/1-contract,231384,537078,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231395,ocds-lcuori-231395/1-contract,231395,537098,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231395,ocds-lcuori-231395/1-contract,231395,537099,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231395,ocds-lcuori-231395/1-contract,231395,537100,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231395,ocds-lcuori-231395/1-contract,231395,537101,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231395,ocds-lcuori-231395/1-contract,231395,537102,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231395,ocds-lcuori-231395/1-contract,231395,537103,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231406,ocds-lcuori-231406/1-contract,231406,537118,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231428,ocds-lcuori-231428/1-contract,231428,537158,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231428,ocds-lcuori-231428/1-contract,231428,537159,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231439,ocds-lcuori-231439/1-contract,231439,537178,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231439,ocds-lcuori-231439/1-contract,231439,537179,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231439,ocds-lcuori-231439/1-contract,231439,537180,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231439,ocds-lcuori-231439/1-contract,231439,537181,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231439,ocds-lcuori-231439/1-contract,231439,537182,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537198,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537199,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537200,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537201,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537202,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537203,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231450,ocds-lcuori-231450/1-contract,231450,537204,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537218,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537219,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537220,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537221,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537222,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537223,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537224,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537225,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537226,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537227,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537228,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537229,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537230,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537231,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231461,ocds-lcuori-231461/1-contract,231461,537232,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537238,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537239,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537240,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537241,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537242,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537243,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231472,ocds-lcuori-231472/1-contract,231472,537244,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231483,ocds-lcuori-231483/1-contract,231483,537258,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231483,ocds-lcuori-231483/1-contract,231483,537260,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231483,ocds-lcuori-231483/1-contract,231483,537261,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231484,ocds-lcuori-231484/1-contract,231484,537259,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-234178,ocds-lcuori-234178/1-contract,234178,540878,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231527,ocds-lcuori-231527/1-contract,231527,537278,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231527,ocds-lcuori-231527/1-contract,231527,537279,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231538,ocds-lcuori-231538/1-contract,231538,537298,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231549,ocds-lcuori-231549/1-contract,231549,537318,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231560,ocds-lcuori-231560/1-contract,231560,537338,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537358,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537359,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537360,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537361,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537362,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537363,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537364,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537365,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231571,ocds-lcuori-231571/1-contract,231571,537366,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231572,ocds-lcuori-231572/1-contract,231572,537367,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231582,ocds-lcuori-231582/1-contract,231582,537378,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231582,ocds-lcuori-231582/1-contract,231582,537379,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231582,ocds-lcuori-231582/1-contract,231582,537380,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231582,ocds-lcuori-231582/1-contract,231582,537381,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231582,ocds-lcuori-231582/1-contract,231582,537382,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231593,ocds-lcuori-231593/1-contract,231593,537398,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537422,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537423,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537424,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537425,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537418,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537419,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537420,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231604,ocds-lcuori-231604/1-contract,231604,537421,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537426,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537427,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537428,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537429,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537430,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537431,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537432,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537433,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231605,ocds-lcuori-231605/1-contract,231605,537434,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231615,ocds-lcuori-231615/1-contract,231615,537438,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231626,ocds-lcuori-231626/1-contract,231626,537458,670,Convenio Marco,BIENES INFORMATICOS 2018
ocds-lcuori-231637,ocds-lcuori-231637/1-contract,231637,537478,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231648,ocds-lcuori-231648/1-contract,231648,537498,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231648,ocds-lcuori-231648/1-contract,231648,537499,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231648,ocds-lcuori-231648/1-contract,231648,537500,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231648,ocds-lcuori-231648/1-contract,231648,537501,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231648,ocds-lcuori-231648/1-contract,231648,537502,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231670,ocds-lcuori-231670/1-contract,231670,537518,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231681,ocds-lcuori-231681/1-contract,231681,537538,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231681,ocds-lcuori-231681/1-contract,231681,537539,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231681,ocds-lcuori-231681/1-contract,231681,537540,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231681,ocds-lcuori-231681/1-contract,231681,537541,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231681,ocds-lcuori-231681/1-contract,231681,537542,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231681,ocds-lcuori-231681/1-contract,231681,537543,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231692,ocds-lcuori-231692/1-contract,231692,537558,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231693,ocds-lcuori-231693/1-contract,231693,537559,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231693,ocds-lcuori-231693/1-contract,231693,537560,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-231693,ocds-lcuori-231693/1-contract,231693,537561,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231703,ocds-lcuori-231703/1-contract,231703,537578,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231703,ocds-lcuori-231703/1-contract,231703,537579,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231703,ocds-lcuori-231703/1-contract,231703,537580,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231703,ocds-lcuori-231703/1-contract,231703,537581,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231714,ocds-lcuori-231714/1-contract,231714,537598,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231714,ocds-lcuori-231714/1-contract,231714,537599,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231714,ocds-lcuori-231714/1-contract,231714,537600,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231725,ocds-lcuori-231725/1-contract,231725,537618,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231725,ocds-lcuori-231725/1-contract,231725,537619,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231725,ocds-lcuori-231725/1-contract,231725,537620,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231725,ocds-lcuori-231725/1-contract,231725,537621,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231736,ocds-lcuori-231736/1-contract,231736,537658,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231736,ocds-lcuori-231736/1-contract,231736,537659,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231736,ocds-lcuori-231736/1-contract,231736,537638,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231736,ocds-lcuori-231736/1-contract,231736,537639,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231736,ocds-lcuori-231736/1-contract,231736,537640,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231736,ocds-lcuori-231736/1-contract,231736,537641,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231758,ocds-lcuori-231758/1-contract,231758,537678,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,231759,537679,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,231759,537680,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,231759,537681,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,231759,537682,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,231759,537683,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,231759,537684,790,Convenio Marco,IMPRESORAS Y EQUIPOS DE REPRODUCCION
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537685,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537686,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537687,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537688,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537689,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537690,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537691,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537692,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,231761,537693,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231762,ocds-lcuori-231762/1-contract,231762,537694,670,Convenio Marco,BIENES INFORMATICOS 2018
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,231769,537698,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,231769,537699,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,231769,537700,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,231769,537701,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,231769,537702,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,231769,537703,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537718,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537719,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537720,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537721,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537722,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537723,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,231780,537724,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231791,ocds-lcuori-231791/1-contract,231791,537738,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,231813,537778,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,231813,537779,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,231813,537780,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,231813,537781,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,231824,537798,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,231824,537799,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,231824,537800,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,231824,537801,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,231847,537818,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,231847,537819,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,231847,537820,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,231847,537821,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,231858,537838,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,231858,537839,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,231858,537840,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,231858,537841,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,231858,537842,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,231858,537843,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,231879,537858,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,231879,537859,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,231879,537860,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,231879,537861,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,231879,537862,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,231890,537878,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,231890,537879,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,231890,537880,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,231890,537881,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,231890,537882,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,231901,537898,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,231901,537899,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,231901,537900,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,231901,537901,610,Convenio Marco,CONVENIO MARCO DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-231913,ocds-lcuori-231913/1-contract,231913,537918,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,231914,537919,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,231914,537920,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,231914,537921,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,231914,537922,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,231923,537938,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,231923,537939,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,231923,537940,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,231923,537941,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
