ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-DL9JqG-CM-016-CALFFAA-2018-1,ocds-lcuori-DL9JqG-CM-016-CALFFAA-2018-1/3,DL9JqG-CM-016-CALFFAA-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN No.SEDS-019-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-019-2018-2/3,mrY1dr-LPN No.SEDS-019-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRz0xL-CM-SAR-298-2018-1,ocds-lcuori-WRz0xL-CM-SAR-298-2018-1/3,WRz0xL-CM-SAR-298-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-297-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-297-2018-1/3,ERpWgG-COTIZACION No. SRECI-297-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-CD-COT. HO-083-2018-1,ocds-lcuori-8L47Pr-CD-COT. HO-083-2018-1/3,8L47Pr-CD-COT. HO-083-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0130-2018-PE-0114-2018-1,ocds-lcuori-Zr5B9L-C-0130-2018-PE-0114-2018-1/3,Zr5B9L-C-0130-2018-PE-0114-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-2Lmz0G-CM-260-BNP-2018-1,ocds-lcuori-2Lmz0G-CM-260-BNP-2018-1/3,2Lmz0G-CM-260-BNP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0248-2018-PE-0214-2018-1,ocds-lcuori-Zr5B9L-C-0248-2018-PE-0214-2018-1/3,Zr5B9L-C-0248-2018-PE-0214-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-vGZKAR-CM-AMD-UTM-047-2018-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-047-2018-1/4,vGZKAR-CM-AMD-UTM-047-2018-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-1Ra0dG-PCD-CONV-FN-066-2018-2,ocds-lcuori-1Ra0dG-PCD-CONV-FN-066-2018-2/3,1Ra0dG-PCD-CONV-FN-066-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-049-2018-2,ocds-lcuori-MrMagr-LP-049-2018-2/3,MrMagr-LP-049-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6QoR-CM-015-LV-2018-1,ocds-lcuori-Er6QoR-CM-015-LV-2018-1/4,Er6QoR-CM-015-LV-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZKAR-CM-AMD-CS-682-2018-1,ocds-lcuori-vGZKAR-CM-AMD-CS-682-2018-1/6,vGZKAR-CM-AMD-CS-682-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-246-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-246-2018-1/3,ERpWgG-COTIZACION No. SRECI-246-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-SOLICITUD  -990-1,ocds-lcuori-jRDA5r-SOLICITUD  -990-1/3,jRDA5r-SOLICITUD  -990-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8jYL-CM242-18-1,ocds-lcuori-PR8jYL-CM242-18-1/3,PR8jYL-CM242-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjWZG-HND015B-01-2018-2,ocds-lcuori-oLjWZG-HND015B-01-2018-2/3,oLjWZG-HND015B-01-2018-2,2.0-FlRo2G5,Donación,FlRo2G5,Entidad
ocds-lcuori-4LOgQL-CM-096-HBCBHV-2018-1,ocds-lcuori-4LOgQL-CM-096-HBCBHV-2018-1/4,4LOgQL-CM-096-HBCBHV-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0131-2018-PE-0115-2018-1,ocds-lcuori-Zr5B9L-C-0131-2018-PE-0115-2018-1/3,Zr5B9L-C-0131-2018-PE-0115-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-2Lmz0G-CM-263-BNP-2018-1,ocds-lcuori-2Lmz0G-CM-263-BNP-2018-1/3,2Lmz0G-CM-263-BNP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVggL-CM-069-CHOLBOMB-2018-1,ocds-lcuori-wrVggL-CM-069-CHOLBOMB-2018-1/4,wrVggL-CM-069-CHOLBOMB-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0132-2018-PE-0116-2018-1,ocds-lcuori-Zr5B9L-C-0132-2018-PE-0116-2018-1/3,Zr5B9L-C-0132-2018-PE-0116-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-mrY1dr-SEDS-DE-014-2018-2,ocds-lcuori-mrY1dr-SEDS-DE-014-2018-2/3,mrY1dr-SEDS-DE-014-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVggL-CM-90-CHOLBOMB-2018-1,ocds-lcuori-wrVggL-CM-90-CHOLBOMB-2018-1/4,wrVggL-CM-90-CHOLBOMB-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CM-057-2018-1,ocds-lcuori-MLQmwL-CM-057-2018-1/4,MLQmwL-CM-057-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No.SRECI-245-2018-1,ocds-lcuori-ERpWgG-COTIZACION No.SRECI-245-2018-1/3,ERpWgG-COTIZACION No.SRECI-245-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-53-2018-SAG-1,ocds-lcuori-grxELe-53-2018-SAG-1/3,grxELe-53-2018-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-solicitud1335-1,ocds-lcuori-jRDA5r-solicitud1335-1/3,jRDA5r-solicitud1335-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKxGl-SOLPED-20001932-1,ocds-lcuori-JLKxGl-SOLPED-20001932-1/4,JLKxGl-SOLPED-20001932-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl8kR-CM-099-IHTT-2018-1,ocds-lcuori-yRl8kR-CM-099-IHTT-2018-1/3,yRl8kR-CM-099-IHTT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-114-18-1,ocds-lcuori-PLeQ0L-CON-MEP-114-18-1/4,PLeQ0L-CON-MEP-114-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lmz0G-CM-264-BNP-2018-1,ocds-lcuori-2Lmz0G-CM-264-BNP-2018-1/3,2Lmz0G-CM-264-BNP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOgQL-CM-097-HBCBHV-2018-1,ocds-lcuori-4LOgQL-CM-097-HBCBHV-2018-1/4,4LOgQL-CM-097-HBCBHV-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1PpL-CM-041-INPREUNAH-2018-1,ocds-lcuori-kG1PpL-CM-041-INPREUNAH-2018-1/3,kG1PpL-CM-041-INPREUNAH-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPuNO-02-AMDC-138-2018-2,ocds-lcuori-2LmqDL-LPuNO-02-AMDC-138-2018-2/4,2LmqDL-LPuNO-02-AMDC-138-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-291-CM-IHT-2018-1,ocds-lcuori-KLgDwG-291-CM-IHT-2018-1/3,KLgDwG-291-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lmz0G-CM-265-BNP-2018-1,ocds-lcuori-2Lmz0G-CM-265-BNP-2018-1/3,2Lmz0G-CM-265-BNP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0133-2018-PE-0117-2018-1,ocds-lcuori-Zr5B9L-C-0133-2018-PE-0117-2018-1/3,Zr5B9L-C-0133-2018-PE-0117-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-7G3mOr-CM-435-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-435-HBCBHSPS-2018-1/4,7G3mOr-CM-435-HBCBHSPS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDYor-CM-061-SEDIS-2018-1,ocds-lcuori-jRDYor-CM-061-SEDIS-2018-1/3,jRDYor-CM-061-SEDIS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOV1r-DICTA-SAG LPN-003-2018-2,ocds-lcuori-4LOV1r-DICTA-SAG LPN-003-2018-2/3,4LOV1r-DICTA-SAG LPN-003-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjPmR-CM-125-DECAD-2018-1,ocds-lcuori-oLjPmR-CM-125-DECAD-2018-1/3,oLjPmR-CM-125-DECAD-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3mOr-CM-436-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-436-HBCBHSPS-2018-1/4,7G3mOr-CM-436-HBCBHSPS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-325-CM-IHT-2018-1,ocds-lcuori-KLgDwG-325-CM-IHT-2018-1/3,KLgDwG-325-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47ar-CC-HSMO-095-2018-1,ocds-lcuori-8L47ar-CC-HSMO-095-2018-1/3,8L47ar-CC-HSMO-095-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-50004140-1,ocds-lcuori-0rwYG8-SOLPED-50004140-1/3,0rwYG8-SOLPED-50004140-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-54-2018-SAG-1,ocds-lcuori-grxELe-54-2018-SAG-1/3,grxELe-54-2018-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-261-CM-IHT-2018-1,ocds-lcuori-KLgDwG-261-CM-IHT-2018-1/3,KLgDwG-261-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-DGSC-18-2018-1,ocds-lcuori-yRlZYL-SEP-DGSC-18-2018-1/3,yRlZYL-SEP-DGSC-18-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-85-2018-SAG-1,ocds-lcuori-grxELe-85-2018-SAG-1/3,grxELe-85-2018-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-87-2018-SAG-1,ocds-lcuori-grxELe-87-2018-SAG-1/3,grxELe-87-2018-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-5000957-TEG-1,ocds-lcuori-vGZWNR-5000957-TEG-1/3,vGZWNR-5000957-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-grxXEr-COT.83-2018-1,ocds-lcuori-grxXEr-COT.83-2018-1/3,grxXEr-COT.83-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-20001944-1,ocds-lcuori-0rwYG8-SOLPED-20001944-1/3,0rwYG8-SOLPED-20001944-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-362-CM-IHT-2018-1,ocds-lcuori-KLgDwG-362-CM-IHT-2018-1/4,KLgDwG-362-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2018-258-FN-INAM-1,ocds-lcuori-NLPAVG-2018-258-FN-INAM-1/4,NLPAVG-2018-258-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-Lic Privada 06 hame 2018-2,ocds-lcuori-grxXor-Lic Privada 06 hame 2018-2/3,grxXor-Lic Privada 06 hame 2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDgWG-CM-586-CBC-2018-1,ocds-lcuori-jRDgWG-CM-586-CBC-2018-1/4,jRDgWG-CM-586-CBC-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlm9r-LPN.UNACIFOR-002-2018-2,ocds-lcuori-yRlm9r-LPN.UNACIFOR-002-2018-2/3,yRlm9r-LPN.UNACIFOR-002-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKxGl-SOLPED-20001928-1,ocds-lcuori-JLKxGl-SOLPED-20001928-1/4,JLKxGl-SOLPED-20001928-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-Lic Privada 08 hame 2018-2,ocds-lcuori-grxXor-Lic Privada 08 hame 2018-2/3,grxXor-Lic Privada 08 hame 2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2018-207-FN-INAM-1,ocds-lcuori-NLPAVG-2018-207-FN-INAM-1/3,NLPAVG-2018-207-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkVG-08-043-2018-1,ocds-lcuori-jRDkVG-08-043-2018-1/3,jRDkVG-08-043-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-LP-HO-026-2018-2,ocds-lcuori-8L47Pr-LP-HO-026-2018-2/3,8L47Pr-LP-HO-026-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-056-2018-1,ocds-lcuori-PR8dYR-056-2018-1/3,PR8dYR-056-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDgWG-CM-587-CBC-2018-1,ocds-lcuori-jRDgWG-CM-587-CBC-2018-1/4,jRDgWG-CM-587-CBC-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRoy5L-CM-0095-CONSUCOOP-JULIO-2018-1,ocds-lcuori-lRoy5L-CM-0095-CONSUCOOP-JULIO-2018-1/3,lRoy5L-CM-0095-CONSUCOOP-JULIO-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-182-18-1,ocds-lcuori-PLeQ0L-CON-MEP-182-18-1/4,PLeQ0L-CON-MEP-182-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDYor-CM-032-SEDIS-2018-1,ocds-lcuori-jRDYor-CM-032-SEDIS-2018-1/3,jRDYor-CM-032-SEDIS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-19-2018-SAG-1,ocds-lcuori-grxELe-19-2018-SAG-1/3,grxELe-19-2018-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-Lic Privada 010 hame 2018-2,ocds-lcuori-grxXor-Lic Privada 010 hame 2018-2/3,grxXor-Lic Privada 010 hame 2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qdG-LP-06-HRSC-2018-2,ocds-lcuori-kR2qdG-LP-06-HRSC-2018-2/3,kR2qdG-LP-06-HRSC-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-473-CM-IHT-2018-1,ocds-lcuori-KLgDwG-473-CM-IHT-2018-1/3,KLgDwG-473-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvkNL-LPN No.06-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.06-2018-SEAF-UNAH-2/4,orvkNL-LPN No.06-2018-SEAF-UNAH-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-12-2018-1,ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-12-2018-1/4,PLe00r-CM-CONEANFO-PROELEM-12-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-105-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-105-2018-1/3,ERpWgG-COTIZACION No. SRECI-105-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0701-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0701-1/3,XRbOkr-CS-CSJ-2018-0701-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8jYL-CM-135-18-1,ocds-lcuori-PR8jYL-CM-135-18-1/3,PR8jYL-CM-135-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9JqG-CM-0055-INGENIERIA-EMC2018-1,ocds-lcuori-DL9JqG-CM-0055-INGENIERIA-EMC2018-1/3,DL9JqG-CM-0055-INGENIERIA-EMC2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-50000979-TEG-1,ocds-lcuori-vGZWNR-50000979-TEG-1/3,vGZWNR-50000979-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZKAR-CM-AMD-CS-250-2018-1,ocds-lcuori-vGZKAR-CM-AMD-CS-250-2018-1/5,vGZKAR-CM-AMD-CS-250-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-CM-0047-2018-1,ocds-lcuori-1RaEMR-CM-0047-2018-1/3,1RaEMR-CM-0047-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgX6G-LPV-004-DNPR-2018-2,ocds-lcuori-KLgX6G-LPV-004-DNPR-2018-2/3,KLgX6G-LPV-004-DNPR-2018-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7W2L-LP 007-2018-2,ocds-lcuori-JL7W2L-LP 007-2018-2/3,JL7W2L-LP 007-2018-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-520-INP-2018-1,ocds-lcuori-orvwnL-CM-520-INP-2018-1/4,orvwnL-CM-520-INP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-GA-73-2018-1,ocds-lcuori-yRlZYL-SEP-GA-73-2018-1/4,yRlZYL-SEP-GA-73-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3mOr-CM-439-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-439-HBCBHSPS-2018-1/4,7G3mOr-CM-439-HBCBHSPS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKxGl-SOLPED-10001604-1,ocds-lcuori-JLKxGl-SOLPED-10001604-1/3,JLKxGl-SOLPED-10001604-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-50000945-1-TEG-1,ocds-lcuori-vGZWNR-50000945-1-TEG-1/3,vGZWNR-50000945-1-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-7G3mOr-CM-440-HBCBHSPS-2018-1,ocds-lcuori-7G3mOr-CM-440-HBCBHSPS-2018-1/4,7G3mOr-CM-440-HBCBHSPS-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-143-18-1,ocds-lcuori-PLeQ0L-CON-MEP-143-18-1/4,PLeQ0L-CON-MEP-143-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-116-2018-UR-1,ocds-lcuori-mGEMGM-DCS-116-2018-UR-1/3,mGEMGM-DCS-116-2018-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaMPR-CI-BID-2470-003-2018-2,ocds-lcuori-1RaMPR-CI-BID-2470-003-2018-2/3,1RaMPR-CI-BID-2470-003-2018-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-2Lmz0G-CM-291-BNP-2018-1,ocds-lcuori-2Lmz0G-CM-291-BNP-2018-1/3,2Lmz0G-CM-291-BNP-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbOkr-CS-CSJ-2018-0311-1,ocds-lcuori-XRbOkr-CS-CSJ-2018-0311-1/3,XRbOkr-CS-CSJ-2018-0311-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-147-18-1,ocds-lcuori-PLeQ0L-CON-MEP-147-18-1/3,PLeQ0L-CON-MEP-147-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-264-CM-IHT-2018-1,ocds-lcuori-KLgDwG-264-CM-IHT-2018-1/3,KLgDwG-264-CM-IHT-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvDGM-S-334-18-1,ocds-lcuori-orvDGM-S-334-18-1/3,orvDGM-S-334-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLnw4G-HB-041-2018-1,ocds-lcuori-gLnw4G-HB-041-2018-1/3,gLnw4G-HB-041-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-146-18-1,ocds-lcuori-PLeQ0L-CON-MEP-146-18-1/4,PLeQ0L-CON-MEP-146-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0134-2018-PE-0118-2018-1,ocds-lcuori-Zr5B9L-C-0134-2018-PE-0118-2018-1/3,Zr5B9L-C-0134-2018-PE-0118-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-NLPAVG-2018-208-FN-INAM-1,ocds-lcuori-NLPAVG-2018-208-FN-INAM-1/3,NLPAVG-2018-208-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-433-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-433-2018-1/3,ERpWgG-COTIZACION No. SRECI-433-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKjmr-CM-0153-HBCBL-2018-1,ocds-lcuori-JLKjmr-CM-0153-HBCBL-2018-1/3,JLKjmr-CM-0153-HBCBL-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLnw4G-HB-042-2018-1,ocds-lcuori-gLnw4G-HB-042-2018-1/3,gLnw4G-HB-042-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ZGqEaG-CD-AMR-2018-003-2,ocds-lcuori-ZGqEaG-CD-AMR-2018-003-2/3,ZGqEaG-CD-AMR-2018-003-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-148-18-1,ocds-lcuori-PLeQ0L-CON-MEP-148-18-1/4,PLeQ0L-CON-MEP-148-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-149-18-1,ocds-lcuori-PLeQ0L-CON-MEP-149-18-1/3,PLeQ0L-CON-MEP-149-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-210-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-210-2018-1/3,ERpWgG-COTIZACION No. SRECI-210-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-150-18-1,ocds-lcuori-PLeQ0L-CON-MEP-150-18-1/3,PLeQ0L-CON-MEP-150-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-COTIZACION No. SRECI-298-2018-1,ocds-lcuori-ERpWgG-COTIZACION No. SRECI-298-2018-1/3,ERpWgG-COTIZACION No. SRECI-298-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOgQL-CM-072-HBCBHV-2018-1,ocds-lcuori-4LOgQL-CM-072-HBCBHV-2018-1/3,4LOgQL-CM-072-HBCBHV-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLK6qr-UNAH-RECTORIA-FR-008-1,ocds-lcuori-JLK6qr-UNAH-RECTORIA-FR-008-1/3,JLK6qr-UNAH-RECTORIA-FR-008-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-orvDGM-S-333-18-1,ocds-lcuori-orvDGM-S-333-18-1/3,orvDGM-S-333-18-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-13-2018-1,ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-13-2018-1/3,PLe00r-CM-CONEANFO-PROELEM-13-2018-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0136-2018-PE-0120-2018-1,ocds-lcuori-Zr5B9L-C-0136-2018-PE-0120-2018-1/3,Zr5B9L-C-0136-2018-PE-0120-2018-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
