ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/url,awards/0/documents/0/documentType,awards/0/documents/0/format,awards/0/documents/0/description,awards/0/documents/0/title,awards/0/documents/0/datePublished
ocds-lcuori-ERpaPr-06-2018-2,ocds-lcuori-ERpaPr-06-2018-2/3,ERpaPr-06-2018-2,113848,http://h1.honducompras.gob.hn/Docs/Lic8806-2018802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-09T17:25:03.407000-06:00
ocds-lcuori-ERpaPr-07-2018-2,ocds-lcuori-ERpaPr-07-2018-2/3,ERpaPr-07-2018-2,113844,http://h1.honducompras.gob.hn/Docs/Lic8807-2018802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-09T17:17:52.200000-06:00
ocds-lcuori-grxXEr-L.P.005-18-2,ocds-lcuori-grxXEr-L.P.005-18-2/3,grxXEr-L.P.005-18-2,112306,http://h1.honducompras.gob.hn/Docs/Lic97L.P.005-18802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-07T14:22:29.533000-06:00
ocds-lcuori-JLKQxR-LP. 004-2018-2,ocds-lcuori-JLKQxR-LP. 004-2018-2/3,JLKQxR-LP. 004-2018-2,112321,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20004-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-07T14:56:16.943000-06:00
ocds-lcuori-wrVn3r-LP01-HSI-2018-2,ocds-lcuori-wrVn3r-LP01-HSI-2018-2/3,wrVn3r-LP01-HSI-2018-2,118038,http://h1.honducompras.gob.hn/Docs/Lic99LP01-HSI-2018803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-30T13:51:33.293000-06:00
ocds-lcuori-wrVn3r-LP02-HSI-2018-2,ocds-lcuori-wrVn3r-LP02-HSI-2018-2/3,wrVn3r-LP02-HSI-2018-2,118040,http://h1.honducompras.gob.hn/Docs/Lic99LP02-HSI-2018803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-30T14:01:47.123000-06:00
ocds-lcuori-wrVn3r-LP05-HSI-2018-2,ocds-lcuori-wrVn3r-LP05-HSI-2018-2/3,wrVn3r-LP05-HSI-2018-2,118269,http://h1.honducompras.gob.hn/Docs/Lic99LP05-HSI-2018803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-05T09:49:51.350000-06:00
ocds-lcuori-wrVn3r-LP05-HSI-2018-2,ocds-lcuori-wrVn3r-LP05-HSI-2018-2/3,wrVn3r-LP05-HSI-2018-2,118270,http://h1.honducompras.gob.hn/Docs/Lic99LP05-HSI-2018803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-05T09:49:51.457000-06:00
ocds-lcuori-4LOxWG-32-2018-2,ocds-lcuori-4LOxWG-32-2018-2/3,4LOxWG-32-2018-2,114818,http://h1.honducompras.gob.hn/Docs/Lic8332-2018802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-27T11:10:04.143000-06:00
ocds-lcuori-4LOxWG-33-2018-2,ocds-lcuori-4LOxWG-33-2018-2/3,4LOxWG-33-2018-2,114823,http://h1.honducompras.gob.hn/Docs/Lic8333-2018802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-27T12:35:34.493000-06:00
ocds-lcuori-orvDGM-LPN-SANAA-SGFA-01-2018-2,ocds-lcuori-orvDGM-LPN-SANAA-SGFA-01-2018-2/3,orvDGM-LPN-SANAA-SGFA-01-2018-2,116359,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-SGFA-01-2018807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-30T15:49:11.767000-06:00
ocds-lcuori-PLeAqL-LPN-01-2018-COPECO-2,ocds-lcuori-PLeAqL-LPN-01-2018-COPECO-2/3,PLeAqL-LPN-01-2018-COPECO-2,115753,http://h1.honducompras.gob.hn/Docs/Lic141LPN-01-2018-COPECO803-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-16T17:06:30.437000-06:00
ocds-lcuori-JLKQxR-LP. 005-2018-2,ocds-lcuori-JLKQxR-LP. 005-2018-2/3,JLKQxR-LP. 005-2018-2,113232,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20005-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-22T14:57:56.190000-06:00
ocds-lcuori-JLKQxR-LP. 006-2018-2,ocds-lcuori-JLKQxR-LP. 006-2018-2/3,JLKQxR-LP. 006-2018-2,113235,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20006-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-22T15:02:16.457000-06:00
ocds-lcuori-JLKQxR-LP. 007-2018-2,ocds-lcuori-JLKQxR-LP. 007-2018-2/3,JLKQxR-LP. 007-2018-2,113237,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20007-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-22T15:06:52.157000-06:00
ocds-lcuori-JLKQxR-LP. 001-2018-2,ocds-lcuori-JLKQxR-LP. 001-2018-2/4,JLKQxR-LP. 001-2018-2,112313,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20001-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-07T14:49:41.857000-06:00
ocds-lcuori-JLKQxR-LP. 002-2018-2,ocds-lcuori-JLKQxR-LP. 002-2018-2/4,JLKQxR-LP. 002-2018-2,112315,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20002-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-07T14:51:43.070000-06:00
ocds-lcuori-JLKQxR-LP. 003-2018-2,ocds-lcuori-JLKQxR-LP. 003-2018-2/4,JLKQxR-LP. 003-2018-2,112317,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20003-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-07T14:54:12.207000-06:00
ocds-lcuori-2LmqDL-LPrNO-59-AMDC-62-2018-2,ocds-lcuori-2LmqDL-LPrNO-59-AMDC-62-2018-2/3,2LmqDL-LPrNO-59-AMDC-62-2018-2,125307,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-59-AMDC-62-2018806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-12T09:13:44.030000-06:00
ocds-lcuori-2LmqDL-LPrNO-60-AMDC-63-2018-2,ocds-lcuori-2LmqDL-LPrNO-60-AMDC-63-2018-2/3,2LmqDL-LPrNO-60-AMDC-63-2018-2,118604,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-60-AMDC-63-2018806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-13T09:41:52.750000-06:00
ocds-lcuori-orvkNL-LPN 02-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN 02-2018-SEAF-UNAH-2/3,orvkNL-LPN 02-2018-SEAF-UNAH-2,119534,http://h1.honducompras.gob.hn/Docs/Lic907LPN%2002-2018-SEAF-UNAH804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-01T10:43:02.787000-06:00
ocds-lcuori-PGJALo-LPN-100-001-2018-2,ocds-lcuori-PGJALo-LPN-100-001-2018-2/3,PGJALo-LPN-100-001-2018-2,113302,http://h1.honducompras.gob.hn/Docs/Lic33LPN-100-001-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-23T14:52:13.117000-06:00
ocds-lcuori-orvkNL-LPN 03-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN 03-2018-SEAF-UNAH-2/3,orvkNL-LPN 03-2018-SEAF-UNAH-2,116557,http://h1.honducompras.gob.hn/Docs/Lic907LPN%2003-2018-SEAF-UNAH804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-04T09:52:45.017000-06:00
ocds-lcuori-PGJALo-LPN-100-002-2018-2,ocds-lcuori-PGJALo-LPN-100-002-2018-2/3,PGJALo-LPN-100-002-2018-2,113299,http://h1.honducompras.gob.hn/Docs/Lic33LPN-100-002-2018807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-23T14:44:49.183000-06:00
ocds-lcuori-PGJALo-LPN-100-003-2018-2,ocds-lcuori-PGJALo-LPN-100-003-2018-2/3,PGJALo-LPN-100-003-2018-2,115319,http://h1.honducompras.gob.hn/Docs/Lic33LPN-100-003-2018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-08T11:11:31.837000-06:00
ocds-lcuori-7G3n9L-LP 003-2018 FUNDAGES HEAC-2,ocds-lcuori-7G3n9L-LP 003-2018 FUNDAGES HEAC-2/3,7G3n9L-LP 003-2018 FUNDAGES HEAC-2,112753,http://h1.honducompras.gob.hn/Docs/Lic996LP%20003-2018%20FUNDAGES%20HEAC802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-15T09:09:07.067000-06:00
ocds-lcuori-yRl6pL-CI 004 SSIS BID 3371 2018-2,ocds-lcuori-yRl6pL-CI 004 SSIS BID 3371 2018-2/4,yRl6pL-CI 004 SSIS BID 3371 2018-2,116408,http://h1.honducompras.gob.hn/Docs/Lic232CI%20004%20SSIS%20BID%203371%202018802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-30T21:44:25.330000-06:00
ocds-lcuori-Zr5mWr-LP No. 01-2018-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LP No. 01-2018-SEAPI-UNAH-2/4,Zr5mWr-LP No. 01-2018-SEAPI-UNAH-2,122591,http://h1.honducompras.gob.hn/Docs/Lic872LP%20No.%2001-2018-SEAPI-UNAH807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-21T13:29:10.610000-06:00
ocds-lcuori-7GXMRV-LP-017-DGOP-OOUU.-2018-2,ocds-lcuori-7GXMRV-LP-017-DGOP-OOUU.-2018-2/3,7GXMRV-LP-017-DGOP-OOUU.-2018-2,125562,http://h1.honducompras.gob.hn/Docs/Lic15LP-017-DGOP-OOUU.-2018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-16T14:53:32.743000-06:00
ocds-lcuori-PLe6mG-LP-053-2018-HSR-2,ocds-lcuori-PLe6mG-LP-053-2018-HSR-2/3,PLe6mG-LP-053-2018-HSR-2,121030,http://h1.honducompras.gob.hn/Docs/Lic85LP-053-2018-HSR804-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-28T16:20:05.913000-06:00
ocds-lcuori-vGZWNR-LPN-020-2018-2,ocds-lcuori-vGZWNR-LPN-020-2018-2/3,vGZWNR-LPN-020-2018-2,125415,http://h1.honducompras.gob.hn/Docs/Lic117LPN-020-2018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-14T11:28:28.743000-06:00
ocds-lcuori-Er6O7L-N°LPN-003-2018-2,ocds-lcuori-Er6O7L-N°LPN-003-2018-2/4,Er6O7L-N°LPN-003-2018-2,128701,http://h1.honducompras.gob.hn/Docs/Lic1019N%C2%B0LPN-003-2018806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-02-11T12:47:52.113000-06:00
ocds-lcuori-jRDkQG-CM-683-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-683-2018-HNMCR-2/3,jRDkQG-CM-683-2018-HNMCR-2,126231,http://h1.honducompras.gob.hn/Docs/Lic104CM-683-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-29T13:50:44.837000-06:00
ocds-lcuori-PLe6mG-LP-059-2018-HSR-2,ocds-lcuori-PLe6mG-LP-059-2018-HSR-2/3,PLe6mG-LP-059-2018-HSR-2,121034,http://h1.honducompras.gob.hn/Docs/Lic85LP-059-2018-HSR802-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-28T16:24:14.543000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005954-2,ocds-lcuori-vGZWNR-CD-IHSS-10005954-2/3,vGZWNR-CD-IHSS-10005954-2,126479,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005954803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-05T10:03:40.137000-06:00
ocds-lcuori-grxELe-CD-062-2017-2,ocds-lcuori-grxELe-CD-062-2017-2/3,grxELe-CD-062-2017-2,118806,http://h1.honducompras.gob.hn/Docs/Lic9CD-062-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-17T13:38:56.713000-06:00
ocds-lcuori-1RaMPR-CI-BID-2470-007-2018-2,ocds-lcuori-1RaMPR-CI-BID-2470-007-2018-2/4,1RaMPR-CI-BID-2470-007-2018-2,129948,http://h1.honducompras.gob.hn/Docs/Lic703CI-BID-2470-007-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-03-06T14:24:58.193000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005957-2,ocds-lcuori-vGZWNR-CD-IHSS-10005957-2/3,vGZWNR-CD-IHSS-10005957-2,126477,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005957803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-05T10:00:59.280000-06:00
ocds-lcuori-gLn2nL-LPR-001-CASA PRESIDENCIAL-2018-2,ocds-lcuori-gLn2nL-LPR-001-CASA PRESIDENCIAL-2018-2/3,gLn2nL-LPR-001-CASA PRESIDENCIAL-2018-2,125920,http://h1.honducompras.gob.hn/Docs/Lic568LPR-001-CASA%20PRESIDENCIAL-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-22T09:04:36.813000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005961-2,ocds-lcuori-vGZWNR-CD-IHSS-10005961-2/3,vGZWNR-CD-IHSS-10005961-2,126475,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005961803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-05T09:58:07.307000-06:00
ocds-lcuori-WRzdbL-LP-0005-2017-HT-2,ocds-lcuori-WRzdbL-LP-0005-2017-HT-2/3,WRzdbL-LP-0005-2017-HT-2,114854,http://h1.honducompras.gob.hn/Docs/Lic98LP-0005-2017-HT802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-30T09:06:10.070000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005962-2,ocds-lcuori-vGZWNR-CD-IHSS-10005962-2/3,vGZWNR-CD-IHSS-10005962-2,126473,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005962803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-05T09:56:17.240000-06:00
ocds-lcuori-7GX4eG-LPN-INE-001-2018-2,ocds-lcuori-7GX4eG-LPN-INE-001-2018-2/3,7GX4eG-LPN-INE-001-2018-2,119606,http://h1.honducompras.gob.hn/Docs/Lic159LPN-INE-001-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-02T11:38:01.607000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005967-2,ocds-lcuori-vGZWNR-CD-IHSS-10005967-2/3,vGZWNR-CD-IHSS-10005967-2,126471,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005967803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-05T09:36:27.970000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-1005966-2,ocds-lcuori-vGZWNR-CD-IHSS-1005966-2/3,vGZWNR-CD-IHSS-1005966-2,126469,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-1005966803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-05T09:23:50.717000-06:00
ocds-lcuori-ZGqW9r-LPN-007-IPM-2018-2,ocds-lcuori-ZGqW9r-LPN-007-IPM-2018-2/3,ZGqW9r-LPN-007-IPM-2018-2,122855,http://h1.honducompras.gob.hn/Docs/Lic662LPN-007-IPM-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-27T15:57:01.917000-06:00
ocds-lcuori-ZGqW9r-LPP-003-IPM-2018-2,ocds-lcuori-ZGqW9r-LPP-003-IPM-2018-2/3,ZGqW9r-LPP-003-IPM-2018-2,115858,http://h1.honducompras.gob.hn/Docs/Lic662LPP-003-IPM-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-18T14:22:49.377000-06:00
ocds-lcuori-yRl8kR-LP-001-FIHTT-2018-2,ocds-lcuori-yRl8kR-LP-001-FIHTT-2018-2/3,yRl8kR-LP-001-FIHTT-2018-2,127116,http://h1.honducompras.gob.hn/Docs/Lic1032LP-001-FIHTT-2018802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-19T09:58:43.050000-06:00
ocds-lcuori-lRoK2R-CD-DARA-GA-UC-003-2018-2,ocds-lcuori-lRoK2R-CD-DARA-GA-UC-003-2018-2/3,lRoK2R-CD-DARA-GA-UC-003-2018-2,117757,http://h1.honducompras.gob.hn/Docs/Lic1101CD-DARA-GA-UC-003-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-26T10:43:44.497000-06:00
ocds-lcuori-PLeQ0L-Licitacion Privada LPRI MEP 01-2018-2,ocds-lcuori-PLeQ0L-Licitacion Privada LPRI MEP 01-2018-2/3,PLeQ0L-Licitacion Privada LPRI MEP 01-2018-2,118136,http://h1.honducompras.gob.hn/Docs/Lic541Licitacion%20Privada%20LPRI%20MEP%2001-2018802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-02T18:06:17.077000-06:00
ocds-lcuori-jRDkQG-CM-372-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-372-2018-HNMCR-2/3,jRDkQG-CM-372-2018-HNMCR-2,118576,http://h1.honducompras.gob.hn/Docs/Lic104CM-372-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-12T14:55:07.560000-06:00
ocds-lcuori-jRDkQG-CM-370-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-370-2018-HNMCR-2/3,jRDkQG-CM-370-2018-HNMCR-2,117822,http://h1.honducompras.gob.hn/Docs/Lic104CM-370-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-27T11:27:27.577000-06:00
ocds-lcuori-1RaEMR-LP-0012-2018-2,ocds-lcuori-1RaEMR-LP-0012-2018-2/3,1RaEMR-LP-0012-2018-2,119687,http://h1.honducompras.gob.hn/Docs/Lic103LP-0012-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-06T10:55:30.743000-06:00
ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-158-2018-2,ocds-lcuori-2LmqDL-LPuNBS-06-AMDC-158-2018-2/3,2LmqDL-LPuNBS-06-AMDC-158-2018-2,124907,http://h1.honducompras.gob.hn/Docs/Lic221LPuNBS-06-AMDC-158-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-06T14:49:46.240000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005841-2,ocds-lcuori-vGZWNR-CD-IHSS-10005841-2/3,vGZWNR-CD-IHSS-10005841-2,121002,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005841803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-28T14:50:48.173000-06:00
ocds-lcuori-grxXEr-LP. 025-18-2,ocds-lcuori-grxXEr-LP. 025-18-2/3,grxXEr-LP. 025-18-2,116520,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20025-18802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-01T12:05:54.883000-06:00
ocds-lcuori-7rBxpG-CDIRECTA No.04-2018-2,ocds-lcuori-7rBxpG-CDIRECTA No.04-2018-2/3,7rBxpG-CDIRECTA No.04-2018-2,122378,http://h1.honducompras.gob.hn/Docs/Lic123CDIRECTA%20No.04-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-18T10:55:21.083000-06:00
ocds-lcuori-vGZWNR-LP-002-2018-2,ocds-lcuori-vGZWNR-LP-002-2018-2/3,vGZWNR-LP-002-2018-2,117608,http://h1.honducompras.gob.hn/Docs/Lic117LP-002-2018803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-22T08:58:54.400000-06:00
ocds-lcuori-WRz0xL-LPN-SAR-004-2018-2,ocds-lcuori-WRz0xL-LPN-SAR-004-2018-2/4,WRz0xL-LPN-SAR-004-2018-2,126903,http://h1.honducompras.gob.hn/Docs/Lic1010LPN-SAR-004-2018806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-12T08:27:51.423000-06:00
ocds-lcuori-2LmqDL-CI-20-AMDC-175-2018-2,ocds-lcuori-2LmqDL-CI-20-AMDC-175-2018-2/3,2LmqDL-CI-20-AMDC-175-2018-2,129034,http://h1.honducompras.gob.hn/Docs/Lic221CI-20-AMDC-175-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-02-19T11:50:24.003000-06:00
ocds-lcuori-lRo4Kr-LPN_CABAÑAS_01_2018-2,ocds-lcuori-lRo4Kr-LPN_CABAÑAS_01_2018-2/3,lRo4Kr-LPN_CABAÑAS_01_2018-2,126195,http://h1.honducompras.gob.hn/Docs/Lic245LPN_CABA%C3%91AS_01_2018807-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-28T15:49:45.150000-06:00
ocds-lcuori-vGZWNR-LP-010-2018-2,ocds-lcuori-vGZWNR-LP-010-2018-2/3,vGZWNR-LP-010-2018-2,128746,http://h1.honducompras.gob.hn/Docs/Lic117LP-010-2018804-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-02-12T10:55:11.743000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005826-2,ocds-lcuori-vGZWNR-CD-IHSS-10005826-2/3,vGZWNR-CD-IHSS-10005826-2,118922,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005826803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-18T15:41:54.040000-06:00
ocds-lcuori-ZGqW9r-LPP-002-IPM-2018-2,ocds-lcuori-ZGqW9r-LPP-002-IPM-2018-2/3,ZGqW9r-LPP-002-IPM-2018-2,119498,http://h1.honducompras.gob.hn/Docs/Lic662LPP-002-IPM-2018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-31T14:07:35.450000-06:00
ocds-lcuori-jRDkVG-LP-21-2018-2,ocds-lcuori-jRDkVG-LP-21-2018-2/3,jRDkVG-LP-21-2018-2,125386,http://h1.honducompras.gob.hn/Docs/Lic92LP-21-2018804-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-13T11:14:24.027000-06:00
ocds-lcuori-jRDkVG-LP-08-2018-2,ocds-lcuori-jRDkVG-LP-08-2018-2/3,jRDkVG-LP-08-2018-2,115691,http://h1.honducompras.gob.hn/Docs/Lic92LP-08-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-15T17:22:51.923000-06:00
