ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-NLP5KG-CI 015 2020-2,ocds-lcuori-NLP5KG-CI 015 2020-2/1,NLP5KG-CI 015 2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-NLP5KG-CI 017 2020-2,ocds-lcuori-NLP5KG-CI 017 2020-2/1,NLP5KG-CI 017 2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-grxy3L-LP-002-2020-2,ocds-lcuori-grxy3L-LP-002-2020-2/1,grxy3L-LP-002-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxy3L-LP-001-RDC-2020-2,ocds-lcuori-grxy3L-LP-001-RDC-2020-2/1,grxy3L-LP-001-RDC-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-CD 003 2020 SAG-2,ocds-lcuori-grxELe-CD 003 2020 SAG-2/2,grxELe-CD 003 2020 SAG-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-grxELe-CD 001  2020 SAG-2,ocds-lcuori-grxELe-CD 001  2020 SAG-2/2,grxELe-CD 001  2020 SAG-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-grxELe-CD 002  2020 SAG-2,ocds-lcuori-grxELe-CD 002  2020 SAG-2/2,grxELe-CD 002  2020 SAG-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-2LmqDL-CPuNO-11-AMDC-21-2020-2,ocds-lcuori-2LmqDL-CPuNO-11-AMDC-21-2020-2/1,2LmqDL-CPuNO-11-AMDC-21-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPuNO-8-AMDC-15-2020-2,ocds-lcuori-2LmqDL-CPuNO-8-AMDC-15-2020-2/1,2LmqDL-CPuNO-8-AMDC-15-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPuNO-12-AMDC-22-2020-2,ocds-lcuori-2LmqDL-CPuNO-12-AMDC-22-2020-2/1,2LmqDL-CPuNO-12-AMDC-22-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPuNO-13-AMDC-23-2020-2,ocds-lcuori-2LmqDL-CPuNO-13-AMDC-23-2020-2/1,2LmqDL-CPuNO-13-AMDC-23-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-LP-02-2020-2,ocds-lcuori-2LAakL-LP-02-2020-2/1,2LAakL-LP-02-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe6mG-HSR-014-2020-1,ocds-lcuori-PLe6mG-HSR-014-2020-1/4,PLe6mG-HSR-014-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1ger-CD-ENP-01-2020-2,ocds-lcuori-kG1ger-CD-ENP-01-2020-2/1,kG1ger-CD-ENP-01-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw5YG-20-2020-2,ocds-lcuori-0rw5YG-20-2020-2/1,0rw5YG-20-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZ5wL-002-PPBH2020-ICE-2020-2,ocds-lcuori-vGZ5wL-002-PPBH2020-ICE-2020-2/3,vGZ5wL-002-PPBH2020-ICE-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LIC 036 HAME 2020-2,ocds-lcuori-grxXor-LIC 036 HAME 2020-2/1,grxXor-LIC 036 HAME 2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-CM-052-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-052-2020-HNMCR-2/1,jRDkQG-CM-052-2020-HNMCR-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LIC 037-HAME-2020-2,ocds-lcuori-grxXor-LIC 037-HAME-2020-2/1,grxXor-LIC 037-HAME-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-LP-01-2020-2,ocds-lcuori-2LAakL-LP-01-2020-2/1,2LAakL-LP-01-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LIC 033 HAME 2020-2,ocds-lcuori-grxXor-LIC 033 HAME 2020-2/1,grxXor-LIC 033 HAME 2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe6mG-HSR-LP-018-2020-2,ocds-lcuori-PLe6mG-HSR-LP-018-2020-2/4,PLe6mG-HSR-LP-018-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl6pL-CI-009-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-CI-009-SSIS-BM-6401-2020-2/2,yRl6pL-CI-009-SSIS-BM-6401-2020-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-kR2qdG-LP-01-HRSC-2020-2,ocds-lcuori-kR2qdG-LP-01-HRSC-2020-2/1,kR2qdG-LP-01-HRSC-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjJ6L-CPN-AEPAS-01-2020-2,ocds-lcuori-oLjJ6L-CPN-AEPAS-01-2020-2/1,oLjJ6L-CPN-AEPAS-01-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-yRl6pL-SDP-001-SSIS-PRAF-BM-6401-2020-2,ocds-lcuori-yRl6pL-SDP-001-SSIS-PRAF-BM-6401-2020-2/1,yRl6pL-SDP-001-SSIS-PRAF-BM-6401-2020-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-oLjJ6L-CPN-AEPAS-02-2020-2,ocds-lcuori-oLjJ6L-CPN-AEPAS-02-2020-2/1,oLjJ6L-CPN-AEPAS-02-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-WRzdbL-LP-003-2020-HT-2,ocds-lcuori-WRzdbL-LP-003-2020-HT-2/1,WRzdbL-LP-003-2020-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjJ6L-CPN-AEPAS-03-2020-2,ocds-lcuori-oLjJ6L-CPN-AEPAS-03-2020-2/1,oLjJ6L-CPN-AEPAS-03-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-oLjJ6L-CPN-AEPAS-04-2020-2,ocds-lcuori-oLjJ6L-CPN-AEPAS-04-2020-2/1,oLjJ6L-CPN-AEPAS-04-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-oLjJ6L-CPN-AEPAS-05-2020-2,ocds-lcuori-oLjJ6L-CPN-AEPAS-05-2020-2/1,oLjJ6L-CPN-AEPAS-05-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-oLjJ6L-CPN-AEPAS-06-2020-2,ocds-lcuori-oLjJ6L-CPN-AEPAS-06-2020-2/1,oLjJ6L-CPN-AEPAS-06-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-grxy3L-LP-003-RDC-2020-2,ocds-lcuori-grxy3L-LP-003-RDC-2020-2/2,grxy3L-LP-003-RDC-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-CD-IHSS-027-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-027-2020-2/1,vGZWNR-CD-IHSS-027-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CPCPT-002-2020-2,ocds-lcuori-vGZWNR-CPCPT-002-2020-2/1,vGZWNR-CPCPT-002-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2paL-002-2020-2,ocds-lcuori-kR2paL-002-2020-2/1,kR2paL-002-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-001-2020-HT-2,ocds-lcuori-WRzdbL-LP-001-2020-HT-2/1,WRzdbL-LP-001-2020-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjJ6L-LPN-001-AEPAS-2020-2,ocds-lcuori-oLjJ6L-LPN-001-AEPAS-2020-2/1,oLjJ6L-LPN-001-AEPAS-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-vGZWNR-CD-IHSS-024-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-024-2020-2/1,vGZWNR-CD-IHSS-024-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzdbL-LP-002-2020-HT-2,ocds-lcuori-WRzdbL-LP-002-2020-HT-2/2,WRzdbL-LP-002-2020-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-CD-IHSS-023-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-023-2020-2/1,vGZWNR-CD-IHSS-023-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-028-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-028-2020-2/1,vGZWNR-CD-IHSS-028-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-025-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-025-2020-2/1,vGZWNR-CD-IHSS-025-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-026-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-026-2020-2/1,vGZWNR-CD-IHSS-026-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzdbL-LP-004-2020-HT-2,ocds-lcuori-WRzdbL-LP-004-2020-HT-2/1,WRzdbL-LP-004-2020-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-CM-053-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-053-2020-HNMCR-2/1,jRDkQG-CM-053-2020-HNMCR-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-CM-054-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-054-2020-HNMCR-2/1,jRDkQG-CM-054-2020-HNMCR-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-CM-055-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-055-2020-HNMCR-2/1,jRDkQG-CM-055-2020-HNMCR-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-LP-SESAL-HST-009-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HST-009-2020-2/1,lRo92L-LP-SESAL-HST-009-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-LP-SESAL-HST-010-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HST-010-2020-2/1,lRo92L-LP-SESAL-HST-010-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-LP-SESAL-HST-011-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HST-011-2020-2/1,lRo92L-LP-SESAL-HST-011-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0qDr-LPN-07-2019-2,ocds-lcuori-kR0qDr-LPN-07-2019-2/2,kR0qDr-LPN-07-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKQxR-LP 002-2020-2,ocds-lcuori-JLKQxR-LP 002-2020-2/1,JLKQxR-LP 002-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPuNO-02-AMDC-18-2020-2,ocds-lcuori-2LmqDL-LPuNO-02-AMDC-18-2020-2/1,2LmqDL-LPuNO-02-AMDC-18-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-59-2020-2,ocds-lcuori-4LOxWG-59-2020-2/1,4LOxWG-59-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-60-2020-2,ocds-lcuori-4LOxWG-60-2020-2/1,4LOxWG-60-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-61-2020-2,ocds-lcuori-4LOxWG-61-2020-2/1,4LOxWG-61-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-62-2020-2,ocds-lcuori-4LOxWG-62-2020-2/1,4LOxWG-62-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-63-2020-2,ocds-lcuori-4LOxWG-63-2020-2/1,4LOxWG-63-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyD4L-CD-PEDI -08-2020-HE-MEDIC-2,ocds-lcuori-gGyD4L-CD-PEDI -08-2020-HE-MEDIC-2/1,gGyD4L-CD-PEDI -08-2020-HE-MEDIC-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lm5KL-Calle Mammey lane-2,ocds-lcuori-2Lm5KL-Calle Mammey lane-2/1,2Lm5KL-Calle Mammey lane-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjWZG-HND-015-B-02-2020-2,ocds-lcuori-oLjWZG-HND-015-B-02-2020-2/2,oLjWZG-HND-015-B-02-2020-2,2.0-F7G3yrQ,Donación,F7G3yrQ,España
ocds-lcuori-7G3oBG-LP01-RMSPS-2020-2,ocds-lcuori-7G3oBG-LP01-RMSPS-2020-2/1,7G3oBG-LP01-RMSPS-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP02-RMSPS-2020-2,ocds-lcuori-7G3oBG-LP02-RMSPS-2020-2/1,7G3oBG-LP02-RMSPS-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP03-RMSPS-2020-2,ocds-lcuori-7G3oBG-LP03-RMSPS-2020-2/1,7G3oBG-LP03-RMSPS-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP04-RMSPS-2020-2,ocds-lcuori-7G3oBG-LP04-RMSPS-2020-2/1,7G3oBG-LP04-RMSPS-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP05-RMSPS-2020-2,ocds-lcuori-7G3oBG-LP05-RMSPS-2020-2/1,7G3oBG-LP05-RMSPS-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPuNO-09-AMDC-17-2020-2,ocds-lcuori-2LmqDL-CPuNO-09-AMDC-17-2020-2/1,2LmqDL-CPuNO-09-AMDC-17-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPuNO-10-AMDC-19-2020-2,ocds-lcuori-2LmqDL-CPuNO-10-AMDC-19-2020-2/1,2LmqDL-CPuNO-10-AMDC-19-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXa9R-LPN-003-2020-SND-2,ocds-lcuori-7GXa9R-LPN-003-2020-SND-2/3,7GXa9R-LPN-003-2020-SND-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LIC 010 HAME 2020-2,ocds-lcuori-grxXor-LIC 010 HAME 2020-2/2,grxXor-LIC 010 HAME 2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPública No.10-2020-2,ocds-lcuori-7rBxpG-LPública No.10-2020-2/2,7rBxpG-LPública No.10-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 014-2020-HO-2,ocds-lcuori-8L47Pr-L-P 014-2020-HO-2/3,8L47Pr-L-P 014-2020-HO-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKOOL-3C-CREE-02-2020-2,ocds-lcuori-JLKOOL-3C-CREE-02-2020-2/1,JLKOOL-3C-CREE-02-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G34yR-PT-ISA-CAPDAH-002-2020-2,ocds-lcuori-7G34yR-PT-ISA-CAPDAH-002-2020-2/1,7G34yR-PT-ISA-CAPDAH-002-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G34yR-PT-ISA-CAPDAH-003-2020-2,ocds-lcuori-7G34yR-PT-ISA-CAPDAH-003-2020-2/1,7G34yR-PT-ISA-CAPDAH-003-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-01-2020-2,ocds-lcuori-ERpaPr-01-2020-2/1,ERpaPr-01-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G34yR-PT-ISA-CAPDAH-004-2020-2,ocds-lcuori-7G34yR-PT-ISA-CAPDAH-004-2020-2/1,7G34yR-PT-ISA-CAPDAH-004-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwyzG-MSPS-GI-05-2020-2,ocds-lcuori-0rwyzG-MSPS-GI-05-2020-2/1,0rwyzG-MSPS-GI-05-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe6mG-HSR-LP-006-2020-2,ocds-lcuori-PLe6mG-HSR-LP-006-2020-2/4,PLe6mG-HSR-LP-006-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8Q5r-68-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-68-CM-IHT-2020-1/3,PR8Q5r-68-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 015-2020-HO-2,ocds-lcuori-8L47Pr-L-P 015-2020-HO-2/2,8L47Pr-L-P 015-2020-HO-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-066-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-066-MSFYC-2020-1/2,oLjYzr-CM-066-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-Lpública No. 11-2020-2,ocds-lcuori-7rBxpG-Lpública No. 11-2020-2/2,7rBxpG-Lpública No. 11-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-COT-01-AMDC-20-2020-2,ocds-lcuori-2LmqDL-COT-01-AMDC-20-2020-2/1,2LmqDL-COT-01-AMDC-20-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-067-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-067-MSFYC-2020-1/2,oLjYzr-CM-067-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-02-2020-2,ocds-lcuori-ERpaPr-02-2020-2/1,ERpaPr-02-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-LP N.001 2020 SAG-2,ocds-lcuori-grxELe-LP N.001 2020 SAG-2/1,grxELe-LP N.001 2020 SAG-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-ERpaPr-03-2020-2,ocds-lcuori-ERpaPr-03-2020-2/1,ERpaPr-03-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgKNL-LP-DNBE-04-2020-2,ocds-lcuori-KLgKNL-LP-DNBE-04-2020-2/2,KLgKNL-LP-DNBE-04-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-04-2020-2,ocds-lcuori-ERpaPr-04-2020-2/1,ERpaPr-04-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-05-2020-2,ocds-lcuori-ERpaPr-05-2020-2/1,ERpaPr-05-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-06-2020-2,ocds-lcuori-ERpaPr-06-2020-2/1,ERpaPr-06-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-07-2020-2,ocds-lcuori-ERpaPr-07-2020-2/1,ERpaPr-07-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-08-2020-2,ocds-lcuori-ERpaPr-08-2020-2/1,ERpaPr-08-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkVG-LP-03-2020-2,ocds-lcuori-jRDkVG-LP-03-2020-2/4,jRDkVG-LP-03-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkVG-LP-04-2020-2,ocds-lcuori-jRDkVG-LP-04-2020-2/4,jRDkVG-LP-04-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-CD-IHSS-05-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-05-2020-2/1,vGZWNR-CD-IHSS-05-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-04-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-04-2020-2/1,vGZWNR-CD-IHSS-04-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-DL9YoL-LPN-01-2020-FAHM-2,ocds-lcuori-DL9YoL-LPN-01-2020-FAHM-2/1,DL9YoL-LPN-01-2020-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9YoL-LPN-02-2020-FAHM-2,ocds-lcuori-DL9YoL-LPN-02-2020-FAHM-2/1,DL9YoL-LPN-02-2020-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-CD-IHSS-010-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-010-2020-2/1,vGZWNR-CD-IHSS-010-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-07-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-07-2020-2/1,vGZWNR-CD-IHSS-07-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-06-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-06-2020-2/1,vGZWNR-CD-IHSS-06-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-vGZWNR-CD-IHSS-08-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-08-2020-2/1,vGZWNR-CD-IHSS-08-2020-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-PR8Q5r-04-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-04-CM-IHT-2020-1/5,PR8Q5r-04-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-CM-HJMG-010-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-010-2020-1/5,1RaEMR-CM-HJMG-010-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-002-2020-2,ocds-lcuori-PGJpAr-002-2020-2/2,PGJpAr-002-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8Q5r-32-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-32-CM-IHT-2020-1/3,PR8Q5r-32-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-003-2020-2,ocds-lcuori-PGJpAr-003-2020-2/2,PGJpAr-003-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30011639-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011639-IHSS-SPS-1/3,vGZWNR-30011639-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-10006527-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006527-IHSS-SPS-1/4,vGZWNR-10006527-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30011678-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011678-IHSS-SPS-1/3,vGZWNR-30011678-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8Q5r-35-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-35-CM-IHT-2020-1/4,PR8Q5r-35-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8Q5r-37-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-37-CM-IHT-2020-1/3,PR8Q5r-37-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-004-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-004-2020-1/4,4LOV1r-DICTA FUENTE 11-CM-MD-004-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8Q5r-56-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-56-CM-IHT-2020-1/6,PR8Q5r-56-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
