ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-WRz4xL-CM-166-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-166-IHSS-HE-2020-1/2,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-WRz4xL-CM-167-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-167-IHSS-HE-2020-1/2,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-WRz4xL-CM-168-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-168-IHSS-HE-2020-1/2,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-WRz4xL-CM-169-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-169-IHSS-HE-2020-1/2,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-8L4vPR-CM-003-2020-PPHJ-SSIDH-SEP-1,ocds-lcuori-8L4vPR-CM-003-2020-PPHJ-SSIDH-SEP-1/2,8L4vPR-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-8L4vPR-CM-004-2020-PPHJ-SSIDH-SEP-1,ocds-lcuori-8L4vPR-CM-004-2020-PPHJ-SSIDH-SEP-1/2,8L4vPR-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-PLeQ0L-CM-MEP-83-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-83-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-DRWKwR-14-INADI-2020-1,ocds-lcuori-DRWKwR-14-INADI-2020-1/2,DRWKwR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLeQ0L-CM-MEP-84-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-84-2020-1/3,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-grxKER-DGMM-CM-0033-2020-1,ocds-lcuori-grxKER-DGMM-CM-0033-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-grxKER-DGMM-CM-0034-2020-1,ocds-lcuori-grxKER-DGMM-CM-0034-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-grxKER-DGMM-CM-0036-2020-1,ocds-lcuori-grxKER-DGMM-CM-0036-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-grxKER-DGMM-CM-0037-2020-1,ocds-lcuori-grxKER-DGMM-CM-0037-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0028-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0028-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-orvwnL-CM-0083-INP-2020-1,ocds-lcuori-orvwnL-CM-0083-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-grxKER-DGMM-CM-0039-2020-1,ocds-lcuori-grxKER-DGMM-CM-0039-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-grxKER-DGMM-CM-0040-2020-1,ocds-lcuori-grxKER-DGMM-CM-0040-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-grxKER-DGMM-CM-0042-2020-1,ocds-lcuori-grxKER-DGMM-CM-0042-2020-1/2,grxKER-mGEW6r,mGEW6r,Dirección General de la Marina Mercante
ocds-lcuori-gGyD4L-CM-007-2020-MAT-HE-1,ocds-lcuori-gGyD4L-CM-007-2020-MAT-HE-1/2,gGyD4L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRop5r-CM-HBCBH-02-2020-1,ocds-lcuori-lRop5r-CM-HBCBH-02-2020-1/2,lRop5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-Er65BR-GA-IAIP-032-2020-1,ocds-lcuori-Er65BR-GA-IAIP-032-2020-1/2,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-DL9kwR-CC-8942-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8942-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8943-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8943-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-ERpWgG-COTIZACION No.SRECI-029-2020-1,ocds-lcuori-ERpWgG-COTIZACION No.SRECI-029-2020-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-1RaaPR-SAPP-004-2020-1,ocds-lcuori-1RaaPR-SAPP-004-2020-1/4,1RaaPR-PLeM6L,PLeM6L,Superintendencia de Alianza Publico Privada
ocds-lcuori-DL9kwR-CC-8945-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8945-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8946-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8946-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8948-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8948-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8949-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8949-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8950-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8950-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8951-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8951-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8952-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8952-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-8954-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8954-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0046-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0046-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DL9kwR-CC-8955-TSC-2020-1,ocds-lcuori-DL9kwR-CC-8955-TSC-2020-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-JL7qER-1012143265-1,ocds-lcuori-JL7qER-1012143265-1/2,JL7qER-gLkyRb,gLkyRb,Ministerio Publico
ocds-lcuori-kG1PpL-CM-007-INPREUNAH-2020-1,ocds-lcuori-kG1PpL-CM-007-INPREUNAH-2020-1/2,kG1PpL-Er6M0R,Er6M0R,Instituto de Previsión Social de los Empleados de la UNAH
ocds-lcuori-PLeQ0L-CM-MEP-85-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-85-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-PLeQ0L-CM-MEP-86-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-86-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0029-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0029-1/4,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-gLnAqr-ACTA N. 030-2020-1,ocds-lcuori-gLnAqr-ACTA N. 030-2020-1/2,gLnAqr-1RadbG,1RadbG,Dirección de Asuntos Disciplinarios Policiales
ocds-lcuori-PLeQ0L-CM-MEP-88-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-88-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-gLnAqr-ACTA N. 031-2020-1,ocds-lcuori-gLnAqr-ACTA N. 031-2020-1/2,gLnAqr-1RadbG,1RadbG,Dirección de Asuntos Disciplinarios Policiales
ocds-lcuori-jRDA5r-solicitud    80-1,ocds-lcuori-jRDA5r-solicitud    80-1/2,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-JL7qER-1012143265-01-1,ocds-lcuori-JL7qER-1012143265-01-1/2,JL7qER-gLkyRb,gLkyRb,Ministerio Publico
ocds-lcuori-PLeQ0L-CM-MEP-89-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-89-2020-1/3,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0049-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0049-1/4,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDA5r-SOLICITUED  165-1,ocds-lcuori-jRDA5r-SOLICITUED  165-1/2,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0031-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0031-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDVyL-BANHP_036_2020-1,ocds-lcuori-jRDVyL-BANHP_036_2020-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-PLekaR-HND-001-B-001-2020-2,ocds-lcuori-PLekaR-HND-001-B-001-2020-2/2,PLekaR-2LAakL,2LAakL,Alcaldía Municipal de Santa Rosa de Copan
ocds-lcuori-gGyD4L-CM-45-MAT-HE-2020-1,ocds-lcuori-gGyD4L-CM-45-MAT-HE-2020-1/2,gGyD4L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2020-0062-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0062-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Er65BR-IAIP-GA-CM-005-1,ocds-lcuori-Er65BR-IAIP-GA-CM-005-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-JL7qER-1012143312-01-1,ocds-lcuori-JL7qER-1012143312-01-1/3,JL7qER-gLkyRb,gLkyRb,Ministerio Publico
ocds-lcuori-gGyD4L-cm-37-mq-he-2020-1,ocds-lcuori-gGyD4L-cm-37-mq-he-2020-1/2,gGyD4L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-SPS-CSJ-2020-050-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-050-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-gGyD4L-cm-38-mq-he-2020-1,ocds-lcuori-gGyD4L-cm-38-mq-he-2020-1/2,gGyD4L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvwnL-CM-084-INP-2020-1,ocds-lcuori-orvwnL-CM-084-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-2LAzdG-ADQ-001-2020-1,ocds-lcuori-2LAzdG-ADQ-001-2020-1/2,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-DRW55L-01-CM-SETUR-2020-1,ocds-lcuori-DRW55L-01-CM-SETUR-2020-1/3,DRW55L-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-Zr56vL-Cot.0015-2020-1,ocds-lcuori-Zr56vL-Cot.0015-2020-1/2,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-XRbOkr-CS-CSJ-2020-0063-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0063-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Er65BR-IAIP-SGRHH-010-2020-1,ocds-lcuori-Er65BR-IAIP-SGRHH-010-2020-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-Zr56vL-Cot.0017-2020-1,ocds-lcuori-Zr56vL-Cot.0017-2020-1/2,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-yRl8kR-CM-033-IHTT-2019-1,ocds-lcuori-yRl8kR-CM-033-IHTT-2019-1/2,yRl8kR-DRW4Nr,DRW4Nr,Instituto Hondureño del Transporte Terrestre
ocds-lcuori-XRbOkr-CS-CSJ-2020-0065-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0065-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0066-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0066-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0067-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0067-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0068-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0068-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0069-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0069-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0070-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0070-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR0k5G-CM-009ST-CNE-2020-1,ocds-lcuori-kR0k5G-CM-009ST-CNE-2020-1/2,kR0k5G-JL7EqR,JL7EqR,Consejo Nacional de Educacion
ocds-lcuori-PLeQ0L-CM-MEP-92-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-92-2020-1/3,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-PLeQ0L-CM-MEP-93-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-93-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-XRbOkr-CS-CSJ-2020-0072-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0072-1/4,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-lRoy5L-CM-006-CONSUCOOP-ENERO-2020-1,ocds-lcuori-lRoy5L-CM-006-CONSUCOOP-ENERO-2020-1/2,lRoy5L-kR2BgR,kR2BgR,Consejo Nacional Supervisor de Cooperativas
ocds-lcuori-orvwnL-CM-085-INP-2020-1,ocds-lcuori-orvwnL-CM-085-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-XRbOkr-CS-CSJ-2020-0073-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0073-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-lRoy5L-CM-008-CONSUCOOP-ENERO-2020-1,ocds-lcuori-lRoy5L-CM-008-CONSUCOOP-ENERO-2020-1/2,lRoy5L-kR2BgR,kR2BgR,Consejo Nacional Supervisor de Cooperativas
ocds-lcuori-XRbOkr-CS-CSJ-2020-0074-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0074-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0075-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0075-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-0rwKYr-19-2020-1,ocds-lcuori-0rwKYr-19-2020-1/2,0rwKYr-8L4kOr,8L4kOr,Fundaniquem
ocds-lcuori-XRbOkr-CS-CSJ-2020-0076-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0076-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-orvwnL-CM-0086-INP-2020-1,ocds-lcuori-orvwnL-CM-0086-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-KLgdAG-CM-012-MUNIMASICA-2020-1,ocds-lcuori-KLgdAG-CM-012-MUNIMASICA-2020-1/2,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-013-MUNIMASICA-2020-1,ocds-lcuori-KLgdAG-CM-013-MUNIMASICA-2020-1/2,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-014-MUNIMASICA-2020-1,ocds-lcuori-KLgdAG-CM-014-MUNIMASICA-2020-1/2,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-015-MUNIMASICA-2020-1,ocds-lcuori-KLgdAG-CM-015-MUNIMASICA-2020-1/2,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-016-MUNIMASICA-2020-1,ocds-lcuori-KLgdAG-CM-016-MUNIMASICA-2020-1/2,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-017-MUNIMASICA-2020-1,ocds-lcuori-KLgdAG-CM-017-MUNIMASICA-2020-1/2,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-XRbOkr-CS-CSJ-2020-0077-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0077-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-orvwnL-CM-0088-INP-2020-1,ocds-lcuori-orvwnL-CM-0088-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-orvwnL-CM-0089-INP-2020-1,ocds-lcuori-orvwnL-CM-0089-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-XRbOkr-CS-CSJ-2020-0078-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0078-1/4,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-001-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-001-2020-1/3,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-orvwnL-CM-0090-INP-2020-1,ocds-lcuori-orvwnL-CM-0090-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-orvwnL-CM-0091-INP-2020-1,ocds-lcuori-orvwnL-CM-0091-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-orvwnL-CM-0092-INP-2020-1,ocds-lcuori-orvwnL-CM-0092-INP-2020-1/2,orvwnL-DL9lKr,DL9lKr,Instituto Nacional Penitenciario
ocds-lcuori-PLeQ0L-CM-MEP-94-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-94-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-002-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-002-2020-1/3,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-004-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-004-2020-1/3,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-005-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-005-2020-1/3,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-006-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-006-2020-1/3,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-008-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-008-2020-1/2,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-010-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-010-2020-1/2,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-013-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-013-2020-1/2,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-XRbOkr-CS-CSJ-2020-0080-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0080-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-gGyD4L-CM-44-2020-MAT-HE-1,ocds-lcuori-gGyD4L-CM-44-2020-MAT-HE-1/2,gGyD4L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2020-0082-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0082-1/4,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0083-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0083-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0084-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0084-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0085-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0085-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0086-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0086-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0087-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0087-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-WRz4xL-CM-171-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-171-IHSS-HE-2020-1/2,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-JL7qER-1012143246-01-1,ocds-lcuori-JL7qER-1012143246-01-1/2,JL7qER-gLkyRb,gLkyRb,Ministerio Publico
ocds-lcuori-0rwKYr-20-2020-1,ocds-lcuori-0rwKYr-20-2020-1/2,0rwKYr-8L4kOr,8L4kOr,Fundaniquem
ocds-lcuori-WRz4xL-CM-173-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-173-IHSS-HE-2020-1/3,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-WRz4xL-CM-174-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-174-IHSS-HE-2020-1/2,WRz4xL-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-MLQgWR-CM 335-CBVA-2020-1,ocds-lcuori-MLQgWR-CM 335-CBVA-2020-1/3,MLQgWR-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2020-0088-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0088-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0051-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0051-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-JLKjmr-CM-0246-HBCBL-2020-1,ocds-lcuori-JLKjmr-CM-0246-HBCBL-2020-1/2,JLKjmr-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2020-0090-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0090-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWKwR-15-INADI-2020-1,ocds-lcuori-DRWKwR-15-INADI-2020-1/2,DRWKwR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Er65BR-ACUERDO SO-005-2020-1,ocds-lcuori-Er65BR-ACUERDO SO-005-2020-1/2,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-XRbOkr-CS-CSJ-2020-0092-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0092-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-PR8wNG-A-001-2020-1,ocds-lcuori-PR8wNG-A-001-2020-1/2,PR8wNG-kR27gr,kR27gr,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-0rwKYr-21-2020-1,ocds-lcuori-0rwKYr-21-2020-1/2,0rwKYr-8L4kOr,8L4kOr,Fundaniquem
ocds-lcuori-MLQgWR-CM 336-CBVA-2020-1,ocds-lcuori-MLQgWR-CM 336-CBVA-2020-1/2,MLQgWR-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-Er65BR-SO-005-2020-1,ocds-lcuori-Er65BR-SO-005-2020-1/2,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-XRbOkr-CS-CSJ-2020-0093-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0093-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-ZN-CSJ-2019-0205-1,ocds-lcuori-XRbOkr-ZN-CSJ-2019-0205-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MLQgWR-CM 337-CBVA-2020-1,ocds-lcuori-MLQgWR-CM 337-CBVA-2020-1/2,MLQgWR-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-gLkXWG-CM-043-PIHSESAL-2020-1,ocds-lcuori-gLkXWG-CM-043-PIHSESAL-2020-1/2,gLkXWG-2LAD1r,2LAD1r,Plan Internacional Inc y Plan Honduras
ocds-lcuori-7GX4eG-005-2020-1,ocds-lcuori-7GX4eG-005-2020-1/4,7GX4eG-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-Er65BR-AC- SO-005-2020-1,ocds-lcuori-Er65BR-AC- SO-005-2020-1/3,Er65BR-MrMYQr,MrMYQr,Instituto de Acceso a la Información Pública
ocds-lcuori-PLeQ0L-CM-MEP-96-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-96-2020-1/4,PLeQ0L-yRlxYR,yRlxYR,Alcaldía Municipal de El Progreso 
