ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/url,awards/0/documents/0/documentType,awards/0/documents/0/format,awards/0/documents/0/description,awards/0/documents/0/title,awards/0/documents/0/datePublished
ocds-lcuori-8L47Pr-L-P 032-2015-2,ocds-lcuori-8L47Pr-L-P 032-2015-2/3,8L47Pr-L-P 032-2015-2,66518,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20032-2015802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-29T12:30:33.453000-06:00
ocds-lcuori-ERpaDr-HEP25-15-2,ocds-lcuori-ERpaDr-HEP25-15-2/3,ERpaDr-HEP25-15-2,63201,http://h1.honducompras.gob.hn/Docs/Lic100HEP25-15803-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-07-08T09:04:53.433000-06:00
ocds-lcuori-8L47Pr-L-P 031-2015-2,ocds-lcuori-8L47Pr-L-P 031-2015-2/3,8L47Pr-L-P 031-2015-2,66516,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20031-2015802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-29T11:59:43.080000-06:00
ocds-lcuori-1Ra2Pr-LPN-CRA-01-2015-2,ocds-lcuori-1Ra2Pr-LPN-CRA-01-2015-2/4,1Ra2Pr-LPN-CRA-01-2015-2,61138,http://h1.honducompras.gob.hn/Docs/Lic747LPN-CRA-01-2015807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-05-28T16:58:13.740000-06:00
ocds-lcuori-MLQnAG-LP015-HRS-2015-2,ocds-lcuori-MLQnAG-LP015-HRS-2015-2/3,MLQnAG-LP015-HRS-2015-2,61518,http://h1.honducompras.gob.hn/Docs/Lic93LP015-HRS-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-04T17:28:37.470000-06:00
ocds-lcuori-MrMmdr-DEI-BID-LPI-002-2015-2,ocds-lcuori-MrMmdr-DEI-BID-LPI-002-2015-2/4,MrMmdr-DEI-BID-LPI-002-2015-2,61227,http://h1.honducompras.gob.hn/Docs/Lic784DEI-BID-LPI-002-2015805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-01T10:21:24.020000-06:00
ocds-lcuori-MLQnAG-LP016-HRS-2015-2,ocds-lcuori-MLQnAG-LP016-HRS-2015-2/3,MLQnAG-LP016-HRS-2015-2,61520,http://h1.honducompras.gob.hn/Docs/Lic93LP016-HRS-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-04T17:32:53.523000-06:00
ocds-lcuori-WRzbRe-LPR No. 084-DGC-UATSV-2015 -2,ocds-lcuori-WRzbRe-LPR No. 084-DGC-UATSV-2015 -2/3,WRzbRe-LPR No. 084-DGC-UATSV-2015 -2,68623,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.%20084-DGC-UATSV-2015%20803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-11T12:12:48.987000-06:00
ocds-lcuori-MLQnAG-LP017-HRS-2015-2,ocds-lcuori-MLQnAG-LP017-HRS-2015-2/3,MLQnAG-LP017-HRS-2015-2,61522,http://h1.honducompras.gob.hn/Docs/Lic93LP017-HRS-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-04T17:41:37.520000-06:00
ocds-lcuori-ERpaPr-66-2015-2,ocds-lcuori-ERpaPr-66-2015-2/3,ERpaPr-66-2015-2,70595,http://h1.honducompras.gob.hn/Docs/Lic8866-2015802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-01-04T10:23:51.110000-06:00
ocds-lcuori-MLQnAG-LP018-HRS-2015-2,ocds-lcuori-MLQnAG-LP018-HRS-2015-2/3,MLQnAG-LP018-HRS-2015-2,61524,http://h1.honducompras.gob.hn/Docs/Lic93LP018-HRS-2015802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-04T17:46:05.673000-06:00
ocds-lcuori-lRoZgG-CP-MAMBOCAURE-01-2015-2,ocds-lcuori-lRoZgG-CP-MAMBOCAURE-01-2015-2/3,lRoZgG-CP-MAMBOCAURE-01-2015-2,68199,http://h1.honducompras.gob.hn/Docs/Lic745CP-MAMBOCAURE-01-2015807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-04T14:30:09.737000-06:00
ocds-lcuori-ERpaDr-HEP09-2015-2,ocds-lcuori-ERpaDr-HEP09-2015-2/3,ERpaDr-HEP09-2015-2,60772,http://h1.honducompras.gob.hn/Docs/Lic100HEP09-2015802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-05-21T09:24:34.470000-06:00
ocds-lcuori-MLQnAG-LP022-HRS-2015-2,ocds-lcuori-MLQnAG-LP022-HRS-2015-2/3,MLQnAG-LP022-HRS-2015-2,61529,http://h1.honducompras.gob.hn/Docs/Lic93LP022-HRS-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-05T11:16:56.300000-06:00
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-10-2015-2,67256,http://h1.honducompras.gob.hn/Docs/Lic11COT-IDECOAS-FHIS-10-2015805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-10-19T16:01:29.013000-06:00
ocds-lcuori-kR2qqG-LP 059 -2015-2,ocds-lcuori-kR2qqG-LP 059 -2015-2/3,kR2qqG-LP 059 -2015-2,69139,http://h1.honducompras.gob.hn/Docs/Lic90LP%20059%20-2015802-ResoluciondelaAdjudicacion.doc,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-18T14:53:55.727000-06:00
ocds-lcuori-7GXMRV-LP-No.006-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP-No.006-DGOP-OO.UU-2015-2/3,7GXMRV-LP-No.006-DGOP-OO.UU-2015-2,61663,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.006-DGOP-OO.UU-2015804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-10T12:33:27.430000-06:00
ocds-lcuori-WRzbRe-LPR No.081-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR No.081-DGC-UATSV-2015-2/3,WRzbRe-LPR No.081-DGC-UATSV-2015-2,68619,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.081-DGC-UATSV-2015803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-11T11:51:43.087000-06:00
ocds-lcuori-8L47Pr-L-P 013-2015-2,ocds-lcuori-8L47Pr-L-P 013-2015-2/3,8L47Pr-L-P 013-2015-2,61407,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20013-2015802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-03T12:33:31.460000-06:00
ocds-lcuori-WRzbRe-LPR No.082-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR No.082-DGC-UATSV-2015-2/3,WRzbRe-LPR No.082-DGC-UATSV-2015-2,68621,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.082-DGC-UATSV-2015803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-11T12:02:18.073000-06:00
ocds-lcuori-8L47Pr-L-P 014-2015-2,ocds-lcuori-8L47Pr-L-P 014-2015-2/3,8L47Pr-L-P 014-2015-2,61405,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20014-2015802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-03T12:29:38.710000-06:00
ocds-lcuori-8L47Pr-L-P 015-2015-2,ocds-lcuori-8L47Pr-L-P 015-2015-2/3,8L47Pr-L-P 015-2015-2,61403,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20015-2015802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-03T12:06:10.957000-06:00
ocds-lcuori-ERpaDr-LP64-2015-HP-2,ocds-lcuori-ERpaDr-LP64-2015-HP-2/3,ERpaDr-LP64-2015-HP-2,66728,http://h1.honducompras.gob.hn/Docs/Lic100LP64-2015-HP802-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-10-01T17:34:57.287000-06:00
ocds-lcuori-ERpaDr-HEP34-15-2,ocds-lcuori-ERpaDr-HEP34-15-2/3,ERpaDr-HEP34-15-2,63270,http://h1.honducompras.gob.hn/Docs/Lic100HEP34-15803-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-07-10T08:01:25.887000-06:00
ocds-lcuori-7GXmzR-CD-009-2015 CCIVS-2,ocds-lcuori-7GXmzR-CD-009-2015 CCIVS-2/3,7GXmzR-CD-009-2015 CCIVS-2,64854,http://h1.honducompras.gob.hn/Docs/Lic759CD-009-2015%20CCIVS805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-08-20T16:09:28.337000-06:00
ocds-lcuori-jRDkQG-HMCR-406-2015-2,ocds-lcuori-jRDkQG-HMCR-406-2015-2/3,jRDkQG-HMCR-406-2015-2,69749,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-406-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-12-03T08:51:56.287000-06:00
ocds-lcuori-jRDkQG-HMCR-407-2015-2,ocds-lcuori-jRDkQG-HMCR-407-2015-2/3,jRDkQG-HMCR-407-2015-2,69747,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-407-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-12-03T08:50:43.343000-06:00
ocds-lcuori-jRDkQG-HMCR-024-2015-2,ocds-lcuori-jRDkQG-HMCR-024-2015-2/3,jRDkQG-HMCR-024-2015-2,57631,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-024-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-03-03T09:49:45.023000-06:00
ocds-lcuori-jRDkQG-HMCR-025-2015-2,ocds-lcuori-jRDkQG-HMCR-025-2015-2/3,jRDkQG-HMCR-025-2015-2,56711,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-025-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-02-13T09:06:36.100000-06:00
ocds-lcuori-ERpaPr-69-2015-2,ocds-lcuori-ERpaPr-69-2015-2/3,ERpaPr-69-2015-2,70610,http://h1.honducompras.gob.hn/Docs/Lic8869-2015802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-01-04T11:47:22.677000-06:00
ocds-lcuori-ERpaDr-LP65-2015-HP-2,ocds-lcuori-ERpaDr-LP65-2015-HP-2/3,ERpaDr-LP65-2015-HP-2,66730,http://h1.honducompras.gob.hn/Docs/Lic100LP65-2015-HP802-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-10-01T17:36:04.733000-06:00
ocds-lcuori-jRDkQG-HMCR-409-2015-2,ocds-lcuori-jRDkQG-HMCR-409-2015-2/3,jRDkQG-HMCR-409-2015-2,69745,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-409-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-12-03T08:49:18.930000-06:00
ocds-lcuori-ERpaPr-70-2015-2,ocds-lcuori-ERpaPr-70-2015-2/3,ERpaPr-70-2015-2,70589,http://h1.honducompras.gob.hn/Docs/Lic8870-2015802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-01-04T10:07:54.860000-06:00
ocds-lcuori-ERpaPr-71-2015-2,ocds-lcuori-ERpaPr-71-2015-2/3,ERpaPr-71-2015-2,70591,http://h1.honducompras.gob.hn/Docs/Lic8871-2015802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-01-04T10:14:10.720000-06:00
ocds-lcuori-ERpaPr-72-2015-2,ocds-lcuori-ERpaPr-72-2015-2/3,ERpaPr-72-2015-2,70593,http://h1.honducompras.gob.hn/Docs/Lic8872-2015802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-01-04T10:20:47.673000-06:00
ocds-lcuori-4LOY7R-LP-01-2015-2,ocds-lcuori-4LOY7R-LP-01-2015-2/3,4LOY7R-LP-01-2015-2,56612,http://h1.honducompras.gob.hn/Docs/Lic639LP-01-2015803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-02-11T15:16:17.203000-06:00
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-11-2015-2,81727,http://h1.honducompras.gob.hn/Docs/Lic11COT-IDECOAS-FHIS-11-2015805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-07-19T16:52:47.957000-06:00
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-02-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-02-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-02-2015-2,60574,http://h1.honducompras.gob.hn/Docs/Lic11COT-IDECOAS-FHIS-02-2015802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-05-15T11:34:19.310000-06:00
ocds-lcuori-4LOY7R-LP-02-2015-2,ocds-lcuori-4LOY7R-LP-02-2015-2/3,4LOY7R-LP-02-2015-2,56614,http://h1.honducompras.gob.hn/Docs/Lic639LP-02-2015803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-02-11T15:20:53.390000-06:00
ocds-lcuori-wrVJ9r-LPN-003-2015-2,ocds-lcuori-wrVJ9r-LPN-003-2015-2/3,wrVJ9r-LPN-003-2015-2,61767,http://h1.honducompras.gob.hn/Docs/Lic199LPN-003-2015804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-11T12:34:08.670000-06:00
ocds-lcuori-wrVJ9r-LPN-003-2015-2,ocds-lcuori-wrVJ9r-LPN-003-2015-2/3,wrVJ9r-LPN-003-2015-2,61768,http://h1.honducompras.gob.hn/Docs/Lic199LPN-003-2015804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-11T12:34:19.080000-06:00
ocds-lcuori-2LAakL-62-2015-2,ocds-lcuori-2LAakL-62-2015-2/3,2LAakL-62-2015-2,68303,http://h1.honducompras.gob.hn/Docs/Lic8162-2015803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-05T14:03:26.803000-06:00
ocds-lcuori-grxXor-LP-026-HAME-2015-2,ocds-lcuori-grxXor-LP-026-HAME-2015-2/4,grxXor-LP-026-HAME-2015-2,62019,http://h1.honducompras.gob.hn/Docs/Lic109LP-026-HAME-2015807-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-06-15T13:17:47.263000-06:00
ocds-lcuori-jRDkQG-280-2015-2,ocds-lcuori-jRDkQG-280-2015-2/3,jRDkQG-280-2015-2,66108,http://h1.honducompras.gob.hn/Docs/Lic104280-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:42:59.250000-06:00
ocds-lcuori-jRDkQG-281-2015-2,ocds-lcuori-jRDkQG-281-2015-2/3,jRDkQG-281-2015-2,66106,http://h1.honducompras.gob.hn/Docs/Lic104281-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:42:11.517000-06:00
ocds-lcuori-jRDkQG-282-2015-2,ocds-lcuori-jRDkQG-282-2015-2/3,jRDkQG-282-2015-2,66104,http://h1.honducompras.gob.hn/Docs/Lic104282-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:41:22.220000-06:00
ocds-lcuori-WRz5vG-LIMPIEZA 06-2015-2,ocds-lcuori-WRz5vG-LIMPIEZA 06-2015-2/3,WRz5vG-LIMPIEZA 06-2015-2,68242,http://h1.honducompras.gob.hn/Docs/Lic654LIMPIEZA%2006-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-05T09:21:59.897000-06:00
ocds-lcuori-jRDkQG-283-2015-2,ocds-lcuori-jRDkQG-283-2015-2/3,jRDkQG-283-2015-2,66102,http://h1.honducompras.gob.hn/Docs/Lic104283-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:40:32.453000-06:00
ocds-lcuori-orvDGM-LPN-SANAA-PEG-045-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PEG-045-2015-2/3,orvDGM-LPN-SANAA-PEG-045-2015-2,82132,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-PEG-045-2015807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-07-27T08:45:28.090000-06:00
ocds-lcuori-jRDkQG-284-2015-2,ocds-lcuori-jRDkQG-284-2015-2/3,jRDkQG-284-2015-2,66100,http://h1.honducompras.gob.hn/Docs/Lic104284-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:39:44.260000-06:00
ocds-lcuori-7G3MNr-LPRI. 102015-2,ocds-lcuori-7G3MNr-LPRI. 102015-2/3,7G3MNr-LPRI. 102015-2,69061,http://h1.honducompras.gob.hn/Docs/Lic108LPRI.%20102015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-17T13:02:41.560000-06:00
ocds-lcuori-jRDkQG-285-2015-2,ocds-lcuori-jRDkQG-285-2015-2/3,jRDkQG-285-2015-2,66098,http://h1.honducompras.gob.hn/Docs/Lic104285-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:39:00.160000-06:00
ocds-lcuori-PLe6mG-HSR-062-LP-2015-2,ocds-lcuori-PLe6mG-HSR-062-LP-2015-2/3,PLe6mG-HSR-062-LP-2015-2,66533,http://h1.honducompras.gob.hn/Docs/Lic85HSR-062-LP-2015802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-29T17:08:21.633000-06:00
ocds-lcuori-jRDkQG-286-2015-2,ocds-lcuori-jRDkQG-286-2015-2/3,jRDkQG-286-2015-2,66096,http://h1.honducompras.gob.hn/Docs/Lic104286-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:38:04.987000-06:00
ocds-lcuori-jRDkQG-287-2015-2,ocds-lcuori-jRDkQG-287-2015-2/3,jRDkQG-287-2015-2,66094,http://h1.honducompras.gob.hn/Docs/Lic104287-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:36:46.853000-06:00
ocds-lcuori-jRDkQG-288-2015-2,ocds-lcuori-jRDkQG-288-2015-2/3,jRDkQG-288-2015-2,66090,http://h1.honducompras.gob.hn/Docs/Lic104288-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:35:44.027000-06:00
ocds-lcuori-jRDkQG-289-2015-2,ocds-lcuori-jRDkQG-289-2015-2/3,jRDkQG-289-2015-2,66119,http://h1.honducompras.gob.hn/Docs/Lic104289-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T10:30:21.313000-06:00
ocds-lcuori-jRDkQG-290-2015-2,ocds-lcuori-jRDkQG-290-2015-2/3,jRDkQG-290-2015-2,66085,http://h1.honducompras.gob.hn/Docs/Lic104290-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:32:28.150000-06:00
ocds-lcuori-vGZWNR-LPN No. 030-2015-2,ocds-lcuori-vGZWNR-LPN No. 030-2015-2/3,vGZWNR-LPN No. 030-2015-2,74366,http://h1.honducompras.gob.hn/Docs/Lic117LPN%20No.%20030-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-03-18T14:11:46.317000-06:00
ocds-lcuori-jRDkQG-291-2015-2,ocds-lcuori-jRDkQG-291-2015-2/3,jRDkQG-291-2015-2,66083,http://h1.honducompras.gob.hn/Docs/Lic104291-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:30:50.927000-06:00
ocds-lcuori-2LAdQr-LP-FV-RVNP-15-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVNP-15-2015-2/3,2LAdQr-LP-FV-RVNP-15-2015-2,72343,http://h1.honducompras.gob.hn/Docs/Lic237LP-FV-RVNP-15-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-02-24T16:01:19.930000-06:00
ocds-lcuori-KLg9wR-LPN-004-2015-DA-2,ocds-lcuori-KLg9wR-LPN-004-2015-DA-2/3,KLg9wR-LPN-004-2015-DA-2,101779,http://h1.honducompras.gob.hn/Docs/Lic175LPN-004-2015-DA804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-07T10:32:29.183000-06:00
ocds-lcuori-jRDkQG-292-2015-2,ocds-lcuori-jRDkQG-292-2015-2/3,jRDkQG-292-2015-2,66081,http://h1.honducompras.gob.hn/Docs/Lic104292-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:29:50.403000-06:00
ocds-lcuori-2LAdQr-LP-FV-RVP-035-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVP-035-2015-2/3,2LAdQr-LP-FV-RVP-035-2015-2,72394,http://h1.honducompras.gob.hn/Docs/Lic237LP-FV-RVP-035-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-02-25T09:59:30.817000-06:00
ocds-lcuori-jRDkQG-293-2015-2,ocds-lcuori-jRDkQG-293-2015-2/3,jRDkQG-293-2015-2,66079,http://h1.honducompras.gob.hn/Docs/Lic104293-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:28:43.673000-06:00
ocds-lcuori-2LAdQr-LP-FV-RVP-036-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVP-036-2015-2/3,2LAdQr-LP-FV-RVP-036-2015-2,72395,http://h1.honducompras.gob.hn/Docs/Lic237LP-FV-RVP-036-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-02-25T10:02:02.510000-06:00
ocds-lcuori-jRDkQG-294-2015-2,ocds-lcuori-jRDkQG-294-2015-2/3,jRDkQG-294-2015-2,66076,http://h1.honducompras.gob.hn/Docs/Lic104294-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-09-22T09:27:31.133000-06:00
ocds-lcuori-7G3oBG-LP-011-2015-2,ocds-lcuori-7G3oBG-LP-011-2015-2/3,7G3oBG-LP-011-2015-2,69019,http://h1.honducompras.gob.hn/Docs/Lic608LP-011-2015802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-11-16T15:21:24.363000-06:00
ocds-lcuori-jRDkQG-HMCR-125-2015-2,ocds-lcuori-jRDkQG-HMCR-125-2015-2/3,jRDkQG-HMCR-125-2015-2,60388,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-125-2015803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2015-05-11T10:41:58.033000-06:00
