ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-yRl6pL-LPNS 002 SSIS PRAF BM 4774 2015-2,ocds-lcuori-yRl6pL-LPNS 002 SSIS PRAF BM 4774 2015-2/3,yRl6pL-LPNS 002 SSIS PRAF BM 4774 2015-2,3-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-1RaEMR-LICITACION 0030-2015-2,ocds-lcuori-1RaEMR-LICITACION 0030-2015-2/3,1RaEMR-LICITACION 0030-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qdG-LP-23-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-23-HRSC-2015-2/3,kR2qdG-LP-23-HRSC-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-09-2015 2º Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-09-2015 2º Proceso-2/3,wrV3LP-LPR-IDECOAS-FHIS-09-2015 2º Proceso-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-2LmqDL-LPrNO-92-AMDC-126-2015-2,ocds-lcuori-2LmqDL-LPrNO-92-AMDC-126-2015-2/3,2LmqDL-LPrNO-92-AMDC-126-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-088-2015-2,ocds-lcuori-MrMagr-LP-088-2015-2/3,MrMagr-LP-088-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVJ9r-LPN-007-2015-2,ocds-lcuori-wrVJ9r-LPN-007-2015-2/3,wrVJ9r-LPN-007-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lmz0G-LPN-BANASUPRO-003-2015-2,ocds-lcuori-2Lmz0G-LPN-BANASUPRO-003-2015-2/3,2Lmz0G-LPN-BANASUPRO-003-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-09-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-09-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-09-2015-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-orvPDG-LP-048-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-048-ONCAE-2015-2/3,orvPDG-LP-048-ONCAE-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-07-2015 3er-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-07-2015 3er-2/3,wrV3LP-LPR-IDECOAS-FHIS-07-2015 3er-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-gLkjBr-LPN-001-2015-2,ocds-lcuori-gLkjBr-LPN-001-2015-2/3,gLkjBr-LPN-001-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR847R-ICF-GA-002-2015-2,ocds-lcuori-PR847R-ICF-GA-002-2015-2/3,PR847R-ICF-GA-002-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkjBr-LPN-002-2015-2,ocds-lcuori-gLkjBr-LPN-002-2015-2/3,gLkjBr-LPN-002-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-10-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-10-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-10-2015-2,3.0-FkR2qGv,Prestamo,FkR2qGv,Alemania
ocds-lcuori-kR2qdG-LP-24-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-24-HRSC-2015-2/3,kR2qdG-LP-24-HRSC-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzw3r-CON-002-2015-2,ocds-lcuori-WRzw3r-CON-002-2015-2/3,WRzw3r-CON-002-2015-2,2.0-FoLj6LM,Donación,FoLj6LM,Suiza
ocds-lcuori-PR847R-PLAGA-02-2015-2,ocds-lcuori-PR847R-PLAGA-02-2015-2/3,PR847R-PLAGA-02-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qdG-LP-25-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-25-HRSC-2015-2/3,kR2qdG-LP-25-HRSC-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-11-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-11-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-11-2015-2,3.0-FkR2qGv,Prestamo,FkR2qGv,Alemania
ocds-lcuori-yRl6pL-EI-004-SSIS-PRAF-2737-2015-2,ocds-lcuori-yRl6pL-EI-004-SSIS-PRAF-2737-2015-2/3,yRl6pL-EI-004-SSIS-PRAF-2737-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-MrMagr-LP-089-2015-2,ocds-lcuori-MrMagr-LP-089-2015-2/3,MrMagr-LP-089-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1Ra0dG-CONS-CONV-002-2015-B-2,ocds-lcuori-1Ra0dG-CONS-CONV-002-2015-B-2/3,1Ra0dG-CONS-CONV-002-2015-B-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-090-2015-2,ocds-lcuori-MrMagr-LP-090-2015-2/3,MrMagr-LP-090-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 003-2015-2,ocds-lcuori-8L47Pr-L-P 003-2015-2/3,8L47Pr-L-P 003-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-091-2015-2,ocds-lcuori-MrMagr-LP-091-2015-2/3,MrMagr-LP-091-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 004-2015-2,ocds-lcuori-8L47Pr-L-P 004-2015-2/3,8L47Pr-L-P 004-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl6pL-EI 006 SSIS PRAF BID 2937 2015-2,ocds-lcuori-yRl6pL-EI 006 SSIS PRAF BID 2937 2015-2/3,yRl6pL-EI 006 SSIS PRAF BID 2937 2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-orvPDG-047-2015-2,ocds-lcuori-orvPDG-047-2015-2/3,orvPDG-047-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR847R-PLAGA-03-2015-2,ocds-lcuori-PR847R-PLAGA-03-2015-2/3,PR847R-PLAGA-03-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-12-2015-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-12-2015-2/3,wrV3LP-LPN-IDECOAS-FHIS-12-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-7GXMRV-LP No.046-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.046-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.046-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.047-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.047-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.047-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.048-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.048-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.048-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnAG-029-2015-hrs-2,ocds-lcuori-MLQnAG-029-2015-hrs-2/3,MLQnAG-029-2015-hrs-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.049-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.049-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.049-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-04-AMDC-07-2015-2,ocds-lcuori-2LmqDL-LPrNO-04-AMDC-07-2015-2/4,2LmqDL-LPrNO-04-AMDC-07-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.050-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.050-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.050-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.051-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.051-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.051-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JLKAbR-Concurso Privado 03-2015 IHAH-Junta de ANDALUCIA-2,ocds-lcuori-JLKAbR-Concurso Privado 03-2015 IHAH-Junta de ANDALUCIA-2/3,JLKAbR-Concurso Privado 03-2015 IHAH-Junta de ANDALUCIA-2,2.0-F7G3yrQ,Donación,F7G3yrQ,España
ocds-lcuori-2LmqDL-LPrNO-05-AMDC-08-2015-2,ocds-lcuori-2LmqDL-LPrNO-05-AMDC-08-2015-2/3,2LmqDL-LPrNO-05-AMDC-08-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.052-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.052-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.052-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.053-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.053-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.053-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-09-2015-2,ocds-lcuori-2LAakL-09-2015-2/3,2LAakL-09-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNBS-08-AMDC-120-2015-2,ocds-lcuori-2LmqDL-LPrNBS-08-AMDC-120-2015-2/3,2LmqDL-LPrNBS-08-AMDC-120-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-06-AMDC-09-2015-2,ocds-lcuori-2LmqDL-LPrNO-06-AMDC-09-2015-2/4,2LmqDL-LPrNO-06-AMDC-09-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L4j7R-LPN No PAR-O-01-2015-2,ocds-lcuori-8L4j7R-LPN No PAR-O-01-2015-2/4,8L4j7R-LPN No PAR-O-01-2015-2,2.0-FMLQALQ,Donación,FMLQALQ,BID
ocds-lcuori-2LmqDL-LPrNBS-09-AMDC-121-2015-2,ocds-lcuori-2LmqDL-LPrNBS-09-AMDC-121-2015-2/3,2LmqDL-LPrNBS-09-AMDC-121-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-07-AMDC-10-2015-2,ocds-lcuori-2LmqDL-LPrNO-07-AMDC-10-2015-2/3,2LmqDL-LPrNO-07-AMDC-10-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-COT-01-AMDC-11-2015-2,ocds-lcuori-2LmqDL-COT-01-AMDC-11-2015-2/3,2LmqDL-COT-01-AMDC-11-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 005-2015-2,ocds-lcuori-8L47Pr-L-P 005-2015-2/3,8L47Pr-L-P 005-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkPAG-LPN-02-2015-2,ocds-lcuori-gLkPAG-LPN-02-2015-2/3,gLkPAG-LPN-02-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 007-2015-2,ocds-lcuori-8L47Pr-L-P 007-2015-2/3,8L47Pr-L-P 007-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-Shopping No. PGRD-04-CP-0-2015-FASE II-2,ocds-lcuori-Er6jdr-Shopping No. PGRD-04-CP-0-2015-FASE II-2/3,Er6jdr-Shopping No. PGRD-04-CP-0-2015-FASE II-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-8L47Pr-L-P 008-2015-2,ocds-lcuori-8L47Pr-L-P 008-2015-2/4,8L47Pr-L-P 008-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 76-2015-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 76-2015-2/3,4LOxWG-LICITACION PRIVADA NO. 76-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CDIRECTA No.13-2015-2,ocds-lcuori-7rBxpG-CDIRECTA No.13-2015-2/3,7rBxpG-CDIRECTA No.13-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZVoG-SS-PICSC-LPN-127-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-LPN-127-2015-2/3,vGZVoG-SS-PICSC-LPN-127-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-WRzbRe-LPR No.088-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR No.088-DGC-UATSV-2015-2/3,WRzbRe-LPR No.088-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-MLQnmG-Lpri-23145-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-23145-HPL-2015-2/3,MLQnmG-Lpri-23145-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-23146-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-23146-HPL-2015-2/3,MLQnmG-Lpri-23146-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.072-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.072-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.072-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZVoG-SS- PICSC-CP-B-104-2015-2,ocds-lcuori-vGZVoG-SS- PICSC-CP-B-104-2015-2/3,vGZVoG-SS- PICSC-CP-B-104-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-7GXMRV-LP No.073-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.073-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.073-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-Shopping No. PGRD-06-CP-0-2015-FASE II-2,ocds-lcuori-Er6jdr-Shopping No. PGRD-06-CP-0-2015-FASE II-2/3,Er6jdr-Shopping No. PGRD-06-CP-0-2015-FASE II-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-jRDkVG-LP-07-2015-2,ocds-lcuori-jRDkVG-LP-07-2015-2/3,jRDkVG-LP-07-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-CP-13-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-CP-13-DGOP-OO.UU-2015-2/3,7GXMRV-CP-13-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZVoG-SS- PICSC-CP-B-134-2015-2,ocds-lcuori-vGZVoG-SS- PICSC-CP-B-134-2015-2/3,vGZVoG-SS- PICSC-CP-B-134-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-vGZVoG-SS- PICSC-CP-B-133-2015-2,ocds-lcuori-vGZVoG-SS- PICSC-CP-B-133-2015-2/3,vGZVoG-SS- PICSC-CP-B-133-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-7GXMRV-CP-14-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-CP-14-DGOP-OO.UU-2015-2/3,7GXMRV-CP-14-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl6pL-LPN 004 SSIS PRAF BID 2937 2015-2,ocds-lcuori-yRl6pL-LPN 004 SSIS PRAF BID 2937 2015-2/3,yRl6pL-LPN 004 SSIS PRAF BID 2937 2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-03-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-03-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-03-2015-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-orvovL-Concurso Publico No.01-2015-SEAF-UNAH-2,ocds-lcuori-orvovL-Concurso Publico No.01-2015-SEAF-UNAH-2/3,orvovL-Concurso Publico No.01-2015-SEAF-UNAH-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-04-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-04-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-04-2015-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-05-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-05-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-05-2015-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-JLKB1r-ERSAPS-CD-07-2015-2,ocds-lcuori-JLKB1r-ERSAPS-CD-07-2015-2/4,JLKB1r-ERSAPS-CD-07-2015-2,2.0-FNLPKrv,Donación,FNLPKrv,Unión Europea
ocds-lcuori-KLgDwG-CD-IHT-002-2015-2,ocds-lcuori-KLgDwG-CD-IHT-002-2015-2/3,KLgDwG-CD-IHT-002-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-62-2015-2,ocds-lcuori-2LmqDL-LPuNBS-04-AMDC-62-2015-2/3,2LmqDL-LPuNBS-04-AMDC-62-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6jdr-Shopping-PGRD-01-CP-B-2015-FASE II-2,ocds-lcuori-Er6jdr-Shopping-PGRD-01-CP-B-2015-FASE II-2/3,Er6jdr-Shopping-PGRD-01-CP-B-2015-FASE II-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-0rwYG8-SOLPED-20001548-1,ocds-lcuori-0rwYG8-SOLPED-20001548-1/3,0rwYG8-SOLPED-20001548-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-06-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-06-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-06-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-20001549-1,ocds-lcuori-0rwYG8-SOLPED-20001549-1/3,0rwYG8-SOLPED-20001549-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-CP-03-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-CP-03-DGOP-OO.UU-2015-2/3,7GXMRV-CP-03-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvDGM-LPN-SANAA-DM-03-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-03-2015-2/3,orvDGM-LPN-SANAA-DM-03-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-022-2015-2,ocds-lcuori-MrMagr-LP-022-2015-2/3,MrMagr-LP-022-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-17-2015-2,ocds-lcuori-ERpaPr-17-2015-2/3,ERpaPr-17-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-023-2015-2,ocds-lcuori-MrMagr-LP-023-2015-2/3,MrMagr-LP-023-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8ooG-CM-110-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-110-CONAPID-2015-1/3,PR8ooG-CM-110-CONAPID-2015-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-94-AMDC-128-2015-2,ocds-lcuori-2LmqDL-LPrNO-94-AMDC-128-2015-2/3,2LmqDL-LPrNO-94-AMDC-128-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0qDr-LPN-06-2015-2,ocds-lcuori-kR0qDr-LPN-06-2015-2/3,kR0qDr-LPN-06-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkVG-LP-08-2015-2,ocds-lcuori-jRDkVG-LP-08-2015-2/3,jRDkVG-LP-08-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-LP hlm 082-2015-2,ocds-lcuori-kR2qqG-LP hlm 082-2015-2/3,kR2qqG-LP hlm 082-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-2-2015-2,ocds-lcuori-lRo9xL-LP-2-2015-2/3,lRo9xL-LP-2-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAzdG-LP 001-2015 MIAMBIENTE-2,ocds-lcuori-2LAzdG-LP 001-2015 MIAMBIENTE-2/3,2LAzdG-LP 001-2015 MIAMBIENTE-2,2.0-FDL9xra,Donación,FDL9xra,Taiwan
ocds-lcuori-gLkjBr-01-2015-2,ocds-lcuori-gLkjBr-01-2015-2/3,gLkjBr-01-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-LP HLM 051-2015-2,ocds-lcuori-kR2qqG-LP HLM 051-2015-2/3,kR2qqG-LP HLM 051-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
"ocds-lcuori-WRz5vG-Anexo, Choluteca 946-2015-2","ocds-lcuori-WRz5vG-Anexo, Choluteca 946-2015-2/4","WRz5vG-Anexo, Choluteca 946-2015-2",1.0-FMLQALQ,Recursos Nacionales,FMLQALQ,BID
ocds-lcuori-2LmqDL-LPrNO-90-AMDC-124-2015-2,ocds-lcuori-2LmqDL-LPrNO-90-AMDC-124-2015-2/3,2LmqDL-LPrNO-90-AMDC-124-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV052-2015-2,ocds-lcuori-kR2qqG-HLMV052-2015-2/3,kR2qqG-HLMV052-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV053-2015-2,ocds-lcuori-kR2qqG-HLMV053-2015-2/3,kR2qqG-HLMV053-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLP4qL-SEFIN-UAP-CP-006-2015-2,ocds-lcuori-NLP4qL-SEFIN-UAP-CP-006-2015-2/3,NLP4qL-SEFIN-UAP-CP-006-2015-2,2.0-FoLj6LM,Donación,FoLj6LM,Suiza
ocds-lcuori-NLP4qL-SEFIN-UAP-LPN-013-2015-2,ocds-lcuori-NLP4qL-SEFIN-UAP-LPN-013-2015-2/3,NLP4qL-SEFIN-UAP-LPN-013-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-8L4YaG-LP-003-INA-2015-2,ocds-lcuori-8L4YaG-LP-003-INA-2015-2/3,8L4YaG-LP-003-INA-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPNs-IDECOAS-FHIS-06-2015-2,ocds-lcuori-wrV3LP-LPNs-IDECOAS-FHIS-06-2015-2/3,wrV3LP-LPNs-IDECOAS-FHIS-06-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-wrV3LP-LPNs-IDECOAS-FHIS-07-2015-2,ocds-lcuori-wrV3LP-LPNs-IDECOAS-FHIS-07-2015-2/3,wrV3LP-LPNs-IDECOAS-FHIS-07-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-wrV3LP-LPNs-IDECOAS-FHIS-08-2015-2,ocds-lcuori-wrV3LP-LPNs-IDECOAS-FHIS-08-2015-2/3,wrV3LP-LPNs-IDECOAS-FHIS-08-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-orvPDG-LP-049-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-049-ONCAE-2015-2/3,orvPDG-LP-049-ONCAE-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-23121-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-23121-HPL-2015-2/3,MLQnmG-Lpri-23121-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxq2L-LPN-DEI-DA-007-2015-2,ocds-lcuori-grxq2L-LPN-DEI-DA-007-2015-2/3,grxq2L-LPN-DEI-DA-007-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
