ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-2LmqDL-CPuNO-05-AMDC-20-2015-2,ocds-lcuori-2LmqDL-CPuNO-05-AMDC-20-2015-2/3,2LmqDL-CPuNO-05-AMDC-20-2015-2,2LmqDL-CPuNO-05-AMDC-20-2015-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-06-AMDC-21-2015-2,ocds-lcuori-2LmqDL-CPuNO-06-AMDC-21-2015-2/3,2LmqDL-CPuNO-06-AMDC-21-2015-2,2LmqDL-CPuNO-06-AMDC-21-2015-2,500.0,document
ocds-lcuori-orvDGM-LPN No.PAPSAC-02-2015-2,ocds-lcuori-orvDGM-LPN No.PAPSAC-02-2015-2/3,orvDGM-LPN No.PAPSAC-02-2015-2,orvDGM-LPN No.PAPSAC-02-2015-2,800.0,document
ocds-lcuori-2LmqDL-COT-07-AMDC-46-2015-2-2,ocds-lcuori-2LmqDL-COT-07-AMDC-46-2015-2-2/3,2LmqDL-COT-07-AMDC-46-2015-2-2,2LmqDL-COT-07-AMDC-46-2015-2-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-183-AMDC-236-2015-2,ocds-lcuori-2LmqDL-LPrNO-183-AMDC-236-2015-2/3,2LmqDL-LPrNO-183-AMDC-236-2015-2,2LmqDL-LPrNO-183-AMDC-236-2015-2,200.0,document
ocds-lcuori-2LmqDL-CPrNO-DISEÑO-07-AMDC-26-2015-2,ocds-lcuori-2LmqDL-CPrNO-DISEÑO-07-AMDC-26-2015-2/3,2LmqDL-CPrNO-DISEÑO-07-AMDC-26-2015-2,2LmqDL-CPrNO-DISEÑO-07-AMDC-26-2015-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-PROSAGUA-007-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PROSAGUA-007-2015-2/3,orvDGM-LPN-SANAA-PROSAGUA-007-2015-2,orvDGM-LPN-SANAA-PROSAGUA-007-2015-2,800.0,document
ocds-lcuori-2LmqDL-LPrNO-184-AMDC-237-2015-2,ocds-lcuori-2LmqDL-LPrNO-184-AMDC-237-2015-2/3,2LmqDL-LPrNO-184-AMDC-237-2015-2,2LmqDL-LPrNO-184-AMDC-237-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-185-AMDC-238-2015-2,ocds-lcuori-2LmqDL-LPrNO-185-AMDC-238-2015-2/3,2LmqDL-LPrNO-185-AMDC-238-2015-2,2LmqDL-LPrNO-185-AMDC-238-2015-2,200.0,document
ocds-lcuori-kG1ger-pub 03-2015-2,ocds-lcuori-kG1ger-pub 03-2015-2/3,kG1ger-pub 03-2015-2,kG1ger-pub 03-2015-2,1500.0,document
ocds-lcuori-7GXmzR-LP-008-2015 CCIVS -2,ocds-lcuori-7GXmzR-LP-008-2015 CCIVS -2/3,7GXmzR-LP-008-2015 CCIVS -2,7GXmzR-LP-008-2015 CCIVS -2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-82-AMDC-114-2015-2,ocds-lcuori-2LmqDL-LPrNO-82-AMDC-114-2015-2/3,2LmqDL-LPrNO-82-AMDC-114-2015-2,2LmqDL-LPrNO-82-AMDC-114-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-81-AMDC-113-2015-2,ocds-lcuori-2LmqDL-LPrNO-81-AMDC-113-2015-2/3,2LmqDL-LPrNO-81-AMDC-113-2015-2,2LmqDL-LPrNO-81-AMDC-113-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-97-AMDC-131-2015-2-2,ocds-lcuori-2LmqDL-LPrNO-97-AMDC-131-2015-2-2/3,2LmqDL-LPrNO-97-AMDC-131-2015-2-2,2LmqDL-LPrNO-97-AMDC-131-2015-2-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-04-AMDC-36-2015-2,ocds-lcuori-2LmqDL-LPuNO-04-AMDC-36-2015-2/4,2LmqDL-LPuNO-04-AMDC-36-2015-2,2LmqDL-LPuNO-04-AMDC-36-2015-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-03-AMDC-06-2015-2,ocds-lcuori-2LmqDL-CPuNO-03-AMDC-06-2015-2/4,2LmqDL-CPuNO-03-AMDC-06-2015-2,2LmqDL-CPuNO-03-AMDC-06-2015-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-04-AMDC-07-2015-2,ocds-lcuori-2LmqDL-CPuNO-04-AMDC-07-2015-2/4,2LmqDL-CPuNO-04-AMDC-07-2015-2,2LmqDL-CPuNO-04-AMDC-07-2015-2,500.0,document
ocds-lcuori-wrV3LP-COT-FHIS-12-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-12-2015-2/3,wrV3LP-COT-FHIS-12-2015-2,wrV3LP-COT-FHIS-12-2015-2,300.0,document
ocds-lcuori-wrV3LP-COT-FHIS-13-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-13-2015-2/3,wrV3LP-COT-FHIS-13-2015-2,wrV3LP-COT-FHIS-13-2015-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-128-AMDC-164-2015-2,ocds-lcuori-2LmqDL-LPrNO-128-AMDC-164-2015-2/3,2LmqDL-LPrNO-128-AMDC-164-2015-2,2LmqDL-LPrNO-128-AMDC-164-2015-2,200.0,document
ocds-lcuori-1RaEMR-Licitacion privada 18-2015-2,ocds-lcuori-1RaEMR-Licitacion privada 18-2015-2/3,1RaEMR-Licitacion privada 18-2015-2,1RaEMR-Licitacion privada 18-2015-2,150.0,document
ocds-lcuori-2LmqDL-LPrNBS-07-AMDC-70-2015-2,ocds-lcuori-2LmqDL-LPrNBS-07-AMDC-70-2015-2/3,2LmqDL-LPrNBS-07-AMDC-70-2015-2,2LmqDL-LPrNBS-07-AMDC-70-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-17-AMDC-23-2015-2,ocds-lcuori-2LmqDL-LPrNO-17-AMDC-23-2015-2/4,2LmqDL-LPrNO-17-AMDC-23-2015-2,2LmqDL-LPrNO-17-AMDC-23-2015-2,200.0,document
ocds-lcuori-1RaEMR-Licitacion privada 0029-2015-2,ocds-lcuori-1RaEMR-Licitacion privada 0029-2015-2/3,1RaEMR-Licitacion privada 0029-2015-2,1RaEMR-Licitacion privada 0029-2015-2,150.0,document
ocds-lcuori-1RaEMR-Licitacion privada 0019-2015-2,ocds-lcuori-1RaEMR-Licitacion privada 0019-2015-2/3,1RaEMR-Licitacion privada 0019-2015-2,1RaEMR-Licitacion privada 0019-2015-2,150.0,document
ocds-lcuori-2LmqDL-LPrNO-48-AMDC-72-2015-2,ocds-lcuori-2LmqDL-LPrNO-48-AMDC-72-2015-2/3,2LmqDL-LPrNO-48-AMDC-72-2015-2,2LmqDL-LPrNO-48-AMDC-72-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-49-AMDC-73-2015-2,ocds-lcuori-2LmqDL-LPrNO-49-AMDC-73-2015-2/3,2LmqDL-LPrNO-49-AMDC-73-2015-2,2LmqDL-LPrNO-49-AMDC-73-2015-2,200.0,document
ocds-lcuori-gGywVr-0001-2015-2,ocds-lcuori-gGywVr-0001-2015-2/3,gGywVr-0001-2015-2,gGywVr-0001-2015-2,549000.0,document
ocds-lcuori-2LmqDL-LPrNO-53-AMDC-78-2015-2,ocds-lcuori-2LmqDL-LPrNO-53-AMDC-78-2015-2/3,2LmqDL-LPrNO-53-AMDC-78-2015-2,2LmqDL-LPrNO-53-AMDC-78-2015-2,200.0,document
ocds-lcuori-DL9YoL-LPN-003-2015-FAHM-2,ocds-lcuori-DL9YoL-LPN-003-2015-FAHM-2/4,DL9YoL-LPN-003-2015-FAHM-2,DL9YoL-LPN-003-2015-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-50-AMDC-74-2015-2,ocds-lcuori-2LmqDL-LPrNO-50-AMDC-74-2015-2/4,2LmqDL-LPrNO-50-AMDC-74-2015-2,2LmqDL-LPrNO-50-AMDC-74-2015-2,200.0,document
ocds-lcuori-DL9YoL-LPI-001-2015-FAHM-2,ocds-lcuori-DL9YoL-LPI-001-2015-FAHM-2/3,DL9YoL-LPI-001-2015-FAHM-2,DL9YoL-LPI-001-2015-FAHM-2,1000.0,document
ocds-lcuori-kG1ger-pub 07-2015-2,ocds-lcuori-kG1ger-pub 07-2015-2/3,kG1ger-pub 07-2015-2,kG1ger-pub 07-2015-2,1500.0,document
ocds-lcuori-2LmqDL-LPuNO-08-AMDC-208-2015-2,ocds-lcuori-2LmqDL-LPuNO-08-AMDC-208-2015-2/3,2LmqDL-LPuNO-08-AMDC-208-2015-2,2LmqDL-LPuNO-08-AMDC-208-2015-2,500.0,document
ocds-lcuori-2LmqDL-COT-08-AMDC-71-2015-2,ocds-lcuori-2LmqDL-COT-08-AMDC-71-2015-2/4,2LmqDL-COT-08-AMDC-71-2015-2,2LmqDL-COT-08-AMDC-71-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-51-AMDC-75-2015-2,ocds-lcuori-2LmqDL-LPrNO-51-AMDC-75-2015-2/4,2LmqDL-LPrNO-51-AMDC-75-2015-2,2LmqDL-LPrNO-51-AMDC-75-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-52-AMDC-76-2015-2,ocds-lcuori-2LmqDL-LPrNO-52-AMDC-76-2015-2/3,2LmqDL-LPrNO-52-AMDC-76-2015-2,2LmqDL-LPrNO-52-AMDC-76-2015-2,200.0,document
ocds-lcuori-2LmqDL-COT-09-AMDC-77-2015-2,ocds-lcuori-2LmqDL-COT-09-AMDC-77-2015-2/3,2LmqDL-COT-09-AMDC-77-2015-2,2LmqDL-COT-09-AMDC-77-2015-2,200.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-14-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-14-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-14-2015-2,wrV3LP-COT-IDECOAS-FHIS-14-2015-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-15-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-15-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-15-2015-2,wrV3LP-COT-IDECOAS-FHIS-15-2015-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-06-FM-09-AMDC-2014-2,ocds-lcuori-2LmqDL-LPrNO-06-FM-09-AMDC-2014-2/4,2LmqDL-LPrNO-06-FM-09-AMDC-2014-2,2LmqDL-LPrNO-06-FM-09-AMDC-2014-2,1000.0,document
ocds-lcuori-kG1ger-pub 04-2015-2,ocds-lcuori-kG1ger-pub 04-2015-2/3,kG1ger-pub 04-2015-2,kG1ger-pub 04-2015-2,1500.0,document
ocds-lcuori-2LmqDL-COT-05-AMDC-42-2015-2,ocds-lcuori-2LmqDL-COT-05-AMDC-42-2015-2/3,2LmqDL-COT-05-AMDC-42-2015-2,2LmqDL-COT-05-AMDC-42-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-38-AMDC-54-2015 2-2,ocds-lcuori-2LmqDL-LPrNO-38-AMDC-54-2015 2-2/3,2LmqDL-LPrNO-38-AMDC-54-2015 2-2,2LmqDL-LPrNO-38-AMDC-54-2015 2-2,200.0,document
ocds-lcuori-2LmqDL-CPrNO-DISEÑO-02-AMDC-08-2015-2,ocds-lcuori-2LmqDL-CPrNO-DISEÑO-02-AMDC-08-2015-2/4,2LmqDL-CPrNO-DISEÑO-02-AMDC-08-2015-2,2LmqDL-CPrNO-DISEÑO-02-AMDC-08-2015-2,200.0,document
ocds-lcuori-PR847R-ICF-GA-003-2015-2,ocds-lcuori-PR847R-ICF-GA-003-2015-2/3,PR847R-ICF-GA-003-2015-2,PR847R-ICF-GA-003-2015-2,500.0,document
ocds-lcuori-1RaEMR-LICITACION PRIVADA 0021-2015-2,ocds-lcuori-1RaEMR-LICITACION PRIVADA 0021-2015-2/3,1RaEMR-LICITACION PRIVADA 0021-2015-2,1RaEMR-LICITACION PRIVADA 0021-2015-2,150.0,document
ocds-lcuori-orvDGM-PUBLICA-2,ocds-lcuori-orvDGM-PUBLICA-2/3,orvDGM-PUBLICA-2,orvDGM-PUBLICA-2,800.0,document
ocds-lcuori-1RaEMR-LICITACION PRIVADA 0024-2015-2,ocds-lcuori-1RaEMR-LICITACION PRIVADA 0024-2015-2/3,1RaEMR-LICITACION PRIVADA 0024-2015-2,1RaEMR-LICITACION PRIVADA 0024-2015-2,150.0,document
ocds-lcuori-orvDGM-LPN-SANAA-GRH-005-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-GRH-005-2015-2/3,orvDGM-LPN-SANAA-GRH-005-2015-2,orvDGM-LPN-SANAA-GRH-005-2015-2,800.0,document
ocds-lcuori-1RaEMR-LICITACION PRIVADA 0023-2015-2,ocds-lcuori-1RaEMR-LICITACION PRIVADA 0023-2015-2/3,1RaEMR-LICITACION PRIVADA 0023-2015-2,1RaEMR-LICITACION PRIVADA 0023-2015-2,150.0,document
ocds-lcuori-1RaEMR-LICITACION PRIVADA 0022-2015-2,ocds-lcuori-1RaEMR-LICITACION PRIVADA 0022-2015-2/3,1RaEMR-LICITACION PRIVADA 0022-2015-2,1RaEMR-LICITACION PRIVADA 0022-2015-2,150.0,document
ocds-lcuori-2LmqDL-LPrNO-79-AMDC-111-2015-2,ocds-lcuori-2LmqDL-LPrNO-79-AMDC-111-2015-2/3,2LmqDL-LPrNO-79-AMDC-111-2015-2,2LmqDL-LPrNO-79-AMDC-111-2015-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-PROSAGUA-005-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PROSAGUA-005-2015-2/3,orvDGM-LPN-SANAA-PROSAGUA-005-2015-2,orvDGM-LPN-SANAA-PROSAGUA-005-2015-2,800.0,document
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,2LmqDL-LPuNO-13-AMDC-239-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,2LmqDL-LPuNO-14-AMDC-240-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,2LmqDL-LPuNO-15-AMDC-241-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,2LmqDL-LPuNO-16-AMDC-242-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-125-AMDC-160-2015-2-2,ocds-lcuori-2LmqDL-LPrNO-125-AMDC-160-2015-2-2/3,2LmqDL-LPrNO-125-AMDC-160-2015-2-2,2LmqDL-LPrNO-125-AMDC-160-2015-2-2,200.0,document
ocds-lcuori-1RaEMR-LICITACION  001-2015-2,ocds-lcuori-1RaEMR-LICITACION  001-2015-2/3,1RaEMR-LICITACION  001-2015-2,1RaEMR-LICITACION  001-2015-2,150.0,document
ocds-lcuori-PR847R-ICF-GA-001-2015-2,ocds-lcuori-PR847R-ICF-GA-001-2015-2/3,PR847R-ICF-GA-001-2015-2,PR847R-ICF-GA-001-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-70-AMDC-100-2015-3-2,ocds-lcuori-2LmqDL-LPrNO-70-AMDC-100-2015-3-2/3,2LmqDL-LPrNO-70-AMDC-100-2015-3-2,2LmqDL-LPrNO-70-AMDC-100-2015-3-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-70-AMDC-100-2015 2-2,ocds-lcuori-2LmqDL-LPrNO-70-AMDC-100-2015 2-2/3,2LmqDL-LPrNO-70-AMDC-100-2015 2-2,2LmqDL-LPrNO-70-AMDC-100-2015 2-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-80-AMDC-112-2015-2,ocds-lcuori-2LmqDL-LPrNO-80-AMDC-112-2015-2/3,2LmqDL-LPrNO-80-AMDC-112-2015-2,2LmqDL-LPrNO-80-AMDC-112-2015-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-20-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-20-2015-2/3,wrV3LP-LPR-IDECOAS-FHIS-20-2015-2,wrV3LP-LPR-IDECOAS-FHIS-20-2015-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-130-AMDC-166-2015-2,ocds-lcuori-2LmqDL-LPrNO-130-AMDC-166-2015-2/3,2LmqDL-LPrNO-130-AMDC-166-2015-2,2LmqDL-LPrNO-130-AMDC-166-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-131-AMDC-167-2015-2,ocds-lcuori-2LmqDL-LPrNO-131-AMDC-167-2015-2/3,2LmqDL-LPrNO-131-AMDC-167-2015-2,2LmqDL-LPrNO-131-AMDC-167-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-132-AMDC-168-2015-2,ocds-lcuori-2LmqDL-LPrNO-132-AMDC-168-2015-2/3,2LmqDL-LPrNO-132-AMDC-168-2015-2,2LmqDL-LPrNO-132-AMDC-168-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-133-AMDC-169-2015-2,ocds-lcuori-2LmqDL-LPrNO-133-AMDC-169-2015-2/3,2LmqDL-LPrNO-133-AMDC-169-2015-2,2LmqDL-LPrNO-133-AMDC-169-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-134-AMDC-170-2015-2,ocds-lcuori-2LmqDL-LPrNO-134-AMDC-170-2015-2/3,2LmqDL-LPrNO-134-AMDC-170-2015-2,2LmqDL-LPrNO-134-AMDC-170-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-135-AMDC-171-2015-2,ocds-lcuori-2LmqDL-LPrNO-135-AMDC-171-2015-2/3,2LmqDL-LPrNO-135-AMDC-171-2015-2,2LmqDL-LPrNO-135-AMDC-171-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-136-AMDC-172-2015-2,ocds-lcuori-2LmqDL-LPrNO-136-AMDC-172-2015-2/3,2LmqDL-LPrNO-136-AMDC-172-2015-2,2LmqDL-LPrNO-136-AMDC-172-2015-2,200.0,document
ocds-lcuori-orvDGM-CPN-SANAA-008-2015-2,ocds-lcuori-orvDGM-CPN-SANAA-008-2015-2/3,orvDGM-CPN-SANAA-008-2015-2,orvDGM-CPN-SANAA-008-2015-2,800.0,document
ocds-lcuori-2LmqDL-COT-15-AMDC-212-2015-2,ocds-lcuori-2LmqDL-COT-15-AMDC-212-2015-2/3,2LmqDL-COT-15-AMDC-212-2015-2,2LmqDL-COT-15-AMDC-212-2015-2,200.0,document
ocds-lcuori-Zr5mWr-LPN No 02-2015-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No 02-2015-SEAPI-UNAH-2/3,Zr5mWr-LPN No 02-2015-SEAPI-UNAH-2,Zr5mWr-LPN No 02-2015-SEAPI-UNAH-2,2000.0,document
ocds-lcuori-2LmqDL-LPrNO-30-AMDC-43-2015-2,ocds-lcuori-2LmqDL-LPrNO-30-AMDC-43-2015-2/4,2LmqDL-LPrNO-30-AMDC-43-2015-2,2LmqDL-LPrNO-30-AMDC-43-2015-2,200.0,document
ocds-lcuori-Er6g8L-LPN-01-2015JA-2,ocds-lcuori-Er6g8L-LPN-01-2015JA-2/4,Er6g8L-LPN-01-2015JA-2,Er6g8L-LPN-01-2015JA-2,1000.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-18-2015 3°-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-18-2015 3°-2/3,wrV3LP-LPR-IDECOAS-FHIS-18-2015 3°-2,wrV3LP-LPR-IDECOAS-FHIS-18-2015 3°-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-33-AMDC-49-2015-2-2,ocds-lcuori-2LmqDL-LPrNO-33-AMDC-49-2015-2-2/3,2LmqDL-LPrNO-33-AMDC-49-2015-2-2,2LmqDL-LPrNO-33-AMDC-49-2015-2-2,200.0,document
ocds-lcuori-MLQW8R-04-2015-2,ocds-lcuori-MLQW8R-04-2015-2/3,MLQW8R-04-2015-2,MLQW8R-04-2015-2,50.0,document
ocds-lcuori-wrV3LP-COT-FHIS-18-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-18-2015-2/3,wrV3LP-COT-FHIS-18-2015-2,wrV3LP-COT-FHIS-18-2015-2,300.0,document
ocds-lcuori-MLQW8R-02-2015-2,ocds-lcuori-MLQW8R-02-2015-2/3,MLQW8R-02-2015-2,MLQW8R-02-2015-2,50.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-04-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-04-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-04-2015-2,wrV3LP-COT-IDECOAS-FHIS-04-2015-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-08-2015-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-08-2015-2/3,wrV3LP-COT-IDECOAS-FHIS-08-2015-2,wrV3LP-COT-IDECOAS-FHIS-08-2015-2,300.0,document
ocds-lcuori-Zr5mWr-LPN No 03-2015-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No 03-2015-SEAPI-UNAH-2/3,Zr5mWr-LPN No 03-2015-SEAPI-UNAH-2,Zr5mWr-LPN No 03-2015-SEAPI-UNAH-2,2000.0,document
ocds-lcuori-2LmqDL-LPuNO-10-AMDC-213-2015-2,ocds-lcuori-2LmqDL-LPuNO-10-AMDC-213-2015-2/3,2LmqDL-LPuNO-10-AMDC-213-2015-2,2LmqDL-LPuNO-10-AMDC-213-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-09-AMDC-210-2015-2,ocds-lcuori-2LmqDL-LPuNO-09-AMDC-210-2015-2/3,2LmqDL-LPuNO-09-AMDC-210-2015-2,2LmqDL-LPuNO-09-AMDC-210-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-137-AMDC-173-2015-2,ocds-lcuori-2LmqDL-LPrNO-137-AMDC-173-2015-2/3,2LmqDL-LPrNO-137-AMDC-173-2015-2,2LmqDL-LPrNO-137-AMDC-173-2015-2,200.0,document
ocds-lcuori-2LmqDL-COT-14-AMDC-211-2015-2,ocds-lcuori-2LmqDL-COT-14-AMDC-211-2015-2/3,2LmqDL-COT-14-AMDC-211-2015-2,2LmqDL-COT-14-AMDC-211-2015-2,200.0,document
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-01-2015-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-01-2015-2/4,wrV3LP-LPN-IDECOAS-FHIS-01-2015-2,wrV3LP-LPN-IDECOAS-FHIS-01-2015-2,500.0,document
ocds-lcuori-Zr5mWr-LPN No 04-2015-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No 04-2015-SEAPI-UNAH-2/3,Zr5mWr-LPN No 04-2015-SEAPI-UNAH-2,Zr5mWr-LPN No 04-2015-SEAPI-UNAH-2,1000.0,document
ocds-lcuori-kG1ger-Pub 01-2015-2,ocds-lcuori-kG1ger-Pub 01-2015-2/3,kG1ger-Pub 01-2015-2,kG1ger-Pub 01-2015-2,1500.0,document
ocds-lcuori-Zr5mWr-LPN No 05-2015-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No 05-2015-SEAPI-UNAH-2/3,Zr5mWr-LPN No 05-2015-SEAPI-UNAH-2,Zr5mWr-LPN No 05-2015-SEAPI-UNAH-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-169-AMDC-215-2015-2,ocds-lcuori-2LmqDL-LPrNO-169-AMDC-215-2015-2/3,2LmqDL-LPrNO-169-AMDC-215-2015-2,2LmqDL-LPrNO-169-AMDC-215-2015-2,200.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-01-2015-2,ocds-lcuori-MrMPYR-LPN-CNBS-01-2015-2/4,MrMPYR-LPN-CNBS-01-2015-2,MrMPYR-LPN-CNBS-01-2015-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-76-AMDC-108-2015 1-2,ocds-lcuori-2LmqDL-LPrNO-76-AMDC-108-2015 1-2/3,2LmqDL-LPrNO-76-AMDC-108-2015 1-2,2LmqDL-LPrNO-76-AMDC-108-2015 1-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-139-AMDC-175-2015-2,ocds-lcuori-2LmqDL-LPrNO-139-AMDC-175-2015-2/3,2LmqDL-LPrNO-139-AMDC-175-2015-2,2LmqDL-LPrNO-139-AMDC-175-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-141-AMDC-177-2015-2,ocds-lcuori-2LmqDL-LPrNO-141-AMDC-177-2015-2/3,2LmqDL-LPrNO-141-AMDC-177-2015-2,2LmqDL-LPrNO-141-AMDC-177-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-142-AMDC-178-2015-2,ocds-lcuori-2LmqDL-LPrNO-142-AMDC-178-2015-2/3,2LmqDL-LPrNO-142-AMDC-178-2015-2,2LmqDL-LPrNO-142-AMDC-178-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-143-AMDC-179-2015-2,ocds-lcuori-2LmqDL-LPrNO-143-AMDC-179-2015-2/3,2LmqDL-LPrNO-143-AMDC-179-2015-2,2LmqDL-LPrNO-143-AMDC-179-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-144-AMDC-180-2015-2,ocds-lcuori-2LmqDL-LPrNO-144-AMDC-180-2015-2/3,2LmqDL-LPrNO-144-AMDC-180-2015-2,2LmqDL-LPrNO-144-AMDC-180-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-145-AMDC-182-2015-2,ocds-lcuori-2LmqDL-LPrNO-145-AMDC-182-2015-2/3,2LmqDL-LPrNO-145-AMDC-182-2015-2,2LmqDL-LPrNO-145-AMDC-182-2015-2,200.0,document
ocds-lcuori-DL9YoL-LPN-011-2015-FAHM-2,ocds-lcuori-DL9YoL-LPN-011-2015-FAHM-2/3,DL9YoL-LPN-011-2015-FAHM-2,DL9YoL-LPN-011-2015-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNBS-14-AMDC-214-2015-2,ocds-lcuori-2LmqDL-LPrNBS-14-AMDC-214-2015-2/3,2LmqDL-LPrNBS-14-AMDC-214-2015-2,2LmqDL-LPrNBS-14-AMDC-214-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-140-AMDC-176-2015-2,ocds-lcuori-2LmqDL-LPrNO-140-AMDC-176-2015-2/3,2LmqDL-LPrNO-140-AMDC-176-2015-2,2LmqDL-LPrNO-140-AMDC-176-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-88-AMDC-122-2015-2,ocds-lcuori-2LmqDL-LPrNO-88-AMDC-122-2015-2/3,2LmqDL-LPrNO-88-AMDC-122-2015-2,2LmqDL-LPrNO-88-AMDC-122-2015-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-170-AMDC-216-2015-2,ocds-lcuori-2LmqDL-LPrNO-170-AMDC-216-2015-2/3,2LmqDL-LPrNO-170-AMDC-216-2015-2,2LmqDL-LPrNO-170-AMDC-216-2015-2,200.0,document
