ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-grxXor-LIC PRIVADA 02-HAME-2017-2,ocds-lcuori-grxXor-LIC PRIVADA 02-HAME-2017-2/3,grxXor-LIC PRIVADA 02-HAME-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-361-CM-IHT-2017-1,ocds-lcuori-KLgDwG-361-CM-IHT-2017-1/4,KLgDwG-361-CM-IHT-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-181-INP-2017-1,ocds-lcuori-orvwnL-CM-181-INP-2017-1/4,orvwnL-CM-181-INP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.609-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.609-2017-1/3,ERpWgG-SRE COTIZACION No.609-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-305-2017-1,ocds-lcuori-PR8dYR-305-2017-1/3,PR8dYR-305-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LIC PRIVADA HAME-2017-2,ocds-lcuori-grxXor-LIC PRIVADA HAME-2017-2/3,grxXor-LIC PRIVADA HAME-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkw4L-CM-299-CBD-2017-1,ocds-lcuori-gLkw4L-CM-299-CBD-2017-1/4,gLkw4L-CM-299-CBD-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.610-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.610-2017-1/4,ERpWgG-SRE COTIZACION No.610-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LIC. PRIVADA 04 HAME-2017-2,ocds-lcuori-grxXor-LIC. PRIVADA 04 HAME-2017-2/3,grxXor-LIC. PRIVADA 04 HAME-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-078-2017-1,ocds-lcuori-PR8dYR-078-2017-1/3,PR8dYR-078-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-306-2017-1,ocds-lcuori-PR8dYR-306-2017-1/3,PR8dYR-306-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-182-INP-2017-1,ocds-lcuori-orvwnL-CM-182-INP-2017-1/3,orvwnL-CM-182-INP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.611-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.611-2017-1/4,ERpWgG-SRE COTIZACION No.611-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRb6JR-LPN-PANI04-2017-2,ocds-lcuori-XRb6JR-LPN-PANI04-2017-2/3,XRb6JR-LPN-PANI04-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-50003692 (2)-1,ocds-lcuori-0rwYG8-SOLPED-50003692 (2)-1/3,0rwYG8-SOLPED-50003692 (2)-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9kwR-CC-011-TSC-2017-1,ocds-lcuori-DL9kwR-CC-011-TSC-2017-1/3,DL9kwR-CC-011-TSC-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-264-CM-IHT-2017-1,ocds-lcuori-KLgDwG-264-CM-IHT-2017-1/3,KLgDwG-264-CM-IHT-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-308-2017-1,ocds-lcuori-PR8dYR-308-2017-1/3,PR8dYR-308-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLe00r-CONEANFO-PROELEM-81-2017-1,ocds-lcuori-PLe00r-CONEANFO-PROELEM-81-2017-1/4,PLe00r-CONEANFO-PROELEM-81-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5DWR-CM-030-BLAEZA-2017-1,ocds-lcuori-Zr5DWR-CM-030-BLAEZA-2017-1/4,Zr5DWR-CM-030-BLAEZA-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-COT. 025-2017-1,ocds-lcuori-8L47Pr-COT. 025-2017-1/3,8L47Pr-COT. 025-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-GA-101-2017-1,ocds-lcuori-yRlZYL-SEP-GA-101-2017-1/3,yRlZYL-SEP-GA-101-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9JqG-CM-056-CMDOPMOP-2017-1,ocds-lcuori-DL9JqG-CM-056-CMDOPMOP-2017-1/3,DL9JqG-CM-056-CMDOPMOP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-10001298-1,ocds-lcuori-0rwYG8-SOLPED-10001298-1/3,0rwYG8-SOLPED-10001298-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-183-INP-2017-1,ocds-lcuori-orvwnL-CM-183-INP-2017-1/3,orvwnL-CM-183-INP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-779-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-779-2016-1/3,kR0Q0r-CM-ENAG-779-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.612-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.612-2017-1/3,ERpWgG-SRE COTIZACION No.612-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9JqG-CM-057-CMDOPMOP-2017-1,ocds-lcuori-DL9JqG-CM-057-CMDOPMOP-2017-1/3,DL9JqG-CM-057-CMDOPMOP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9JqG-CM-0124-C4-EMC2017-1,ocds-lcuori-DL9JqG-CM-0124-C4-EMC2017-1/3,DL9JqG-CM-0124-C4-EMC2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.613-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.613-2017-1/3,ERpWgG-SRE COTIZACION No.613-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-781-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-781-2016-1/3,kR0Q0r-CM-ENAG-781-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZKAR-CM-AMD-CS-379-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-379-2017-1/3,vGZKAR-CM-AMD-CS-379-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.226-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.226-2017-1/3,ERpWgG-SRE COTIZACION No.226-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.534-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.534-2017-1/3,ERpWgG-SRE COTIZACION No.534-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-COTIZACION 268-2017-1,ocds-lcuori-4LOxWG-COTIZACION 268-2017-1/3,4LOxWG-COTIZACION 268-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZKAR-CM-AMD-CS-455-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-455-2017-1/4,vGZKAR-CM-AMD-CS-455-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvDGM-LPN-SANAA-DM-09-2017-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-09-2017-2/3,orvDGM-LPN-SANAA-DM-09-2017-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3mOr-CC-190-HBCBHSPS-2017-1,ocds-lcuori-7G3mOr-CC-190-HBCBHSPS-2017-1/4,7G3mOr-CC-190-HBCBHSPS-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2017-024-FN-INAM-1,ocds-lcuori-NLPAVG-2017-024-FN-INAM-1/3,NLPAVG-2017-024-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CM-174-2017-1,ocds-lcuori-MLQmwL-CM-174-2017-1/3,MLQmwL-CM-174-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.537-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.537-2017-1/4,ERpWgG-SRE COTIZACION No.537-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.614-2014-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.614-2014-1/3,ERpWgG-SRE COTIZACION No.614-2014-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXa9R-CMA-UDH-137-2017-1,ocds-lcuori-7GXa9R-CMA-UDH-137-2017-1/3,7GXa9R-CMA-UDH-137-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPuNO-04-AMDC-93-2017-2,ocds-lcuori-2LmqDL-LPuNO-04-AMDC-93-2017-2/3,2LmqDL-LPuNO-04-AMDC-93-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRz0xL-CM-SAR-313-2017-1,ocds-lcuori-WRz0xL-CM-SAR-313-2017-1/3,WRz0xL-CM-SAR-313-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8M9r-CM-248-IP-2017-1,ocds-lcuori-PR8M9r-CM-248-IP-2017-1/4,PR8M9r-CM-248-IP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-020-2017-2,ocds-lcuori-MrMagr-LP-020-2017-2/3,MrMagr-LP-020-2017-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-50000830-TEG-1,ocds-lcuori-vGZWNR-50000830-TEG-1/3,vGZWNR-50000830-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-26-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-26-2017-1/4,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-26-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.615-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.615-2017-1/3,ERpWgG-SRE COTIZACION No.615-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-233-2017-1,ocds-lcuori-gGyzvR-CBH-CBO-233-2017-1/4,gGyzvR-CBH-CBO-233-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLeQ0L-CON-MEP-024-17-1,ocds-lcuori-PLeQ0L-CON-MEP-024-17-1/4,PLeQ0L-CON-MEP-024-17-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDA5r-Solicitud No  385 -1,ocds-lcuori-jRDA5r-Solicitud No  385 -1/4,jRDA5r-Solicitud No  385 -1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-022-2017-2,ocds-lcuori-MrMagr-LP-022-2017-2/3,MrMagr-LP-022-2017-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-COT. 071-2017-1,ocds-lcuori-8L47Pr-COT. 071-2017-1/3,8L47Pr-COT. 071-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-117A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-117A-2017-1/3,7G3JQL-CM-CONEANFO-UPP-SEDIS-117A-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1Rax9G-CM-0007-EPCPS-GA-2017-1,ocds-lcuori-1Rax9G-CM-0007-EPCPS-GA-2017-1/3,1Rax9G-CM-0007-EPCPS-GA-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-CD-IHSS-50000906-2,ocds-lcuori-vGZWNR-CD-IHSS-50000906-2/3,vGZWNR-CD-IHSS-50000906-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-ERpoAG-HBCBC-OC-15-2017-1,ocds-lcuori-ERpoAG-HBCBC-OC-15-2017-1/3,ERpoAG-HBCBC-OC-15-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZVoG-SS-PISCS-EI- 018-2017-2,ocds-lcuori-vGZVoG-SS-PISCS-EI- 018-2017-2/4,vGZVoG-SS-PISCS-EI- 018-2017-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-DL9JqG-CM-002-ECEM-2017-1,ocds-lcuori-DL9JqG-CM-002-ECEM-2017-1/3,DL9JqG-CM-002-ECEM-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZKAR-CM-AMD-CS-251-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-251-2017-1/4,vGZKAR-CM-AMD-CS-251-2017-1,2-FlRo2G5,Donación,FlRo2G5,Entidad
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-047B-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-047B-2017-1/4,7G3JQL-CM-CONEANFO-UPP-SEDIS-047B-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CDIRECTA No.08-2017-2,ocds-lcuori-7rBxpG-CDIRECTA No.08-2017-2/3,7rBxpG-CDIRECTA No.08-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLP4qL-SEFIN-UAP-CPI-001-2017-2,ocds-lcuori-NLP4qL-SEFIN-UAP-CPI-001-2017-2/3,NLP4qL-SEFIN-UAP-CPI-001-2017-2,3.0-FjRDVLk,Prestamo,FjRDVLk,BCIE
ocds-lcuori-grxELe-177-2017-SAG-1,ocds-lcuori-grxELe-177-2017-SAG-1/3,grxELe-177-2017-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-50003472-1,ocds-lcuori-0rwYG8-SOLPED-50003472-1/3,0rwYG8-SOLPED-50003472-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-414-CM-IHT-2017-1,ocds-lcuori-KLgDwG-414-CM-IHT-2017-1/3,KLgDwG-414-CM-IHT-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-016-CN-DGOP-OO.UU.2017-2,ocds-lcuori-7GXMRV-LP-016-CN-DGOP-OO.UU.2017-2/3,7GXMRV-LP-016-CN-DGOP-OO.UU.2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47ar-CC-HSMO-062-2017-1,ocds-lcuori-8L47ar-CC-HSMO-062-2017-1/3,8L47ar-CC-HSMO-062-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47ar-CC-HSMO-063-2017-1,ocds-lcuori-8L47ar-CC-HSMO-063-2017-1/3,8L47ar-CC-HSMO-063-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-01-2017-2,ocds-lcuori-MLQW8R-01-2017-2/3,MLQW8R-01-2017-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvwnL-CM-185-INP-2017-1,ocds-lcuori-orvwnL-CM-185-INP-2017-1/3,orvwnL-CM-185-INP-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-CD-IHSS-50000905-2,ocds-lcuori-vGZWNR-CD-IHSS-50000905-2/3,vGZWNR-CD-IHSS-50000905-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-MrMagr-CT-415-2017-1,ocds-lcuori-MrMagr-CT-415-2017-1/3,MrMagr-CT-415-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-391-AMDC-447-2017-2,ocds-lcuori-2LmqDL-LPrNO-391-AMDC-447-2017-2/3,2LmqDL-LPrNO-391-AMDC-447-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-392-AMDC-448-2017-2,ocds-lcuori-2LmqDL-LPrNO-392-AMDC-448-2017-2/3,2LmqDL-LPrNO-392-AMDC-448-2017-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-178-2017-SAG-1,ocds-lcuori-grxELe-178-2017-SAG-1/3,grxELe-178-2017-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM0xR-LP-002-2017-2,ocds-lcuori-MrM0xR-LP-002-2017-2/3,MrM0xR-LP-002-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8ooG-CM-38-CONAPID-2017-1,ocds-lcuori-PR8ooG-CM-38-CONAPID-2017-1/3,PR8ooG-CM-38-CONAPID-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-393-AMDC-449-2017-2,ocds-lcuori-2LmqDL-LPrNO-393-AMDC-449-2017-2/3,2LmqDL-LPrNO-393-AMDC-449-2017-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmXXr-CM-036-MICDT013-2917-IHCIETI-1,ocds-lcuori-2LmXXr-CM-036-MICDT013-2917-IHCIETI-1/3,2LmXXr-CM-036-MICDT013-2917-IHCIETI-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRoy5L-CM-0029-AGOSTO-2017-1,ocds-lcuori-lRoy5L-CM-0029-AGOSTO-2017-1/3,lRoy5L-CM-0029-AGOSTO-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-394-AMDC-450-2017-2,ocds-lcuori-2LmqDL-LPrNO-394-AMDC-450-2017-2/3,2LmqDL-LPrNO-394-AMDC-450-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0606-2017-PE-0498-2017-1,ocds-lcuori-Zr5B9L-C-0606-2017-PE-0498-2017-1/3,Zr5B9L-C-0606-2017-PE-0498-2017-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-KLgDwG-257-01-CM-IHT-2017-1,ocds-lcuori-KLgDwG-257-01-CM-IHT-2017-1/3,KLgDwG-257-01-CM-IHT-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP-014-2017-2,ocds-lcuori-7G3oBG-LP-014-2017-2/3,7G3oBG-LP-014-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR No.078-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No.078-DGC-UATSV-2017 -2/3,WRzbRe-LPR No.078-DGC-UATSV-2017 -2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-ERpWgG-SRE-COTIZACION No.294-2017-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.294-2017-1/3,ERpWgG-SRE-COTIZACION No.294-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-356-2017-1,ocds-lcuori-PR8dYR-356-2017-1/3,PR8dYR-356-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-395-AMDC-451-2017-2,ocds-lcuori-2LmqDL-LPrNO-395-AMDC-451-2017-2/3,2LmqDL-LPrNO-395-AMDC-451-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR No.079-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No.079-DGC-UATSV-2017 -2/3,WRzbRe-LPR No.079-DGC-UATSV-2017 -2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-ZGqwer-CM-031-BomberosElProgreso-2017-1,ocds-lcuori-ZGqwer-CM-031-BomberosElProgreso-2017-1/3,ZGqwer-CM-031-BomberosElProgreso-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-138A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-138A-2017-1/4,7G3JQL-CM-CONEANFO-UPP-SEDIS-138A-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjPmR-CM-033-DECAD-2017-1,ocds-lcuori-oLjPmR-CM-033-DECAD-2017-1/4,oLjPmR-CM-033-DECAD-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0607-2017-PE-0499-2017-1,ocds-lcuori-Zr5B9L-C-0607-2017-PE-0499-2017-1/3,Zr5B9L-C-0607-2017-PE-0499-2017-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-mrYQZr-CM-166-SDN-SGRMSG-2017-1,ocds-lcuori-mrYQZr-CM-166-SDN-SGRMSG-2017-1/4,mrYQZr-CM-166-SDN-SGRMSG-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-75-2017-SAG-1,ocds-lcuori-grxELe-75-2017-SAG-1/3,grxELe-75-2017-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxy3L-LP-009-2017-2,ocds-lcuori-grxy3L-LP-009-2017-2/3,grxy3L-LP-009-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-270-CM-IHT-2017-1,ocds-lcuori-KLgDwG-270-CM-IHT-2017-1/3,KLgDwG-270-CM-IHT-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-179-2017-SAG-1,ocds-lcuori-grxELe-179-2017-SAG-1/3,grxELe-179-2017-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxy3L-LP-010-2017-2,ocds-lcuori-grxy3L-LP-010-2017-2/3,grxy3L-LP-010-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8ooG-CM-163-CONAPID-2017-1,ocds-lcuori-PR8ooG-CM-163-CONAPID-2017-1/3,PR8ooG-CM-163-CONAPID-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpngL-LP-012-2017-2,ocds-lcuori-ERpngL-LP-012-2017-2/3,ERpngL-LP-012-2017-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-048A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-048A-2017-1/3,7G3JQL-CM-CONEANFO-UPP-SEDIS-048A-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmXXr-CM-038-MICDT013-2017-IHCIETI-1,ocds-lcuori-2LmXXr-CM-038-MICDT013-2017-IHCIETI-1/3,2LmXXr-CM-038-MICDT013-2017-IHCIETI-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L4EWG-CM-193-HBCBCO-2017-1,ocds-lcuori-8L4EWG-CM-193-HBCBCO-2017-1/4,8L4EWG-CM-193-HBCBCO-2017-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-ERpWgG-SRE-COTIZACION No. 295-2017-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No. 295-2017-1/3,ERpWgG-SRE-COTIZACION No. 295-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZKAR-CM-AMD-UTM-021-2017-1,ocds-lcuori-vGZKAR-CM-AMD-UTM-021-2017-1/4,vGZKAR-CM-AMD-UTM-021-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR No.397-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No.397-DGC-UATSV-2017 -2/3,WRzbRe-LPR No.397-DGC-UATSV-2017 -2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-117B-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-117B-2017-1/3,7G3JQL-CM-CONEANFO-UPP-SEDIS-117B-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-139A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-139A-2017-1/3,7G3JQL-CM-CONEANFO-UPP-SEDIS-139A-2017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
