ocid,id,contracts/0/id,contracts/0/awardID,contracts/0/title,contracts/0/localProcurementCategory,contracts/0/status,contracts/0/period/startDate,contracts/0/description,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-8231,ocds-lcuori-8231/3-contract,8231,8231,22-1-1-0080-2015,goodsOrServices,cancelled,2015-10-21T15:11:43-06:00,COMPRA DE PAPELERIA NECESARIA PARA LA UNIDAD DE PROVEEDURIA FHIS CMA 271 2015,Anulado,79358.3375,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8232,ocds-lcuori-8232/3-contract,8232,8232,121-1-2-0099-2015,goodsOrServices,cancelled,2015-10-21T15:12:47-06:00,Producto que esta por agotarse en el almacen,Anulado,23486.125,HNL,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-8234,ocds-lcuori-8234/3-contract,8234,8234,601-1-1-0022-2015,goodsOrServices,pending,2015-10-21T15:42:07-06:00,Solicitado Mediante Memorando No 3132 2015 SGDSMYC de fecha 01 de Octubre del 2015 firmado por la Lic Olga Check Subgerente de Suministros Materiales para uso del personal de compras herramientas de trabajo para su buen desenvolvimiento y Autorizado Mediante Memorando No 3689 GAyF 2015 del 02 de Octubre del 2015 firmado por el Lic Raul Alberto Zavala Meza Gerente Administrativo y Financiero Disponibilidad Presupuestaria Mediante Memorando No 1155 SGP 2015 de fecha 29 de Septiembre del 2015 firmado por Lic Jose Lorenzo Coto Cuesta Sub Gerente de Presupuesto Memorando 2090 DAYD 2015 del 29 de Septiembre 2015 firmado por Licda Alba Ruth de Chavez Jefe de Almacen Central explicando que no hay existencia,Impreso,114.0,HNL,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-8235,ocds-lcuori-8235/3-contract,8235,8235,121-1-2-0100-2015,goodsOrServices,pending,2015-10-21T15:42:58-06:00,PRODUCTOR POR AGOTARSE EN EL ALMACEN,Impreso,4028.125,HNL,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-8236,ocds-lcuori-8236/3-contract,8236,8236,601-1-1-0023-2015,goodsOrServices,pending,2015-10-21T15:48:25-06:00,Solicitado Mediante Memorando No 3132 2015 SGDSMYC de fecha 01 de Octubre del 2015 firmado por la Lic Olga Check Subgerente de Suministros Materiales para uso del personal de compras herramientas de trabajo para su buen desenvolvimiento y Autorizado Mediante Memorando No 3689 GAyF 2015 del 02 de Octubre del 2015 firmado por el Lic Raul Alberto Zavala Meza Gerente Administrativo y Financiero Disponibilidad Presupuestaria Mediante Memorando No 1155 SGP 2015 de fecha 29 de Septiembre del 2015 firmado por Lic Jose Lorenzo Coto Cuesta Sub Gerente de Presupuesto Memorando 2090 DAYD 2015 del 29 de Septiembre 2015 firmado por Licda Alba Ruth de Chavez Jefe de Almacen Central explicando que no hay existencia,Impreso,561.0,HNL,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-8237,ocds-lcuori-8237/3-contract,8237,8237,150-1-5-0121-2015,goodsOrServices,pending,2015-10-21T15:52:13-06:00,AGUA PURIFICADA SUBGERENCIA DE RECURSOS MATERIALES,Impreso,46666.5,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8238,ocds-lcuori-8238/3-contract,8238,8238,22-1-1-0081-2015,goodsOrServices,cancelled,2015-10-21T16:09:11-06:00,CMA 281 2015 TINTAS Y TONER  CONTRAPARTE FONDOS NACIONALES PROMINE KFW FASE II,Anulado,41252.294,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8240,ocds-lcuori-8240/3-contract,8240,8240,22-1-1-0083-2015,goodsOrServices,cancelled,2015-10-21T16:14:43-06:00,CMA 281 2015 TINTAS Y TONER FONDOS NACIONALES DE CONTRAPARTE PROMINE KFW FASE II,Anulado,24815.988,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8241,ocds-lcuori-8241/3-contract,8241,8241,22-1-1-0084-2015,goodsOrServices,pending,2015-10-21T16:17:33-06:00,CMA 271 2015 COMPRA DE CARTULINAS Y PAPELRIA REQUERIDOS PARA LA UNIDAD DE PROVEECURIA FHIS,Impreso,78998.90000000001,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8243,ocds-lcuori-8243/3-contract,8243,8243,150-1-5-0122-2015,goodsOrServices,pending,2015-10-21T16:35:23-06:00,2 CARTUCHOS HP No27,Impreso,899.0010000000001,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8298,ocds-lcuori-8298/3-contract,8298,8298,150-9-25-0015-2015,goodsOrServices,cancelled,2015-10-22T12:28:36-06:00,COMPRA DE MATERIAL DE ESCRITORIO OFICINA Y ENSE?ANZA SOLICITADO POR LA OFICINA PRINCIPAL DE PROYECTO NACAOME EN TEGUCIGALPA MEDIANTE MEMORANDO ARVN 157 2015,Anulado,795.9630000000001,HNL,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8247,ocds-lcuori-8247/3-contract,8247,8247,603-1-7-0001-2015,goodsOrServices,pending,2015-10-21T16:53:26-06:00,Compra de tintas para impresora HP OFFICE JET PRO 8610 ,Impreso,21184.61,HNL,wrLvdy-byP1K8-xK3qzP,CONTABILIDAD
ocds-lcuori-8330,ocds-lcuori-8330/3-contract,8330,8330,902-1-5-0100-2015,goodsOrServices,pending,2015-10-23T10:37:28-06:00,UTILES DE OFICINA,Impreso,2726.2795,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8245,ocds-lcuori-8245/3-contract,8245,8245,50-1-5-0129-2015,goodsOrServices,pending,2015-10-21T16:46:29-06:00,Compra de toner para uso de la Direccion General de Talento Humano,Impreso,3402.7005000000004,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8246,ocds-lcuori-8246/3-contract,8246,8246,50-1-5-0130-2015,goodsOrServices,pending,2015-10-21T16:48:54-06:00,Compra de toner para uso de la Direccion General de Talento Humano,Impreso,1483.5,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8249,ocds-lcuori-8249/3-contract,8249,8249,603-1-7-0003-2015,goodsOrServices,cancelled,2015-10-21T17:19:19-06:00,Se solicita que la Memoria RAM de ambas maquinas sea de 8GB,Anulado,65928.34,HNL,wrLvdy-byP1K8-xK3qzP,CONTABILIDAD
ocds-lcuori-8250,ocds-lcuori-8250/3-contract,8250,8250,501-1-2-0008-2015,goodsOrServices,pending,2015-10-21T18:38:47-06:00,Compra de Renovaciones de Licencias Antivirus ESET NOD32 para 120 Computadoras por un periodo de 2 a?os,Impreso,38108.700000000004,HNL,byPAjK-byP1K8-NzBWyw,GERENICA DE GESTION INSTITUCIONAL Y RELACIONES INTERN.
ocds-lcuori-8251,ocds-lcuori-8251/3-contract,8251,8251,503-1-2-0049-2015,goodsOrServices,pending,2015-10-22T08:17:20-06:00, OFICINA ADMINISTRATIVA,Elaboracion OC,1519.449,HNL,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-8255,ocds-lcuori-8255/3-contract,8255,8255,190-1-2-0149-2015,goodsOrServices,cancelled,2015-10-22T09:00:42-06:00,MAIE,Anulado,,,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-8257,ocds-lcuori-8257/3-contract,8257,8257,100-1-8-0025-2015,goodsOrServices,pending,2015-10-22T09:48:51-06:00,COMPRA DE TONER PARA USO EN LAS IMPRESORAS DE LA TESORERIA ,Impreso,18880.355,HNL,BzXX7z-byP1K8-5zp8zA,TESORERIA GENERAL DE LA REPUBLICA
ocds-lcuori-8258,ocds-lcuori-8258/3-contract,8258,8258,902-1-5-0093-2015,goodsOrServices,pending,2015-10-22T09:49:48-06:00,COMPRA DE 3 MEMORIAS USB DE 16GB,Impreso,579.0135,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8259,ocds-lcuori-8259/3-contract,8259,8259,28-1-3-0053-2015,goodsOrServices,cancelled,2015-10-22T09:54:53-06:00,ADQUISICION DE VARIOS TIPOS DE TONER CON REQUISICION ALM 016 2015,Anulado,16630.2075,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-8260,ocds-lcuori-8260/3-contract,8260,8260,902-1-5-0094-2015,goodsOrServices,pending,2015-10-22T10:00:26-06:00,UTILES DE OFICINA,Impreso,380.5235,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8261,ocds-lcuori-8261/3-contract,8261,8261,100-1-8-0026-2015,goodsOrServices,pending,2015-10-22T10:00:46-06:00,UTILES DE OFICINA PARA USO DEL PERSONAL DE LA TESORERA GENERAL DE LA REPUBLICA,Impreso,1481.085,HNL,BzXX7z-byP1K8-5zp8zA,TESORERIA GENERAL DE LA REPUBLICA
ocds-lcuori-8263,ocds-lcuori-8263/3-contract,8263,8263,902-1-5-0096-2015,goodsOrServices,pending,2015-10-22T10:05:27-06:00,UTILES DE OFICINA,Impreso,135.47750000000002,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8264,ocds-lcuori-8264/3-contract,8264,8264,701-1-4-0046-2015,goodsOrServices,cancelled,2015-10-22T10:06:31-06:00,Tintas a color,Anulado,39299.8,HNL,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-8266,ocds-lcuori-8266/3-contract,8266,8266,100-1-8-0027-2015,goodsOrServices,cancelled,2015-10-22T10:07:50-06:00,SUMINISTROS PARA USO DEL PERSONAL DE LA TESORERIA GENERAL DE LA REPUBLICA,Anulado,3446.1820000000002,HNL,BzXX7z-byP1K8-5zp8zA,TESORERIA GENERAL DE LA REPUBLICA
ocds-lcuori-8267,ocds-lcuori-8267/3-contract,8267,8267,902-1-5-0097-2015,goodsOrServices,pending,2015-10-22T10:09:07-06:00,UTILES DE OFICINA,Impreso,3921.1035,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8268,ocds-lcuori-8268/3-contract,8268,8268,702-1-24-0004-2015,goodsOrServices,pending,2015-10-22T10:12:41-06:00,38098,Impreso,5957.0,HNL,NzBkRy-byP1K8-ero6KM,Unidad de Medicion de la Calidad Educativa
ocds-lcuori-8269,ocds-lcuori-8269/3-contract,8269,8269,10-1-1-0117-2015,goodsOrServices,cancelled,2015-10-22T10:15:07-06:00,Solicitado por la direccion Administrativa en solicitud de la Junta Nominadora,Anulado,479.987,HNL,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-8270,ocds-lcuori-8270/3-contract,8270,8270,130-1-13-0019-2015,goodsOrServices,pending,2015-10-22T10:16:20-06:00,Impresora,Impreso,6894.25,HNL,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-8271,ocds-lcuori-8271/3-contract,8271,8271,2-1-1-0034-2015,goodsOrServices,pending,2015-10-22T10:16:33-06:00,Para uso del Fondo de Transparencia Municipal,Impreso,2218.925,HNL,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-8273,ocds-lcuori-8273/3-contract,8273,8273,28-1-3-0054-2015,goodsOrServices,cancelled,2015-10-22T10:21:16-06:00,Adquisicion de Toner con requisicion ALM 016 2015 ,Anulado,1769.4935,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-8274,ocds-lcuori-8274/3-contract,8274,8274,2-1-1-0035-2015,goodsOrServices,pending,2015-10-22T10:31:15-06:00,Para uso del Fondo de Transparencia Municipal,Impreso,147.4875,HNL,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-8275,ocds-lcuori-8275/3-contract,8275,8275,500-1-4-0023-2015,goodsOrServices,pending,2015-10-22T10:33:29-06:00,PARA MANTENER EN EXISTENCIA EN EL ALMACEN CENTRAL,Impreso,10833.0,HNL,BzXm8y-byP1K8-RyYNKL,FRANCISCO MORAZAN
ocds-lcuori-8276,ocds-lcuori-8276/3-contract,8276,8276,28-1-3-0055-2015,goodsOrServices,pending,2015-10-22T10:33:53-06:00,Adquisicion de Toner con requisicion ALM 016 2015 ,Impreso,8481.25,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-8277,ocds-lcuori-8277/3-contract,8277,8277,28-1-3-0056-2015,goodsOrServices,pending,2015-10-22T10:44:17-06:00,ADQUISICION DE VARIOS DE TONER CON REQUISICION ALM 016 2015 ,Impreso,13564.25,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-8279,ocds-lcuori-8279/3-contract,8279,8279,503-1-2-0050-2015,goodsOrServices,pending,2015-10-22T10:49:29-06:00,compra de tintas hp para consejo directivo,Impreso,1020.096,HNL,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-8280,ocds-lcuori-8280/3-contract,8280,8280,100-1-8-0028-2015,goodsOrServices,cancelled,2015-10-22T10:53:55-06:00,SUMINISTROS DE OFICINA PARA USO DEL PERSONAL DE LA TESORERIA GENERAL DE LA REPUBLICA,Anulado,4097.655,HNL,BzXX7z-byP1K8-5zp8zA,TESORERIA GENERAL DE LA REPUBLICA
ocds-lcuori-8281,ocds-lcuori-8281/3-contract,8281,8281,28-1-3-0057-2015,goodsOrServices,pending,2015-10-22T10:56:06-06:00,Adquisicion de Varios Toner con requisicion ALM 016 2015,Impreso,13419.12,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-8282,ocds-lcuori-8282/3-contract,8282,8282,100-1-8-0029-2015,goodsOrServices,cancelled,2015-10-22T11:02:28-06:00,UTILES DE OFICNA PARA USO DEL PERSONAL ASIGNADO A LA TESORERIA GENERAL DE LA REPUBLICA,Anulado,24905.445,HNL,BzXX7z-byP1K8-5zp8zA,TESORERIA GENERAL DE LA REPUBLICA
ocds-lcuori-8283,ocds-lcuori-8283/3-contract,8283,8283,60-37-36-0025-2015,goodsOrServices,cancelled,2015-10-22T11:06:02-06:00,compra de productos de carton para todas las US y deptos de esta region,Anulado,9360.225,HNL,lzlBXK-2rRMKL-nz0RKj,DIRECCION DEPARTAMENTAL DE FRANCISCO MORAZAN
ocds-lcuori-8288,ocds-lcuori-8288/3-contract,8288,8288,30-1-10-0038-2015,goodsOrServices,pending,2015-10-22T11:14:42-06:00,PARA USO DE LA OFICINA DE SERVICIO CIVIL,Impreso,8596.25,HNL,gywern-byP1K8-6Kdoye,GERENCIA ADMINISTRATIVA
ocds-lcuori-8286,ocds-lcuori-8286/3-contract,8286,8286,150-1-5-0123-2015,goodsOrServices,pending,2015-10-22T11:13:09-06:00,toner canon gpr48,Impreso,9081.918,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8291,ocds-lcuori-8291/3-contract,8291,8291,601-1-1-0024-2015,goodsOrServices,cancelled,2015-10-22T11:43:19-06:00,Solicitado Mediante Memorando No 3132 2015 SGDSMYC de fecha 01 de Octubre del 2015 firmado por la Lic Olga Check Subgerente de Suministros Materiales para uso del personal de compras herramientas de trabajo para su buen desenvolvimiento y Autorizado Mediante Memorando No 3689 GAyF 2015 del 02 de Octubre del 2015 firmado por el Lic Raul Alberto Zavala Meza Gerente Administrativo y Financiero Disponibilidad Presupuestaria Mediante Memorando No 1155 SGP 2015 de fecha 29 de Septiembre del 2015 firmado por Lic Jose Lorenzo Coto Cuesta Sub Gerente de Presupuesto Memorando 2090 DAYD 2015 del 29 de Septiembre 2015 firmado por Licda Alba Ruth de Chavez Jefe de Almacen Central explicando que no hay existencia,Anulado,114.0,HNL,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-8292,ocds-lcuori-8292/3-contract,8292,8292,150-9-25-0012-2015,goodsOrServices,cancelled,2015-10-22T11:43:54-06:00,COMPRA DE MATERIAL DE ESCRITORIO OFICINA Y ENSE?ANZA SOLICITADO POR LA OFICINA PRINCIPAL DE PROYECTO NACAOME EN TEGUCIGALPA MEDIANTE MEMORANDO ARVN 157 2015,Anulado,1074.8880000000001,HNL,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8293,ocds-lcuori-8293/3-contract,8293,8293,42-1-1-0037-2015,goodsOrServices,pending,2015-10-22T11:56:45-06:00,Entregar en el Almacen Central para uso en la Direccion Sectorial de Administracion,Impreso,10695.0,HNL,7rEMr2-byP1K8-byP1K8,COMANDANCIA GENERAL
ocds-lcuori-8296,ocds-lcuori-8296/3-contract,8296,8296,150-9-25-0013-2015,goodsOrServices,cancelled,2015-10-22T12:20:02-06:00,COMPRA DE MATERIAL DE ESCRITORIO OFICINA Y ENSE?ANZA SOLICITADO POR LA OFICINA PRINCIPAL DE PROYECTO NACAOME EN TEGUCIGALPA MEDIANTE MEMORANDO ARVN 157 2015,Anulado,3860.5,HNL,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8297,ocds-lcuori-8297/3-contract,8297,8297,150-9-25-0014-2015,goodsOrServices,cancelled,2015-10-22T12:26:35-06:00,COMPRA DE MATERIAL DE ESCRITORIO OFICINA Y ENSE?ANZA SOLICITADO POR LA OFICINA PRINCIPAL DE PROYECTO NACAOME EN TEGUCIGALPA MEDIANTE MEMORANDO ARVN 157 2015,Anulado,2616.37,HNL,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8300,ocds-lcuori-8300/3-contract,8300,8300,144-1-1-0047-2015,goodsOrServices,pending,2015-10-22T12:51:06-06:00,COMPRA DE UTILES DE OFICINA,Impreso,6380.72,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-8302,ocds-lcuori-8302/3-contract,8302,8302,150-9-25-0016-2015,goodsOrServices,pending,2015-10-22T13:33:40-06:00,COMPRA DE MATERIAL DE ESCRITORIO OFICINA Y ENSE?ANZA SOLICITADO POR LA REGIONAL DE NACAOME MEDIANTE MEMORANDO ARVN 157 2015,Impreso,486.90000000000003,HNL,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8303,ocds-lcuori-8303/3-contract,8303,8303,150-9-25-0017-2015,goodsOrServices,pending,2015-10-22T13:35:54-06:00,COMPRA DE MATERIAL DE ESCRITORIO OFICINA Y ENSE?ANZA SOLICITADO POR LA REGIONAL DE NACAOME MEDIANTE MEMORANDO ARVN 157 2015,Impreso,2692.1150000000002,HNL,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8305,ocds-lcuori-8305/3-contract,8305,8305,22-1-1-0085-2015,goodsOrServices,pending,2015-10-22T14:24:01-06:00,CMA 281 A 2015 PROMINE CONTRAPARTE FONDOS NACIONALES TONER VARIOS MEMORANDUM DE SOLICITUD FHIS PROMINE 180 2015,Impreso,32930.25,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8307,ocds-lcuori-8307/3-contract,8307,8307,22-1-1-0087-2015,goodsOrServices,pending,2015-10-22T14:39:01-06:00,CMA 181 C 2015 PROMINE KFW FASE II TONER VARIOS FONDOS NACIONALES DE CONTRAPARTE,Impreso,37223.982,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8308,ocds-lcuori-8308/3-contract,8308,8308,150-1-5-0125-2015,goodsOrServices,pending,2015-10-22T14:43:13-06:00,6 PAQUETES DE SERVILLETAS DE 500 UNIDADES 1 FARDO DE PAPEL TOALLA ROLLO GRUESO EXTRA ABSORBENTE,Impreso,1769.8500000000001,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8309,ocds-lcuori-8309/3-contract,8309,8309,60-37-36-0026-2015,goodsOrServices,pending,2015-10-22T15:27:48-06:00,utiles que seran utilizados en esta region fco morazan,Impreso,7874.31,HNL,lzlBXK-2rRMKL-nz0RKj,DIRECCION DEPARTAMENTAL DE FRANCISCO MORAZAN
ocds-lcuori-8313,ocds-lcuori-8313/3-contract,8313,8313,100-1-7-0044-2015,goodsOrServices,pending,2015-10-22T16:01:17-06:00,PARA USO EN ESTA DEPENDENCIA,Impreso,746.442,HNL,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-8312,ocds-lcuori-8312/3-contract,8312,8312,100-1-19-0117-2015,goodsOrServices,pending,2015-10-22T15:59:59-06:00,ahahahahahha,Impreso,1719.25,HNL,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-8314,ocds-lcuori-8314/3-contract,8314,8314,100-1-7-0045-2015,goodsOrServices,pending,2015-10-22T16:07:38-06:00,PARA USO EN ESTA DEPENDENCIA,Impreso,3536.1,HNL,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-8315,ocds-lcuori-8315/3-contract,8315,8315,60-11-10-0009-2015,goodsOrServices,pending,2015-10-22T16:20:53-06:00,TONER PARA SER UTILIZADO EN EL DEPARTAMENTO DE CALIDAD DE ESTE CENTRO HOSPITALARIO,Impreso,3438.5,HNL,lzlBXK-ArxkKR-6Kdoye,DIRECCION HOSPITAL DE OCCIDENTE
ocds-lcuori-8319,ocds-lcuori-8319/3-contract,8319,8319,902-1-5-0098-2015,goodsOrServices,pending,2015-10-22T19:29:40-06:00,COMPRA DE UTILES DE OFICINA PARA LAS DIFERENTES DEPENDENCIAS DEL BCH,Impreso,2131.248,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8320,ocds-lcuori-8320/3-contract,8320,8320,902-1-5-0099-2015,goodsOrServices,pending,2015-10-22T19:56:55-06:00,COMPRA DE UTILES DE OFICINA PARA LAS DIFERENTES DEPENDENCIAS DEL BCH,Impreso,1675.1055000000001,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8317,ocds-lcuori-8317/3-contract,8317,8317,90-1-12-0024-2015,goodsOrServices,pending,2015-10-22T16:52:29-06:00,COMPRA DE CAMARA FOTOGRAFICA PARA CEREMONIAS Y EVENTOS DE LA INDUCTRIA MILITAR,Impreso,4024.31,HNL,NzBWWy-byP1K8-az8Qyd,INDUSTRIA MILITAR DE LAS FUERZAS ARMADAS IMFFAA
ocds-lcuori-8321,ocds-lcuori-8321/3-contract,8321,8321,44-1-5-0008-2015,goodsOrServices,pending,2015-10-23T08:46:21-06:00,PARA SER UTILIZADO EN LA SUB GERENCIA DE RECURSOS HUMANOS DEL INSTITUTO NACIONAL PENITENCIARIO ,Impreso,448.5,HNL,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8323,ocds-lcuori-8323/3-contract,8323,8323,3-1-1-0254-2015,goodsOrServices,pending,2015-10-23T09:13:52-06:00,MATERIAL DE OFICINA PARA LA DELEGACION REGIONAL DE OCCIDENTE,Impreso,293.25,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-8324,ocds-lcuori-8324/3-contract,8324,8324,3-1-1-0255-2015,goodsOrServices,cancelled,2015-10-23T09:17:11-06:00,MATERIAL DE OFICINA PARA LA DELEGACION REGIONAL DE OCCIDENTE,Anulado,296.599,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-8325,ocds-lcuori-8325/3-contract,8325,8325,3-1-1-0256-2015,goodsOrServices,cancelled,2015-10-23T09:19:16-06:00,MATERIAL DE OFICINA PARA LA DELEGACION REGIONAL DE OCCIDENTE,Anulado,2894.2125,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-8326,ocds-lcuori-8326/3-contract,8326,8326,3-1-1-0257-2015,goodsOrServices,pending,2015-10-23T09:50:34-06:00,MATERIAL DE OFICINA PARA LA DELEGACION REGIONAL DE OCCIDENTE,Impreso,381.51500000000004,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-8328,ocds-lcuori-8328/3-contract,8328,8328,42-1-1-0038-2015,goodsOrServices,pending,2015-10-23T10:08:47-06:00,Solicitado  para administracion OTPSCI y para la unidad de UPEG ,Impreso,23765.6815,HNL,7rEMr2-byP1K8-byP1K8,COMANDANCIA GENERAL
ocds-lcuori-8329,ocds-lcuori-8329/3-contract,8329,8329,3-1-1-0258-2015,goodsOrServices,pending,2015-10-23T10:20:42-06:00,MATERIAL DE OFICINA PARA LA DELEGACION REGIONAL DE OCCIDENTE,Impreso,2894.2125,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-8332,ocds-lcuori-8332/3-contract,8332,8332,42-1-1-0039-2015,goodsOrServices,pending,2015-10-23T10:43:21-06:00,Entregar en el almacen Central de Tegucigalpa para la impresion de cheques de la cuenta General,Impreso,178.365,HNL,7rEMr2-byP1K8-byP1K8,COMANDANCIA GENERAL
ocds-lcuori-8333,ocds-lcuori-8333/3-contract,8333,8333,902-1-5-0101-2015,goodsOrServices,pending,2015-10-23T10:44:40-06:00,UTILES DE OFICINA,Impreso,21556.0715,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8334,ocds-lcuori-8334/3-contract,8334,8334,280-1-6-0011-2015,goodsOrServices,cancelled,2015-10-23T10:52:14-06:00,Solicitado por Mesa de Ayuda,Anulado,1015.45,HNL,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-8337,ocds-lcuori-8337/3-contract,8337,8337,701-1-4-0050-2015,goodsOrServices,pending,2015-10-23T11:16:39-06:00,Papel Toalla,Impreso,2910.0,HNL,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-8338,ocds-lcuori-8338/3-contract,8338,8338,701-1-4-0051-2015,goodsOrServices,pending,2015-10-23T11:27:36-06:00,Papel bond,Impreso,85600.0,HNL,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-8339,ocds-lcuori-8339/3-contract,8339,8339,702-1-24-0005-2015,goodsOrServices,pending,2015-10-23T11:38:06-06:00,39304,Impreso,13524.0,HNL,NzBkRy-byP1K8-ero6KM,Unidad de Medicion de la Calidad Educativa
