ocid,id,contracts/0/id,contracts/0/guarantees/0/id,contracts/0/guarantees/0/guaranteeType,contracts/0/guarantees/0/guarantor/id,contracts/0/guarantees/0/guarantor/name
ocds-lcuori-orvkNL-LPN No.17-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.17-2016-SEAF-UNAH-2/3,orvkNL-21-2017-SEAF-UNAH,orvkNL-21-2017-SEAF-UNAH,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-orvwoL-LPN-01-OBRAS-UNA-PINPROS-2016-2,ocds-lcuori-orvwoL-LPN-01-OBRAS-UNA-PINPROS-2016-2/3,orvwoL-OBRAS-001-UNA-PINPROS-2017,orvwoL-OBRAS-001-UNA-PINPROS-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-7rBxpG-LPrivada No.08-2016-2,ocds-lcuori-7rBxpG-LPrivada No.08-2016-2/3,7rBxpG-018-2017,7rBxpG-018-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7GXmzR-LPN-002-2016 CCIVS-2,ocds-lcuori-7GXmzR-LPN-002-2016 CCIVS-2/3,7GXmzR-P4-007-2016 CCIVS ,7GXmzR-P4-007-2016 CCIVS ,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-JL7W2L-LP 005-2016-2,ocds-lcuori-JL7W2L-LP 005-2016-2/3,JL7W2L-1616,JL7W2L-1616,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-JL7W2L-LP 006-2016-2,ocds-lcuori-JL7W2L-LP 006-2016-2/3,JL7W2L-1617,JL7W2L-1617,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-JL7W2L-LP 007-2016-2,ocds-lcuori-JL7W2L-LP 007-2016-2/3,JL7W2L-1618,JL7W2L-1618,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-JL7W2L-LP 008-2016-2,ocds-lcuori-JL7W2L-LP 008-2016-2/3,JL7W2L-1619,JL7W2L-1619,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-MLQnAG-030-2016-HGS-2,ocds-lcuori-MLQnAG-030-2016-HGS-2/3,MLQnAG-030-2016-HGS2,MLQnAG-030-2016-HGS2,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-JL7W2L-LP 009-2016-2,ocds-lcuori-JL7W2L-LP 009-2016-2/3,JL7W2L-1620,JL7W2L-1620,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-JL7W2L-LP 010-2016-2,ocds-lcuori-JL7W2L-LP 010-2016-2/3,JL7W2L-1621,JL7W2L-1621,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-MLQnAG-032-2016-HGS-2,ocds-lcuori-MLQnAG-032-2016-HGS-2/3,MLQnAG-032-2016-HGS2,MLQnAG-032-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-033-2016-HGS-2,ocds-lcuori-MLQnAG-033-2016-HGS-2/3,MLQnAG-033-2016-HGS2,MLQnAG-033-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-JL7W2L-LP 012-2016-2,ocds-lcuori-JL7W2L-LP 012-2016-2/3,JL7W2L-1623,JL7W2L-1623,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-MLQnAG-035-2016-HGS-2,ocds-lcuori-MLQnAG-035-2016-HGS-2/3,MLQnAG-035-2016-HGS2,MLQnAG-035-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-7GXMRV-LP-002-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-002-DGOP-OO.UU.-2016-2/3,7GXMRV-No.072-CO-DGOP-INSEP-2016,7GXMRV-No.072-CO-DGOP-INSEP-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-ZGqW9r-LPP-005-IPM-2016-2,ocds-lcuori-ZGqW9r-LPP-005-IPM-2016-2/4,ZGqW9r-LPP-005-IPM-2016,ZGqW9r-LPP-005-IPM-2016,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-orvkNL-LPN No.14-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.14-2016-SEAF-UNAH-2/3,orvkNL-02-2017-SEAF-UNAH,orvkNL-02-2017-SEAF-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-Zr5mWr-LPN No. 08-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 08-2016-SEAPI-UNAH-2/4,Zr5mWr-CC-04-2017-SEAPI-UNAH,Zr5mWr-CC-04-2017-SEAPI-UNAH,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-MrM0xR-CC-0044-RSO-2016-1,ocds-lcuori-MrM0xR-CC-0044-RSO-2016-1/3,MrM0xR-1444,MrM0xR-1444,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-jRDkVG-LP-026-2016-2,ocds-lcuori-jRDkVG-LP-026-2016-2/3,jRDkVG-LP-026-2016,jRDkVG-LP-026-2016,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-jRDkVG-LP-027-2016-2,ocds-lcuori-jRDkVG-LP-027-2016-2/3,jRDkVG-LP-027-2016,jRDkVG-LP-027-2016,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-7rBxpG-LPública No.14-2016-2,ocds-lcuori-7rBxpG-LPública No.14-2016-2/3,7rBxpG-69-2016,7rBxpG-69-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-orvkNL-LPN No.16-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.16-2016-SEAF-UNAH-2/3,orvkNL-22-2017-SEAF-UNAH,orvkNL-22-2017-SEAF-UNAH,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-jRDkVG-LP-028-2016-2,ocds-lcuori-jRDkVG-LP-028-2016-2/3,jRDkVG-LP-028-2016,jRDkVG-LP-028-2016,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxXEr-LP. 016-16-2,ocds-lcuori-grxXEr-LP. 016-16-2/3,grxXEr-2892,grxXEr-2892,check,G7G3yrQ,Banco Promerica S.A.
ocds-lcuori-ZGqW9r-LPP-007-IPM-2016-2,ocds-lcuori-ZGqW9r-LPP-007-IPM-2016-2/3,ZGqW9r-LPP-007-IPM-2016,ZGqW9r-LPP-007-IPM-2016,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-1Ra0dG-LP-CONV-001-2016-2,ocds-lcuori-1Ra0dG-LP-CONV-001-2016-2/3,1Ra0dG-CONV-001,1Ra0dG-CONV-001,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxXEr-LP. 056-16-2,ocds-lcuori-grxXEr-LP. 056-16-2/3,grxXEr-2974,grxXEr-2974,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-78-2016-2°-PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-78-2016-2°-PROCESO-2/3,wrV3LP-58696,wrV3LP-58696,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-grxXEr-LP. 058-16-2,ocds-lcuori-grxXEr-LP. 058-16-2/3,grxXEr-2976,grxXEr-2976,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-26-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-26-2016-2/3,wrV3LP-56404,wrV3LP-56404,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-29-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-29-2016-2/3,wrV3LP-57957,wrV3LP-57957,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-09-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-09-2016-2/3,wrV3LP-57955,wrV3LP-57955,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2016-2/3,wrV3LP-57953,wrV3LP-57953,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-33-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-33-2016-2/3,wrV3LP-57863,wrV3LP-57863,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-Zr5mWr-LPN No. 02-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 02-2016-SEAPI-UNAH-2/3,Zr5mWr-CC-05-2016-SEAPI-UNAH,Zr5mWr-CC-05-2016-SEAPI-UNAH,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-lRo92L-A-23-2,ocds-lcuori-lRo92L-A-23-2/3,lRo92L-16-31,lRo92L-16-31,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-Zr5mWr-LPN No. 03-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 03-2016-SEAPI-UNAH-2/3,Zr5mWr-CC-07-2016-SEAPI-UNAH,Zr5mWr-CC-07-2016-SEAPI-UNAH,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-08-2016-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-08-2016-2/3,mGE4eL-57952,mGE4eL-57952,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-lRo92L-A-26-2,ocds-lcuori-lRo92L-A-26-2/3,lRo92L-16-34,lRo92L-16-34,suretyBond,GDRW5Lg,Seguros Atlántida S.A.
ocds-lcuori-Zr5mWr-LPN No. 04-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 04-2016-SEAPI-UNAH-2/3,Zr5mWr-CC-06-2016-SEAPI-UNAH,Zr5mWr-CC-06-2016-SEAPI-UNAH,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-8L47Pr-L-P 036-2016-2,ocds-lcuori-8L47Pr-L-P 036-2016-2/3,8L47Pr-288-2016,8L47Pr-288-2016,check,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-KLg9wR-LPR-002-2016-DA-2,ocds-lcuori-KLg9wR-LPR-002-2016-DA-2/3,KLg9wR-DSL-023-2016,KLg9wR-DSL-023-2016,suretyBond,G7GXMRV,Banco del País S.A.
ocds-lcuori-Zr57xG-CM-15-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-15-IMFFAA-2016-1/4,Zr57xG-CM-15-IMFFAA-2016,Zr57xG-CM-15-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-Zr57xG-CM-16-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-16-IMFFAA-2016-1/4,Zr57xG-CM-16-IMFFAA-2016,Zr57xG-CM-16-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2016-2/3,wrV3LP-57868,wrV3LP-57868,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-Zr5mWr-PCDC No. 06-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-PCDC No. 06-2016-SEAPI-UNAH-2/6,Zr5mWr-CC-02-2017-SEAPI-UNAH,Zr5mWr-CC-02-2017-SEAPI-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-Zr57xG-CM-17-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-17-IMFFAA-2016-1/4,Zr57xG-CM-17-IMFFAA-2016,Zr57xG-CM-17-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-Zr57xG-CM-18-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-18-IMFFAA-2016-1/4,Zr57xG-CM-18-IMFFAA-2016,Zr57xG-CM-18-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-WRzj0R-LPR-002-2016-2,ocds-lcuori-WRzj0R-LPR-002-2016-2/3,WRzj0R-002-2016-A,WRzj0R-002-2016-A,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-Zr5mWr-PCDC No. 02-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-PCDC No. 02-2016-SEAPI-UNAH-2/3,Zr5mWr-CC-03-2017-SEAPI-UNAH,Zr5mWr-CC-03-2017-SEAPI-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-orvkNL-LPN No.10-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.10-2016-SEAF-UNAH-2/3,orvkNL-03-2017-SEAF-UNAH,orvkNL-03-2017-SEAF-UNAH,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-orvkNL-LPN No.10-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.10-2016-SEAF-UNAH-2/3,orvkNL-04-2017-SEAF-UNAH,orvkNL-04-2017-SEAF-UNAH,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-orvkNL-LPN No.13-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.13-2016-SEAF-UNAH-2/3,orvkNL-32-2016-SEAF-UNAH,orvkNL-32-2016-SEAF-UNAH,suretyBond,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-2LmqDL-LPrNO-369-AMDC-447-2016-2,ocds-lcuori-2LmqDL-LPrNO-369-AMDC-447-2016-2/3,2LmqDL-0415/GLCSI/AMDC/2017,2LmqDL-0415/GLCSI/AMDC/2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-029-2016-2,ocds-lcuori-jRDkVG-LP-029-2016-2/3,jRDkVG-LP-029-2016,jRDkVG-LP-029-2016,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-034-2016-HGS-2,ocds-lcuori-MLQnAG-034-2016-HGS-2/3,MLQnAG-034-2016-HGS2,MLQnAG-034-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-grxXEr-L.P  061-16-2,ocds-lcuori-grxXEr-L.P  061-16-2/3,grxXEr-2990,grxXEr-2990,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-MLQnAG-036-2016-HGS-2,ocds-lcuori-MLQnAG-036-2016-HGS-2/3,MLQnAG-036-2016-HGS2,MLQnAG-036-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-038-2016-HGS-2,ocds-lcuori-MLQnAG-038-2016-HGS-2/3,MLQnAG-038-2016-HGS2,MLQnAG-038-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-038-2016-HGS-2,ocds-lcuori-MLQnAG-038-2016-HGS-2/3,MLQnAG-038-2016-HGS3,MLQnAG-038-2016-HGS3,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-039-2016-HGS-2,ocds-lcuori-MLQnAG-039-2016-HGS-2/3,MLQnAG-039-2016-HGS2,MLQnAG-039-2016-HGS2,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQnAG-040-2016-HGS-2,ocds-lcuori-MLQnAG-040-2016-HGS-2/3,MLQnAG-040-2016-HGS2,MLQnAG-040-2016-HGS2,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-grxXEr-LP. 024-16-2,ocds-lcuori-grxXEr-LP. 024-16-2/3,grxXEr-2905,grxXEr-2905,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-kR0qDr-LPN-12-2016-2,ocds-lcuori-kR0qDr-LPN-12-2016-2/3,kR0qDr-01-2017,kR0qDr-01-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-NLP4qL-LPNS-003-2016-2,ocds-lcuori-NLP4qL-LPNS-003-2016-2/3,NLP4qL-CB-001-2016,NLP4qL-CB-001-2016,suretyBond,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-JLKQxR-LP.031-16-2,ocds-lcuori-JLKQxR-LP.031-16-2/3,JLKQxR-3622,JLKQxR-3622,suretyBond,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-lRo92L-A-27-2,ocds-lcuori-lRo92L-A-27-2/3,lRo92L-16-35,lRo92L-16-35,suretyBond,GDRW5Lg,Seguros Atlántida S.A.
ocds-lcuori-lRo92L-A-28-2,ocds-lcuori-lRo92L-A-28-2/3,lRo92L-16-36,lRo92L-16-36,suretyBond,GDRW5Lg,Seguros Atlántida S.A.
ocds-lcuori-jRDkVG-LP-7-2016-2,ocds-lcuori-jRDkVG-LP-7-2016-2/3,jRDkVG-LP-7-2016,jRDkVG-LP-7-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-jRDkVG-LP-011-21016-2,ocds-lcuori-jRDkVG-LP-011-21016-2/3,jRDkVG-LP-011-2016,jRDkVG-LP-011-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-22-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-22-2016-HO-OBRAS-2/3,PR8wNG-17-2016,PR8wNG-17-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-34-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-34-2016-HO-OBRAS-2/3,PR8wNG-03-2017,PR8wNG-03-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-35-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-35-2016-HO-OBRAS-2/3,PR8wNG-13-2017,PR8wNG-13-2017,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-36-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-36-2016-HO-OBRAS-2/3,PR8wNG-05-2017,PR8wNG-05-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-jRDkVG-LP-020-2016-2,ocds-lcuori-jRDkVG-LP-020-2016-2/3,jRDkVG-LP-020-2016,jRDkVG-LP-020-2016,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-23-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-23-2016-HO-OBRAS-2/3,PR8wNG-04-2016,PR8wNG-04-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-jRDkVG-LP-021-2016-2,ocds-lcuori-jRDkVG-LP-021-2016-2/3,jRDkVG-LP-021-2016,jRDkVG-LP-021-2016,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-37-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-37-2016-HO-OBRAS-2/3,PR8wNG-01-2017,PR8wNG-01-2017,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-24-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-24-2016-HO-OBRAS-2/3,PR8wNG-11-2016,PR8wNG-11-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-jRDkVG-LP-05-2016-2,ocds-lcuori-jRDkVG-LP-05-2016-2/3,jRDkVG-LP-05-2016,jRDkVG-LP-05-2016,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-38-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-38-2016-HO-OBRAS-2/3,PR8wNG-06-2017,PR8wNG-06-2017,suretyBond,GwrV3LP,Seguros Crefisa S.A.
ocds-lcuori-jRDkVG-LP-06-2016-2,ocds-lcuori-jRDkVG-LP-06-2016-2/3,jRDkVG-LP-06-2016,jRDkVG-LP-06-2016,check,GmrYzL9,Banco Financiera Centroamericana S.A.
ocds-lcuori-MLQW8R-20-2016-2,ocds-lcuori-MLQW8R-20-2016-2/3,MLQW8R-1247,MLQW8R-1247,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-39-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-39-2016-HO-OBRAS-2/3,PR8wNG-02-2017,PR8wNG-02-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-40-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-40-2016-HO-OBRAS-2/3,PR8wNG-08-2017,PR8wNG-08-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-41-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-41-2016-HO-OBRAS-2/3,PR8wNG-11-2017,PR8wNG-11-2017,suretyBond,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-42-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-42-2016-HO-OBRAS-2/3,PR8wNG-09-2017,PR8wNG-09-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-43-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-43-2016-HO-OBRAS-2/3,PR8wNG-04-2017,PR8wNG-04-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-44-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-44-2016-HO-OBRAS-2/3,PR8wNG-12-2017,PR8wNG-12-2017,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-45-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-45-2016-HO-OBRAS-2/3,PR8wNG-14-2017,PR8wNG-14-2017,suretyBond,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-WRzdbL-LP-002-2016-HT-2,ocds-lcuori-WRzdbL-LP-002-2016-HT-2/3,WRzdbL-018-2016,WRzdbL-018-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-47-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-47-2016-HO-OBRAS-2/3,PR8wNG-07-2017,PR8wNG-07-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-WRzdbL-LP-003-2016-HT-2,ocds-lcuori-WRzdbL-LP-003-2016-HT-2/3,WRzdbL-019-2016,WRzdbL-019-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-kR2qdG-LP-25-HRSC-2016-2,ocds-lcuori-kR2qdG-LP-25-HRSC-2016-2/3,kR2qdG-45,kR2qdG-45,check,GEr6JrN,Banco La Fise S.A.
ocds-lcuori-WRzdbL-LP-004-2016-HT-2,ocds-lcuori-WRzdbL-LP-004-2016-HT-2/3,WRzdbL-020-2016,WRzdbL-020-2016,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-MLQnAG-008-2016-HGS06-2,ocds-lcuori-MLQnAG-008-2016-HGS06-2/3,MLQnAG-008-2016-HGS06,MLQnAG-008-2016-HGS06,check,GoLj6LM,Banco Mercantil S.A.
ocds-lcuori-jRDkVG-LP-08-2016-2,ocds-lcuori-jRDkVG-LP-08-2016-2/3,jRDkVG-LP-08-2016,jRDkVG-LP-08-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-WRzdbL-LP-005-2016-HT-2,ocds-lcuori-WRzdbL-LP-005-2016-HT-2/3,WRzdbL-021-2016,WRzdbL-021-2016,check,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-kR2qdG-LP-03-HRSC-2016-2,ocds-lcuori-kR2qdG-LP-03-HRSC-2016-2/3,kR2qdG-06,kR2qdG-06,check,GorvDGM,Banco Hondureño del Café S.A.
ocds-lcuori-MrM0xR-LP 001-2016-2,ocds-lcuori-MrM0xR-LP 001-2016-2/3,MrM0xR-1423,MrM0xR-1423,check,G8L4PLY,Banco de América Central de Honduras
ocds-lcuori-MLQW8R-09-2016-2,ocds-lcuori-MLQW8R-09-2016-2/3,MLQW8R-1228,MLQW8R-1228,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-WRzdbL-LP-006-2016-HT-2,ocds-lcuori-WRzdbL-LP-006-2016-HT-2/3,WRzdbL-022-2016,WRzdbL-022-2016,check,G1RalG6,Banco Atlántida S.A.
ocds-lcuori-orvkNL-LPR No.01-2016-2,ocds-lcuori-orvkNL-LPR No.01-2016-2/3,orvkNL-28-2016-SEAF-UNAH,orvkNL-28-2016-SEAF-UNAH,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-WRzdbL-LP-007-2016-HT-2,ocds-lcuori-WRzdbL-LP-007-2016-HT-2/3,WRzdbL-024-2016,WRzdbL-024-2016,check,GXRbOrV,Banco de Occidente S.A.
ocds-lcuori-MLQnAG-007-2016-hs-2,ocds-lcuori-MLQnAG-007-2016-hs-2/3,MLQnAG-007-2016-hs,MLQnAG-007-2016-hs,check,GvGZwRM,Banco Financiera Comercial S.A.
ocds-lcuori-7GX4eG-LP-002-2016-2,ocds-lcuori-7GX4eG-LP-002-2016-2/3,7GX4eG-004-2016,7GX4eG-004-2016,suretyBond,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-Zr57xG-CM-006-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-006-IMFFAA-2016-1/4,Zr57xG-CM-006-IMFFAA-2016,Zr57xG-CM-006-IMFFAA-2016,check,G7GXMRV,Banco del País S.A.
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 27 2016 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 27 2016 HO OBRAS-2/3,PR8wNG-28-2016,PR8wNG-28-2016,suretyBond,GkG1DLQ,Seguros del País S.A.
ocds-lcuori-8L47Pr-L-P 038-2016-2,ocds-lcuori-8L47Pr-L-P 038-2016-2/3,8L47Pr-295-2016,8L47Pr-295-2016,check,GZGqwr0,Banco HSBC Honduras S.A 
ocds-lcuori-orvDGM-LPN-SANAA-DM-17-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-17-2016-2/3,orvDGM-DLC-SANAA-1-2017,orvDGM-DLC-SANAA-1-2017,suretyBond,GvGZwRM,Banco Financiera Comercial S.A.
