ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-ERpWgG-SRE COTIZACION No.171-2016-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.171-2016-1/3,ERpWgG-SRE COTIZACION No.171-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DGP-047-2016-1,ocds-lcuori-mGEMGM-DGP-047-2016-1/3,mGEMGM-DGP-047-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007511-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007511-IHSS-SPS-1/3,vGZWNR-30007511-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0954-2016-PE-0788-2016-1,ocds-lcuori-Zr5B9L-C-0954-2016-PE-0788-2016-1/3,Zr5B9L-C-0954-2016-PE-0788-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-jRDgWG-CM-037-CBC-2016-1,ocds-lcuori-jRDgWG-CM-037-CBC-2016-1/3,jRDgWG-CM-037-CBC-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXEr-L.P. 062-16-2,ocds-lcuori-grxXEr-L.P. 062-16-2/3,grxXEr-L.P. 062-16-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-LPN-FV-RVNP-01-2016-2,ocds-lcuori-2LAdQr-LPN-FV-RVNP-01-2016-2/3,2LAdQr-LPN-FV-RVNP-01-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRoxQr-HO-T1210-21-3CV-CI--2,ocds-lcuori-lRoxQr-HO-T1210-21-3CV-CI--2/3,lRoxQr-HO-T1210-21-3CV-CI--2,2.0-FMLQALQ,Donación,FMLQALQ,BID
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-216-2016-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-216-2016-2/3,2LmqDL-LPuNO-14-AMDC-216-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007473-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007473-IHSS-SPS-1/3,vGZWNR-30007473-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0955-2016-PE-0789-2016-1,ocds-lcuori-Zr5B9L-C-0955-2016-PE-0789-2016-1/3,Zr5B9L-C-0955-2016-PE-0789-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-orvDGM-568-16-1,ocds-lcuori-orvDGM-568-16-1/3,orvDGM-568-16-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CP-024-2016-2,ocds-lcuori-MLQmwL-CP-024-2016-2/3,MLQmwL-CP-024-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPública No.06-2016-2,ocds-lcuori-7rBxpG-LPública No.06-2016-2/3,7rBxpG-LPública No.06-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-217-2016-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-217-2016-2/3,2LmqDL-LPuNO-15-AMDC-217-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmXXr-CM-118-2016-IHCIETI-1,ocds-lcuori-2LmXXr-CM-118-2016-IHCIETI-1/3,2LmXXr-CM-118-2016-IHCIETI-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-396-2016-1,ocds-lcuori-PR8dYR-396-2016-1/3,PR8dYR-396-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPrivada No.03-2016-2,ocds-lcuori-7rBxpG-LPrivada No.03-2016-2/3,7rBxpG-LPrivada No.03-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-120-2016-2,ocds-lcuori-2LAakL-120-2016-2/3,2LAakL-120-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEvMR-LPRIV 08-2016-2,ocds-lcuori-mGEvMR-LPRIV 08-2016-2/3,mGEvMR-LPRIV 08-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007506-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007506-IHSS-SPS-1/3,vGZWNR-30007506-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-198-AMDC-251-2016-2,ocds-lcuori-2LmqDL-LPrNO-198-AMDC-251-2016-2/3,2LmqDL-LPrNO-198-AMDC-251-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP86-16HEP-2,ocds-lcuori-ERpaDr-LP86-16HEP-2/3,ERpaDr-LP86-16HEP-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-121-2016-2,ocds-lcuori-2LAakL-121-2016-2/3,2LAakL-121-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnAG-047-2016-HGS-2,ocds-lcuori-MLQnAG-047-2016-HGS-2/3,MLQnAG-047-2016-HGS-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-CPN-FV-RVNP-01-2016-2,ocds-lcuori-2LAdQr-CPN-FV-RVNP-01-2016-2/3,2LAdQr-CPN-FV-RVNP-01-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-123-2016-1,ocds-lcuori-PLewkR-HBCBCH-123-2016-1/4,PLewkR-HBCBCH-123-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CPúblico No.01-2016-2,ocds-lcuori-7rBxpG-CPúblico No.01-2016-2/3,7rBxpG-CPúblico No.01-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAakL-122-2016-2,ocds-lcuori-2LAakL-122-2016-2/3,2LAakL-122-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-10001203-1,ocds-lcuori-0rwYG8-SOLPED-10001203-1/3,0rwYG8-SOLPED-10001203-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP87-16HEP-2,ocds-lcuori-ERpaDr-LP87-16HEP-2/3,ERpaDr-LP87-16HEP-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2016-208-FN-INAM-1,ocds-lcuori-NLPAVG-2016-208-FN-INAM-1/3,NLPAVG-2016-208-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-124-2016-1,ocds-lcuori-PLewkR-HBCBCH-124-2016-1/3,PLewkR-HBCBCH-124-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP-88-16 HEP-2,ocds-lcuori-ERpaDr-LP-88-16 HEP-2/3,ERpaDr-LP-88-16 HEP-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2oBr-CM-052-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-052-COALIANZA-2016-1/4,kR2oBr-CM-052-COALIANZA-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CPN-IDECOAS-FHIS-13-2016-2,ocds-lcuori-wrV3LP-CPN-IDECOAS-FHIS-13-2016-2/3,wrV3LP-CPN-IDECOAS-FHIS-13-2016-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-0rwYG8-SOLPED-50002809-1-1,ocds-lcuori-0rwYG8-SOLPED-50002809-1-1/3,0rwYG8-SOLPED-50002809-1-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orv3WL-CM-CPAT-003-2016-1,ocds-lcuori-orv3WL-CM-CPAT-003-2016-1/3,orv3WL-CM-CPAT-003-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007513-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007513-IHSS-SPS-1/3,vGZWNR-30007513-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP89-16HEP-2,ocds-lcuori-ERpaDr-LP89-16HEP-2/3,ERpaDr-LP89-16HEP-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2016-209-UNFPA-INAM-1,ocds-lcuori-NLPAVG-2016-209-UNFPA-INAM-1/3,NLPAVG-2016-209-UNFPA-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-125-2016-1,ocds-lcuori-PLewkR-HBCBCH-125-2016-1/4,PLewkR-HBCBCH-125-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxx7r-CM-017-BSLV-2016-1,ocds-lcuori-grxx7r-CM-017-BSLV-2016-1/4,grxx7r-CM-017-BSLV-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnAG-048-2016-HGS-2,ocds-lcuori-MLQnAG-048-2016-HGS-2/3,MLQnAG-048-2016-HGS-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1ger-CM-067-ENP-2016-1,ocds-lcuori-kG1ger-CM-067-ENP-2016-1/4,kG1ger-CM-067-ENP-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR No.174-DGC-UATSV-2016 -2,ocds-lcuori-WRzbRe-LPR No.174-DGC-UATSV-2016 -2/3,WRzbRe-LPR No.174-DGC-UATSV-2016 -2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-gGyzvR-CBH-CBO-111-2016-1,ocds-lcuori-gGyzvR-CBH-CBO-111-2016-1/4,gGyzvR-CBH-CBO-111-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007523-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007523-IHSS-SPS-1/3,vGZWNR-30007523-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2016-210-UNFPA-INAM-1,ocds-lcuori-NLPAVG-2016-210-UNFPA-INAM-1/3,NLPAVG-2016-210-UNFPA-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-204-AMDC-257-2016-2,ocds-lcuori-2LmqDL-LPrNO-204-AMDC-257-2016-2/3,2LmqDL-LPrNO-204-AMDC-257-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnAG-105-2016-HGS-1,ocds-lcuori-MLQnAG-105-2016-HGS-1/3,MLQnAG-105-2016-HGS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-311-2016-SAG-1,ocds-lcuori-grxELe-311-2016-SAG-1/3,grxELe-311-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-326-2016-SAG-1,ocds-lcuori-grxELe-326-2016-SAG-1/3,grxELe-326-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMMAr-CM-09 BOMBEROS OCOTEPEQUE 2016-1,ocds-lcuori-MrMMAr-CM-09 BOMBEROS OCOTEPEQUE 2016-1/4,MrMMAr-CM-09 BOMBEROS OCOTEPEQUE 2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-JL7JBr-CM-50-HBCBHR-2016-1,ocds-lcuori-JL7JBr-CM-50-HBCBHR-2016-1/4,JL7JBr-CM-50-HBCBHR-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007485-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007485-IHSS-SPS-1/3,vGZWNR-30007485-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9YoL-LPN-004-2016-FAHM-2,ocds-lcuori-DL9YoL-LPN-004-2016-FAHM-2/3,DL9YoL-LPN-004-2016-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-027-2016-HT-2,ocds-lcuori-WRzdbL-LP-027-2016-HT-2/3,WRzdbL-LP-027-2016-HT-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-50002550-2-1,ocds-lcuori-0rwYG8-SOLPED-50002550-2-1/3,0rwYG8-SOLPED-50002550-2-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVggL-CM-040-CHOLBOMB-2016-1,ocds-lcuori-wrVggL-CM-040-CHOLBOMB-2016-1/4,wrVggL-CM-040-CHOLBOMB-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-056-2016-1,ocds-lcuori-PR8dYR-056-2016-1/3,PR8dYR-056-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLP4qL-LPNS-001-2016-2,ocds-lcuori-NLP4qL-LPNS-001-2016-2/3,NLP4qL-LPNS-001-2016-2,3-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-PLewkR-HBCBCH-57-2016-1,ocds-lcuori-PLewkR-HBCBCH-57-2016-1/4,PLewkR-HBCBCH-57-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7JBr-CM-51-HBCBHR-2016-1,ocds-lcuori-JL7JBr-CM-51-HBCBHR-2016-1/4,JL7JBr-CM-51-HBCBHR-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NrdVGA-CM-495-SEDUC-2016-1,ocds-lcuori-NrdVGA-CM-495-SEDUC-2016-1/4,NrdVGA-CM-495-SEDUC-2016-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzdbL-LP-028-2016-HT-2,ocds-lcuori-WRzdbL-LP-028-2016-HT-2/3,WRzdbL-LP-028-2016-HT-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-50002787-1,ocds-lcuori-0rwYG8-SOLPED-50002787-1/4,0rwYG8-SOLPED-50002787-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-327-2016-SAG-1,ocds-lcuori-grxELe-327-2016-SAG-1/3,grxELe-327-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2016-232-FN-INAM-1,ocds-lcuori-NLPAVG-2016-232-FN-INAM-1/3,NLPAVG-2016-232-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-029-2016-HT-2,ocds-lcuori-WRzdbL-LP-029-2016-HT-2/3,WRzdbL-LP-029-2016-HT-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CDirecta No.10-2016-2,ocds-lcuori-7rBxpG-CDirecta No.10-2016-2/3,7rBxpG-CDirecta No.10-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7JBr-CM-52-HBCBHR-2016-1,ocds-lcuori-JL7JBr-CM-52-HBCBHR-2016-1/4,JL7JBr-CM-52-HBCBHR-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE COTIZACION No.214-2016-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.214-2016-1/3,ERpWgG-SRE COTIZACION No.214-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjPmR-CM-083-DECAD-2016-1,ocds-lcuori-oLjPmR-CM-083-DECAD-2016-1/3,oLjPmR-CM-083-DECAD-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-123-2016-1,ocds-lcuori-gGyzvR-CBH-CBO-123-2016-1/4,gGyzvR-CBH-CBO-123-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVggL-CM-41-CHOLBOMB-2016-1,ocds-lcuori-wrVggL-CM-41-CHOLBOMB-2016-1/4,wrVggL-CM-41-CHOLBOMB-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-88-2016-SAG-1,ocds-lcuori-grxELe-88-2016-SAG-1/3,grxELe-88-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-´LP-030-2016-HT-2,ocds-lcuori-WRzdbL-´LP-030-2016-HT-2/3,WRzdbL-´LP-030-2016-HT-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR No.173-DGC-UATSV-2016 -2,ocds-lcuori-WRzbRe-LPR No.173-DGC-UATSV-2016 -2/3,WRzbRe-LPR No.173-DGC-UATSV-2016 -2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-0rwYG8-SOLPED-50002786-1,ocds-lcuori-0rwYG8-SOLPED-50002786-1/3,0rwYG8-SOLPED-50002786-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVggL-CM-042-CHOLBOMB-2016-1,ocds-lcuori-wrVggL-CM-042-CHOLBOMB-2016-1/4,wrVggL-CM-042-CHOLBOMB-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1ger-CM-132-ENP-2016-1,ocds-lcuori-kG1ger-CM-132-ENP-2016-1/4,kG1ger-CM-132-ENP-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-50002788-1,ocds-lcuori-0rwYG8-SOLPED-50002788-1/3,0rwYG8-SOLPED-50002788-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxELe-309-2016-SAG-1,ocds-lcuori-grxELe-309-2016-SAG-1/3,grxELe-309-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7JBr-CM-53-HBCBHR-2016-1,ocds-lcuori-JL7JBr-CM-53-HBCBHR-2016-1/3,JL7JBr-CM-53-HBCBHR-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-163-2016-1,ocds-lcuori-mGEMGM-DCS-163-2016-1/3,mGEMGM-DCS-163-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-50000682-4-TEG-1,ocds-lcuori-vGZWNR-50000682-4-TEG-1/3,vGZWNR-50000682-4-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-MLQmwL-CM-207-2016-1,ocds-lcuori-MLQmwL-CM-207-2016-1/3,MLQmwL-CM-207-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CM-281-2016-1,ocds-lcuori-MLQmwL-CM-281-2016-1/3,MLQmwL-CM-281-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-164-2016-1,ocds-lcuori-mGEMGM-DCS-164-2016-1/3,mGEMGM-DCS-164-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007770-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007770-IHSS-SPS-1/3,vGZWNR-30007770-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-125-2016-1,ocds-lcuori-gGyzvR-CBH-CBO-125-2016-1/4,gGyzvR-CBH-CBO-125-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CM-421-2016-1,ocds-lcuori-MLQmwL-CM-421-2016-1/3,MLQmwL-CM-421-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1ger-CM-047-ENP-2016-1,ocds-lcuori-kG1ger-CM-047-ENP-2016-1/4,kG1ger-CM-047-ENP-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR No. 335-DGC-UATSV-2016 -2,ocds-lcuori-WRzbRe-LPR No. 335-DGC-UATSV-2016 -2/3,WRzbRe-LPR No. 335-DGC-UATSV-2016 -2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-8L4j7R-CP-O-02-2016-2,ocds-lcuori-8L4j7R-CP-O-02-2016-2/3,8L4j7R-CP-O-02-2016-2,2.0-FMLQALQ,Donación,FMLQALQ,BID
ocds-lcuori-yRlZYL-SEP-DGSC-32-2016-1,ocds-lcuori-yRlZYL-SEP-DGSC-32-2016-1/3,yRlZYL-SEP-DGSC-32-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-orvwnL-CM-086-INP-JMARTINEZ-1,ocds-lcuori-orvwnL-CM-086-INP-JMARTINEZ-1/4,orvwnL-CM-086-INP-JMARTINEZ-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7JBr-CM-54-HBCBHR-2016-1,ocds-lcuori-JL7JBr-CM-54-HBCBHR-2016-1/4,JL7JBr-CM-54-HBCBHR-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DCS-213-2016-UR-1,ocds-lcuori-mGEMGM-DCS-213-2016-UR-1/3,mGEMGM-DCS-213-2016-UR-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1Ra0dG-PC-CONV-FF-043-2016-1,ocds-lcuori-1Ra0dG-PC-CONV-FF-043-2016-1/4,1Ra0dG-PC-CONV-FF-043-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0145-2016-PE-0108-2016-1,ocds-lcuori-Zr5B9L-C-0145-2016-PE-0108-2016-1/3,Zr5B9L-C-0145-2016-PE-0108-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-2Lmz0G-CM-121-BNP-2016-1,ocds-lcuori-2Lmz0G-CM-121-BNP-2016-1/3,2Lmz0G-CM-121-BNP-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR847R-ICF-GA-LPN-011-2016-2,ocds-lcuori-PR847R-ICF-GA-LPN-011-2016-2/3,PR847R-ICF-GA-LPN-011-2016-2,2.0-FNLPKrv,Donación,FNLPKrv,Unión Europea
ocds-lcuori-grxELe-87-2016-SAG-1,ocds-lcuori-grxELe-87-2016-SAG-1/3,grxELe-87-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-126-2016-1,ocds-lcuori-gGyzvR-CBH-CBO-126-2016-1/4,gGyzvR-CBH-CBO-126-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxy3L-LP-025-2016-2,ocds-lcuori-grxy3L-LP-025-2016-2/3,grxy3L-LP-025-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CM-422-2016-1,ocds-lcuori-MLQmwL-CM-422-2016-1/3,MLQmwL-CM-422-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlZYL-SEP-PROVICCSOL-19-2016-1,ocds-lcuori-yRlZYL-SEP-PROVICCSOL-19-2016-1/3,yRlZYL-SEP-PROVICCSOL-19-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-yRlZYL-SEP-PROVICCSOL-19-2016-1,ocds-lcuori-yRlZYL-SEP-PROVICCSOL-19-2016-1/3,yRlZYL-SEP-PROVICCSOL-19-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-ZGqwer-CM-015-BomberosElProgreso-2016-1,ocds-lcuori-ZGqwer-CM-015-BomberosElProgreso-2016-1/4,ZGqwer-CM-015-BomberosElProgreso-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-81-2016-2,ocds-lcuori-ERpaPr-81-2016-2/3,ERpaPr-81-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpWgG-SRE-COTIZACION No.215-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.215-2016-1/3,ERpWgG-SRE-COTIZACION No.215-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGywVr-83-2016-1,ocds-lcuori-gGywVr-83-2016-1/3,gGywVr-83-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-005-2016-RP2-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-005-2016-RP2-1/3,MrM6zL-CM-CONEANFO-UPE-005-2016-RP2-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-XRbgOr-CM-034-DDECOPAN-2016-1,ocds-lcuori-XRbgOr-CM-034-DDECOPAN-2016-1/4,XRbgOr-CM-034-DDECOPAN-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-yRlZYL-SEP-DGSC-33-2016-1,ocds-lcuori-yRlZYL-SEP-DGSC-33-2016-1/3,yRlZYL-SEP-DGSC-33-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
