ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/url,awards/0/documents/0/documentType,awards/0/documents/0/format,awards/0/documents/0/description,awards/0/documents/0/title,awards/0/documents/0/datePublished
ocds-lcuori-4LOxWG-205-2016-2,ocds-lcuori-4LOxWG-205-2016-2/3,4LOxWG-205-2016-2,79264,http://h1.honducompras.gob.hn/Docs/Lic83205-2016802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-14T08:05:00.643000-06:00
ocds-lcuori-2LmqDL-LPrNO-38-AMDC-52-2016-2,ocds-lcuori-2LmqDL-LPrNO-38-AMDC-52-2016-2/3,2LmqDL-LPrNO-38-AMDC-52-2016-2,75573,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-38-AMDC-52-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-20T13:21:42.043000-06:00
ocds-lcuori-1RaMPR-LPN-01-BID-2470-2016-2,ocds-lcuori-1RaMPR-LPN-01-BID-2470-2016-2/3,1RaMPR-LPN-01-BID-2470-2016-2,85193,http://h1.honducompras.gob.hn/Docs/Lic703LPN-01-BID-2470-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-09-02T17:36:43.110000-06:00
ocds-lcuori-WRzdbL-LP-033-2016-HT-2,ocds-lcuori-WRzdbL-LP-033-2016-HT-2/3,WRzdbL-LP-033-2016-HT-2,85429,http://h1.honducompras.gob.hn/Docs/Lic98LP-033-2016-HT802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-09-07T13:35:35.547000-06:00
ocds-lcuori-2LmqDL-LPrNO-39-AMDC-53-2016-2,ocds-lcuori-2LmqDL-LPrNO-39-AMDC-53-2016-2/3,2LmqDL-LPrNO-39-AMDC-53-2016-2,75665,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-39-AMDC-53-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-21T08:44:49-06:00
ocds-lcuori-4LOxWG-207-2016-2,ocds-lcuori-4LOxWG-207-2016-2/3,4LOxWG-207-2016-2,79275,http://h1.honducompras.gob.hn/Docs/Lic83207-2016802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-14T08:57:42.357000-06:00
ocds-lcuori-2LmqDL-LPrNO-40-AMDC-54-2016-2,ocds-lcuori-2LmqDL-LPrNO-40-AMDC-54-2016-2/3,2LmqDL-LPrNO-40-AMDC-54-2016-2,75666,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-40-AMDC-54-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-21T08:45:43.750000-06:00
ocds-lcuori-2LmqDL-LPrNO-92-AMDC-119-2016-2,ocds-lcuori-2LmqDL-LPrNO-92-AMDC-119-2016-2/3,2LmqDL-LPrNO-92-AMDC-119-2016-2,79909,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-92-AMDC-119-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-21T14:18:56.167000-06:00
ocds-lcuori-grxXEr-LP.032-16-2,ocds-lcuori-grxXEr-LP.032-16-2/3,grxXEr-LP.032-16-2,77858,http://h1.honducompras.gob.hn/Docs/Lic97LP.032-16802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-24T09:07:15.550000-06:00
ocds-lcuori-jRDkQG-HMCR-304-2016-2,ocds-lcuori-jRDkQG-HMCR-304-2016-2/3,jRDkQG-HMCR-304-2016-2,87368,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-304-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-10-12T11:54:37.073000-06:00
ocds-lcuori-2LmqDL-LPrNO-41-AMDC-55-2016-2,ocds-lcuori-2LmqDL-LPrNO-41-AMDC-55-2016-2/3,2LmqDL-LPrNO-41-AMDC-55-2016-2,75576,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-41-AMDC-55-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-20T13:25:48.613000-06:00
ocds-lcuori-2LmqDL-LPrNO-43-AMDC-57-2016-2,ocds-lcuori-2LmqDL-LPrNO-43-AMDC-57-2016-2/3,2LmqDL-LPrNO-43-AMDC-57-2016-2,75577,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-43-AMDC-57-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-20T13:31:19.633000-06:00
ocds-lcuori-2LmqDL-LPrNO-44-AMDC-58-2016-2,ocds-lcuori-2LmqDL-LPrNO-44-AMDC-58-2016-2/3,2LmqDL-LPrNO-44-AMDC-58-2016-2,76735,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-44-AMDC-58-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-05T13:42:43.090000-06:00
ocds-lcuori-jRDkQG-HMCR-101-2016-2,ocds-lcuori-jRDkQG-HMCR-101-2016-2/3,jRDkQG-HMCR-101-2016-2,76605,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-101-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-04T08:54:15.393000-06:00
ocds-lcuori-2LmqDL-LPrNO-45-AMDC-59-2016-2,ocds-lcuori-2LmqDL-LPrNO-45-AMDC-59-2016-2/3,2LmqDL-LPrNO-45-AMDC-59-2016-2,82786,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-45-AMDC-59-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-04T11:41:33.070000-06:00
ocds-lcuori-2LmqDL-LPrNO-46-AMDC-60-2016-2,ocds-lcuori-2LmqDL-LPrNO-46-AMDC-60-2016-2/3,2LmqDL-LPrNO-46-AMDC-60-2016-2,82819,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-46-AMDC-60-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-04T14:54:34.423000-06:00
ocds-lcuori-ERpaDr-63-16-2,ocds-lcuori-ERpaDr-63-16-2/3,ERpaDr-63-16-2,83217,http://h1.honducompras.gob.hn/Docs/Lic10063-16802-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-10T14:56:47.650000-06:00
ocds-lcuori-ERpaDr-LP64-16HEP-2,ocds-lcuori-ERpaDr-LP64-16HEP-2/3,ERpaDr-LP64-16HEP-2,83171,http://h1.honducompras.gob.hn/Docs/Lic100LP64-16HEP802-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-10T12:05:28.330000-06:00
ocds-lcuori-7rBxpG-LPública No.08-2016-2,ocds-lcuori-7rBxpG-LPública No.08-2016-2/3,7rBxpG-LPública No.08-2016-2,79610,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.08-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-17T15:04:40.057000-06:00
ocds-lcuori-ZGqbBR-LPN-MPC-GAF-01-2016-2,ocds-lcuori-ZGqbBR-LPN-MPC-GAF-01-2016-2/3,ZGqbBR-LPN-MPC-GAF-01-2016-2,83007,http://h1.honducompras.gob.hn/Docs/Lic318LPN-MPC-GAF-01-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-08T08:45:57.340000-06:00
ocds-lcuori-yRlaDr-CD-001-16-RSDCH-2,ocds-lcuori-yRlaDr-CD-001-16-RSDCH-2/3,yRlaDr-CD-001-16-RSDCH-2,72424,http://h1.honducompras.gob.hn/Docs/Lic76CD-001-16-RSDCH802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-02-25T13:28:00.380000-06:00
ocds-lcuori-2LmqDL-LPrNO-93-AMDC-121-2016-2,ocds-lcuori-2LmqDL-LPrNO-93-AMDC-121-2016-2/3,2LmqDL-LPrNO-93-AMDC-121-2016-2,80563,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-93-AMDC-121-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-30T14:39:39.547000-06:00
ocds-lcuori-2LAakL-16-2016-2,ocds-lcuori-2LAakL-16-2016-2/3,2LAakL-16-2016-2,84346,http://h1.honducompras.gob.hn/Docs/Lic8116-2016802-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-24T09:29:50.707000-06:00
ocds-lcuori-2LmqDL-CPrNO-09-AMDC-339-2016-2,ocds-lcuori-2LmqDL-CPrNO-09-AMDC-339-2016-2/3,2LmqDL-CPrNO-09-AMDC-339-2016-2,91791,http://h1.honducompras.gob.hn/Docs/Lic221CPrNO-09-AMDC-339-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-12-15T13:53:34.883000-06:00
ocds-lcuori-lRo92L-A-59-2,ocds-lcuori-lRo92L-A-59-2/3,lRo92L-A-59-2,91631,http://h1.honducompras.gob.hn/Docs/Lic89A-59803-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-12-13T13:06:06.553000-06:00
ocds-lcuori-lRo92L-A-60-2,ocds-lcuori-lRo92L-A-60-2/3,lRo92L-A-60-2,91633,http://h1.honducompras.gob.hn/Docs/Lic89A-60803-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-12-13T13:08:10.977000-06:00
ocds-lcuori-DL9YoL-LPN-002-2016-FAHM-2,ocds-lcuori-DL9YoL-LPN-002-2016-FAHM-2/3,DL9YoL-LPN-002-2016-FAHM-2,86005,http://h1.honducompras.gob.hn/Docs/Lic329LPN-002-2016-FAHM807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-09-19T14:48:16.837000-06:00
ocds-lcuori-yRl6pL-CI 001 SSIS PRAF 5603 2016-2,ocds-lcuori-yRl6pL-CI 001 SSIS PRAF 5603 2016-2/3,yRl6pL-CI 001 SSIS PRAF 5603 2016-2,93121,http://h1.honducompras.gob.hn/Docs/Lic232CI%20001%20SSIS%20PRAF%205603%202016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-01-05T16:28:52.797000-06:00
ocds-lcuori-yRlm9r-LPN-UNACIFOR-002-2016 -2,ocds-lcuori-yRlm9r-LPN-UNACIFOR-002-2016 -2/3,yRlm9r-LPN-UNACIFOR-002-2016 -2,94892,http://h1.honducompras.gob.hn/Docs/Lic176LPN-UNACIFOR-002-2016%20805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-02-17T15:18:44.717000-06:00
ocds-lcuori-7G3Myr-LP-1212-HSP-2016-2,ocds-lcuori-7G3Myr-LP-1212-HSP-2016-2/3,7G3Myr-LP-1212-HSP-2016-2,74951,http://h1.honducompras.gob.hn/Docs/Lic96LP-1212-HSP-2016802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-05T11:26:29.990000-06:00
ocds-lcuori-MLQW8R-03-2016-2,ocds-lcuori-MLQW8R-03-2016-2/3,MLQW8R-03-2016-2,72824,http://h1.honducompras.gob.hn/Docs/Lic60503-2016803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-03-01T15:19:46.100000-06:00
ocds-lcuori-7G3Myr-LP-1233-HSP-2016-2,ocds-lcuori-7G3Myr-LP-1233-HSP-2016-2/3,7G3Myr-LP-1233-HSP-2016-2,79930,http://h1.honducompras.gob.hn/Docs/Lic96LP-1233-HSP-2016802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-21T15:47:37.507000-06:00
ocds-lcuori-8L42ZR-05-2016-2,ocds-lcuori-8L42ZR-05-2016-2/3,8L42ZR-05-2016-2,78404,http://h1.honducompras.gob.hn/Docs/Lic60605-2016803-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-01T13:15:00.797000-06:00
ocds-lcuori-jRDkQG-HMCR-341-2016-2,ocds-lcuori-jRDkQG-HMCR-341-2016-2/3,jRDkQG-HMCR-341-2016-2,90951,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-341-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-11-30T13:53:01.517000-06:00
ocds-lcuori-8L42ZR-06-2016-2,ocds-lcuori-8L42ZR-06-2016-2/3,8L42ZR-06-2016-2,78406,http://h1.honducompras.gob.hn/Docs/Lic60606-2016803-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-01T13:17:01.850000-06:00
ocds-lcuori-7G3Myr-LP-1213-HSP-2016-2,ocds-lcuori-7G3Myr-LP-1213-HSP-2016-2/3,7G3Myr-LP-1213-HSP-2016-2,74954,http://h1.honducompras.gob.hn/Docs/Lic96LP-1213-HSP-2016802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-04-05T11:57:24.980000-06:00
ocds-lcuori-jRDkQG-HMCR-342-2016-2,ocds-lcuori-jRDkQG-HMCR-342-2016-2/3,jRDkQG-HMCR-342-2016-2,90841,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-342-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-11-29T10:08:58.440000-06:00
ocds-lcuori-KLgWWL-MOSEF-02-2016-2,ocds-lcuori-KLgWWL-MOSEF-02-2016-2/3,KLgWWL-MOSEF-02-2016-2,88620,http://h1.honducompras.gob.hn/Docs/Lic675MOSEF-02-2016814-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-10-31T09:12:24.763000-06:00
ocds-lcuori-8L42ZR-08-2016-2,ocds-lcuori-8L42ZR-08-2016-2/3,8L42ZR-08-2016-2,78408,http://h1.honducompras.gob.hn/Docs/Lic60608-2016803-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-01T13:19:02.407000-06:00
ocds-lcuori-2LAakL-18-2016-2,ocds-lcuori-2LAakL-18-2016-2/3,2LAakL-18-2016-2,73476,http://h1.honducompras.gob.hn/Docs/Lic8118-2016802-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-03-08T11:01:59.003000-06:00
ocds-lcuori-ERpaDr-LP29-16HEP-2,ocds-lcuori-ERpaDr-LP29-16HEP-2/3,ERpaDr-LP29-16HEP-2,77709,http://h1.honducompras.gob.hn/Docs/Lic100LP29-16HEP802-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-20T12:08:19.307000-06:00
ocds-lcuori-7G3oBG-LP-027-2016-2,ocds-lcuori-7G3oBG-LP-027-2016-2/3,7G3oBG-LP-027-2016-2,91497,http://h1.honducompras.gob.hn/Docs/Lic608LP-027-2016805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-12-10T15:15:45.693000-06:00
ocds-lcuori-7G3oBG-LP-028-2016-2,ocds-lcuori-7G3oBG-LP-028-2016-2/3,7G3oBG-LP-028-2016-2,91501,http://h1.honducompras.gob.hn/Docs/Lic608LP-028-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-12-10T16:43:50.407000-06:00
ocds-lcuori-7rBxpG-LPublica No.28-2016-2,ocds-lcuori-7rBxpG-LPublica No.28-2016-2/3,7rBxpG-LPublica No.28-2016-2,90944,http://h1.honducompras.gob.hn/Docs/Lic123LPublica%20No.28-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-11-30T12:18:00.370000-06:00
ocds-lcuori-8L47Pr-L-P 010-2016-2,ocds-lcuori-8L47Pr-L-P 010-2016-2/3,8L47Pr-L-P 010-2016-2,77302,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20010-2016802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-16T08:32:09.610000-06:00
ocds-lcuori-4LOxWG-275-2016-2,ocds-lcuori-4LOxWG-275-2016-2/3,4LOxWG-275-2016-2,85902,http://h1.honducompras.gob.hn/Docs/Lic83275-2016802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-09-19T08:13:09.410000-06:00
ocds-lcuori-7G3Myr-LP-1234-HSP-2016-2,ocds-lcuori-7G3Myr-LP-1234-HSP-2016-2/3,7G3Myr-LP-1234-HSP-2016-2,79937,http://h1.honducompras.gob.hn/Docs/Lic96LP-1234-HSP-2016802-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-06-21T15:58:50.443000-06:00
ocds-lcuori-WRzbRe-LPN-DGC-UCP-004-2016-2,ocds-lcuori-WRzbRe-LPN-DGC-UCP-004-2016-2/3,WRzbRe-LPN-DGC-UCP-004-2016-2,78351,http://h1.honducompras.gob.hn/Docs/Lic10LPN-DGC-UCP-004-2016807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-31T16:04:21.643000-06:00
ocds-lcuori-kR2xaL-LPNo-ONCAE-CC-VA-003-2016-2,ocds-lcuori-kR2xaL-LPNo-ONCAE-CC-VA-003-2016-2/3,kR2xaL-LPNo-ONCAE-CC-VA-003-2016-2,100292,http://h1.honducompras.gob.hn/Docs/Lic690LPNo-ONCAE-CC-VA-003-2016807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-09T15:48:44.073000-06:00
ocds-lcuori-2LmqDL-LPrNO-274-AMDC-337-2016-2,ocds-lcuori-2LmqDL-LPrNO-274-AMDC-337-2016-2/3,2LmqDL-LPrNO-274-AMDC-337-2016-2,93837,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-274-AMDC-337-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-01-20T14:40:59.997000-06:00
ocds-lcuori-gRNDyL-004-03-2016-2,ocds-lcuori-gRNDyL-004-03-2016-2/3,gRNDyL-004-03-2016-2,73507,http://h1.honducompras.gob.hn/Docs/Lic74004-03-2016803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-03-08T14:23:23.623000-06:00
ocds-lcuori-2LmqDL-LPrNO-277-AMDC-343-2016-2,ocds-lcuori-2LmqDL-LPrNO-277-AMDC-343-2016-2/3,2LmqDL-LPrNO-277-AMDC-343-2016-2,93792,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-277-AMDC-343-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-01-18T15:04:38.500000-06:00
ocds-lcuori-2LmqDL-LPrNO-278-AMDC-344-2016-2,ocds-lcuori-2LmqDL-LPrNO-278-AMDC-344-2016-2/3,2LmqDL-LPrNO-278-AMDC-344-2016-2,94165,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-278-AMDC-344-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-02-01T08:45:27.910000-06:00
ocds-lcuori-DL9YoL-LPN-007-2016-FAHM-2,ocds-lcuori-DL9YoL-LPN-007-2016-FAHM-2/3,DL9YoL-LPN-007-2016-FAHM-2,88580,http://h1.honducompras.gob.hn/Docs/Lic329LPN-007-2016-FAHM807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-10-28T15:22:49.653000-06:00
ocds-lcuori-2LmqDL-LPrNO-276-AMDC-342-2016-2,ocds-lcuori-2LmqDL-LPrNO-276-AMDC-342-2016-2/3,2LmqDL-LPrNO-276-AMDC-342-2016-2,123984,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-276-AMDC-342-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-10-23T09:14:53.320000-06:00
ocds-lcuori-gRNDyL-005-03-2016-2,ocds-lcuori-gRNDyL-005-03-2016-2/3,gRNDyL-005-03-2016-2,73511,http://h1.honducompras.gob.hn/Docs/Lic74005-03-2016804-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-03-08T14:25:02.957000-06:00
ocds-lcuori-WRzbRe-LPR No.194-DGC-UATSV-2016 -2,ocds-lcuori-WRzbRe-LPR No.194-DGC-UATSV-2016 -2/3,WRzbRe-LPR No.194-DGC-UATSV-2016 -2,87935,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.194-DGC-UATSV-2016%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-10-19T16:06:26.160000-06:00
ocds-lcuori-2LmqDL-LPrNO-275-AMDC-338-2016-2,ocds-lcuori-2LmqDL-LPrNO-275-AMDC-338-2016-2/3,2LmqDL-LPrNO-275-AMDC-338-2016-2,93974,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-275-AMDC-338-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-01-25T13:22:36.797000-06:00
ocds-lcuori-gRNDyL-006-03-2016-2,ocds-lcuori-gRNDyL-006-03-2016-2/3,gRNDyL-006-03-2016-2,74191,http://h1.honducompras.gob.hn/Docs/Lic74006-03-2016804-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-03-16T16:36:41.413000-06:00
ocds-lcuori-0rwyzG-MSPS-GPST-01-2016-2,ocds-lcuori-0rwyzG-MSPS-GPST-01-2016-2/3,0rwyzG-MSPS-GPST-01-2016-2,93176,http://h1.honducompras.gob.hn/Docs/Lic578MSPS-GPST-01-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-01-06T13:58:13.640000-06:00
ocds-lcuori-grxXEr-L.P. 036-16-2,ocds-lcuori-grxXEr-L.P. 036-16-2/3,grxXEr-L.P. 036-16-2,80828,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20036-16802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-07-05T11:24:59.903000-06:00
ocds-lcuori-2LmqDL-LPrNO-85-AMDC-112-2016-2,ocds-lcuori-2LmqDL-LPrNO-85-AMDC-112-2016-2/3,2LmqDL-LPrNO-85-AMDC-112-2016-2,84560,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-85-AMDC-112-2016804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-08-26T10:13:32.507000-06:00
ocds-lcuori-7rBxpG-LPública No.41-2016-2,ocds-lcuori-7rBxpG-LPública No.41-2016-2/3,7rBxpG-LPública No.41-2016-2,96334,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.41-2016803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-03-16T17:37:12.270000-06:00
ocds-lcuori-WRzbRe-LPN-DGC-UCP-002-2016-2,ocds-lcuori-WRzbRe-LPN-DGC-UCP-002-2016-2/3,WRzbRe-LPN-DGC-UCP-002-2016-2,77979,http://h1.honducompras.gob.hn/Docs/Lic10LPN-DGC-UCP-002-2016807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-05-25T11:55:34.330000-06:00
ocds-lcuori-ERpaDr-LP72-16HEP-2,ocds-lcuori-ERpaDr-LP72-16HEP-2/3,ERpaDr-LP72-16HEP-2,85341,http://h1.honducompras.gob.hn/Docs/Lic100LP72-16HEP802-ResoluciondelaAdjudicacion.jpeg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2016-09-06T15:43:17.030000-06:00
