ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-37-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-37-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-37-2016-2,mGE4eL-LPR-IDECOAS-FHIS-37-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-38-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-38-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-38-2016-2,wrV3LP-LPR-IDECOAS-FHIS-38-2016-2,300.0,document
ocds-lcuori-kG1ger-lpub 16-2016-2,ocds-lcuori-kG1ger-lpub 16-2016-2/3,kG1ger-lpub 16-2016-2,kG1ger-lpub 16-2016-2,1000.0,document
ocds-lcuori-orvOoL-LPN-22-2016-HEU-AEMC-2,ocds-lcuori-orvOoL-LPN-22-2016-HEU-AEMC-2/3,orvOoL-LPN-22-2016-HEU-AEMC-2,orvOoL-LPN-22-2016-HEU-AEMC-2,500.0,document
ocds-lcuori-kG1ger-Lpub 17-2016-2,ocds-lcuori-kG1ger-Lpub 17-2016-2/3,kG1ger-Lpub 17-2016-2,kG1ger-Lpub 17-2016-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-139-AMDC-180-2016-2,ocds-lcuori-2LmqDL-LPrNO-139-AMDC-180-2016-2/3,2LmqDL-LPrNO-139-AMDC-180-2016-2,2LmqDL-LPrNO-139-AMDC-180-2016-2,200.0,document
ocds-lcuori-orvOoL-LPN-20-2016-HEU-AEMC-2,ocds-lcuori-orvOoL-LPN-20-2016-HEU-AEMC-2/3,orvOoL-LPN-20-2016-HEU-AEMC-2,orvOoL-LPN-20-2016-HEU-AEMC-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-140-AMDC-181-2016-2,ocds-lcuori-2LmqDL-LPrNO-140-AMDC-181-2016-2/3,2LmqDL-LPrNO-140-AMDC-181-2016-2,2LmqDL-LPrNO-140-AMDC-181-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-141-AMDC-182-2016-2,ocds-lcuori-2LmqDL-LPrNO-141-AMDC-182-2016-2/3,2LmqDL-LPrNO-141-AMDC-182-2016-2,2LmqDL-LPrNO-141-AMDC-182-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-142-AMDC-183-2016-2,ocds-lcuori-2LmqDL-LPrNO-142-AMDC-183-2016-2/3,2LmqDL-LPrNO-142-AMDC-183-2016-2,2LmqDL-LPrNO-142-AMDC-183-2016-2,200.0,document
ocds-lcuori-orvOoL-LPN-17-2016-HEU-AEM-2,ocds-lcuori-orvOoL-LPN-17-2016-HEU-AEM-2/3,orvOoL-LPN-17-2016-HEU-AEM-2,orvOoL-LPN-17-2016-HEU-AEM-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-10-AMDC-177-2016-2,ocds-lcuori-2LmqDL-CPuNO-10-AMDC-177-2016-2/3,2LmqDL-CPuNO-10-AMDC-177-2016-2,2LmqDL-CPuNO-10-AMDC-177-2016-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-11-AMDC-178-2016-2,ocds-lcuori-2LmqDL-CPuNO-11-AMDC-178-2016-2/3,2LmqDL-CPuNO-11-AMDC-178-2016-2,2LmqDL-CPuNO-11-AMDC-178-2016-2,500.0,document
ocds-lcuori-MLQW8R-05-2016-2,ocds-lcuori-MLQW8R-05-2016-2/3,MLQW8R-05-2016-2,MLQW8R-05-2016-2,50.0,document
ocds-lcuori-orveZR-31-2016-2,ocds-lcuori-orveZR-31-2016-2/3,orveZR-31-2016-2,orveZR-31-2016-2,275047.71,document
ocds-lcuori-orveZR-32-2016-2,ocds-lcuori-orveZR-32-2016-2/3,orveZR-32-2016-2,orveZR-32-2016-2,292329.8,document
ocds-lcuori-orveZR-33-2016-2,ocds-lcuori-orveZR-33-2016-2/3,orveZR-33-2016-2,orveZR-33-2016-2,224169.5,document
ocds-lcuori-orveZR-34-2016-2,ocds-lcuori-orveZR-34-2016-2/3,orveZR-34-2016-2,orveZR-34-2016-2,68103.58,document
ocds-lcuori-2LmqDL-CPrNBS-01-AMDC-179-2016-2,ocds-lcuori-2LmqDL-CPrNBS-01-AMDC-179-2016-2/3,2LmqDL-CPrNBS-01-AMDC-179-2016-2,2LmqDL-CPrNBS-01-AMDC-179-2016-2,200.0,document
ocds-lcuori-MLQW8R-06-2016-2,ocds-lcuori-MLQW8R-06-2016-2/3,MLQW8R-06-2016-2,MLQW8R-06-2016-2,50.0,document
ocds-lcuori-7GXmzR-LP-001-2016 CCIVS -2,ocds-lcuori-7GXmzR-LP-001-2016 CCIVS -2/3,7GXmzR-LP-001-2016 CCIVS -2,7GXmzR-LP-001-2016 CCIVS -2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-63-AMDC-85-2016-2,ocds-lcuori-2LmqDL-LPrNO-63-AMDC-85-2016-2/3,2LmqDL-LPrNO-63-AMDC-85-2016-2,2LmqDL-LPrNO-63-AMDC-85-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-21-AMDC-384-2016-2,ocds-lcuori-2LmqDL-LPuNO-21-AMDC-384-2016-2/3,2LmqDL-LPuNO-21-AMDC-384-2016-2,2LmqDL-LPuNO-21-AMDC-384-2016-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-022-AMDC-385-2016-2,ocds-lcuori-2LmqDL-CPuNO-022-AMDC-385-2016-2/3,2LmqDL-CPuNO-022-AMDC-385-2016-2,2LmqDL-CPuNO-022-AMDC-385-2016-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-023-AMDC-386-2016-2,ocds-lcuori-2LmqDL-CPuNO-023-AMDC-386-2016-2/3,2LmqDL-CPuNO-023-AMDC-386-2016-2,2LmqDL-CPuNO-023-AMDC-386-2016-2,500.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-09-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-09-2016-2/3,orvDGM-LPN-SANAA-DM-09-2016-2,orvDGM-LPN-SANAA-DM-09-2016-2,800.0,document
ocds-lcuori-kG1ger-LPUB 10-2016-2,ocds-lcuori-kG1ger-LPUB 10-2016-2/3,kG1ger-LPUB 10-2016-2,kG1ger-LPUB 10-2016-2,1000.0,document
ocds-lcuori-2LmqDL-LPuNO-19-AMDC-321-2016-2,ocds-lcuori-2LmqDL-LPuNO-19-AMDC-321-2016-2/3,2LmqDL-LPuNO-19-AMDC-321-2016-2,2LmqDL-LPuNO-19-AMDC-321-2016-2,500.0,document
ocds-lcuori-jRDVyL-LP_001_2016_BANHP-2,ocds-lcuori-jRDVyL-LP_001_2016_BANHP-2/3,jRDVyL-LP_001_2016_BANHP-2,jRDVyL-LP_001_2016_BANHP-2,2000.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-11-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-11-2016-2/3,orvDGM-LPN-SANAA-DM-11-2016-2,orvDGM-LPN-SANAA-DM-11-2016-2,800.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-90-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-90-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-90-2016-2,wrV3LP-LPR-IDECOAS-FHIS-90-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-91-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-91-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-91-2016-2,wrV3LP-LPR-IDECOAS-FHIS-91-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-41-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-41-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-41-2016-2,wrV3LP-LPR-IDECOAS-FHIS-41-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-43-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-43-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-43-2016-2,wrV3LP-LPR-IDECOAS-FHIS-43-2016-2,300.0,document
ocds-lcuori-kG1ger-lpub 14-2016-2,ocds-lcuori-kG1ger-lpub 14-2016-2/3,kG1ger-lpub 14-2016-2,kG1ger-lpub 14-2016-2,1000.0,document
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-14-2016-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-14-2016-2/3,mGE4eL-COT-IDECOAS-FHIS-14-2016-2,mGE4eL-COT-IDECOAS-FHIS-14-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-92-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-92-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-92-2016-2,wrV3LP-LPR-IDECOAS-FHIS-92-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-42-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-42-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-42-2016-2,wrV3LP-LPR-IDECOAS-FHIS-42-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-40-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-40-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-40-2016-2,wrV3LP-LPR-IDECOAS-FHIS-40-2016-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-13-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-13-2016-2/3,wrV3LP-COT-IDECOAS-FHIS-13-2016-2,wrV3LP-COT-IDECOAS-FHIS-13-2016-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-86-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-86-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-86-2016-2,mGE4eL-LPR-IDECOAS-FHIS-86-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-186-AMDC-239-2016-2,ocds-lcuori-2LmqDL-LPrNO-186-AMDC-239-2016-2/3,2LmqDL-LPrNO-186-AMDC-239-2016-2,2LmqDL-LPrNO-186-AMDC-239-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-187-AMDC-240-2016-2,ocds-lcuori-2LmqDL-LPrNO-187-AMDC-240-2016-2/3,2LmqDL-LPrNO-187-AMDC-240-2016-2,2LmqDL-LPrNO-187-AMDC-240-2016-2,200.0,document
ocds-lcuori-kG1ger-l05-2016-2,ocds-lcuori-kG1ger-l05-2016-2/3,kG1ger-l05-2016-2,kG1ger-l05-2016-2,1500.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-87-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-87-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-87-2016-2,mGE4eL-LPR-IDECOAS-FHIS-87-2016-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-88-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-88-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-88-2016-2,mGE4eL-LPR-IDECOAS-FHIS-88-2016-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-04-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-04-2016-2/3,wrV3LP-COT-IDECOAS-FHIS-04-2016-2,wrV3LP-COT-IDECOAS-FHIS-04-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-211-AMDC-264-2016-2,ocds-lcuori-2LmqDL-LPrNO-211-AMDC-264-2016-2/3,2LmqDL-LPrNO-211-AMDC-264-2016-2,2LmqDL-LPrNO-211-AMDC-264-2016-2,200.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-89-2016-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-89-2016-2/3,mGE4eL-LPR-IDECOAS-FHIS-89-2016-2,mGE4eL-LPR-IDECOAS-FHIS-89-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-212-AMDC-265-2016-2,ocds-lcuori-2LmqDL-LPrNO-212-AMDC-265-2016-2/3,2LmqDL-LPrNO-212-AMDC-265-2016-2,2LmqDL-LPrNO-212-AMDC-265-2016-2,200.0,document
ocds-lcuori-0rwm9G-LP-002-2016 CONTRATAR  SERVICIOS DE LIMPIEZA-2,ocds-lcuori-0rwm9G-LP-002-2016 CONTRATAR  SERVICIOS DE LIMPIEZA-2/3,0rwm9G-LP-002-2016 CONTRATAR  SERVICIOS DE LIMPIEZA-2,0rwm9G-LP-002-2016 CONTRATAR  SERVICIOS DE LIMPIEZA-2,5000.0,document
ocds-lcuori-wrVJ9r-LPN-010-2016 Construcción de tres (3) almacenes -2,ocds-lcuori-wrVJ9r-LPN-010-2016 Construcción de tres (3) almacenes -2/3,wrVJ9r-LPN-010-2016 Construcción de tres (3) almacenes -2,wrVJ9r-LPN-010-2016 Construcción de tres (3) almacenes -2,200.0,document
ocds-lcuori-PGJALo-LPN-100-009-2016-2,ocds-lcuori-PGJALo-LPN-100-009-2016-2/3,PGJALo-LPN-100-009-2016-2,PGJALo-LPN-100-009-2016-2,1000.0,document
ocds-lcuori-PGJALo-LPI-100-012-2016-2,ocds-lcuori-PGJALo-LPI-100-012-2016-2/3,PGJALo-LPI-100-012-2016-2,PGJALo-LPI-100-012-2016-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-188-AMDC-241-2016-2,ocds-lcuori-2LmqDL-LPrNO-188-AMDC-241-2016-2/3,2LmqDL-LPrNO-188-AMDC-241-2016-2,2LmqDL-LPrNO-188-AMDC-241-2016-2,200.0,document
ocds-lcuori-orvkNL-LPN No.21-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.21-2016-SEAF-UNAH-2/3,orvkNL-LPN No.21-2016-SEAF-UNAH-2,orvkNL-LPN No.21-2016-SEAF-UNAH-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-93-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-93-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-93-2016-2,wrV3LP-LPR-IDECOAS-FHIS-93-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-94-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-94-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-94-2016-2,wrV3LP-LPR-IDECOAS-FHIS-94-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-95-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-95-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-95-2016-2,wrV3LP-LPR-IDECOAS-FHIS-95-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-96-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-96-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-96-2016-2,wrV3LP-LPR-IDECOAS-FHIS-96-2016-2,300.0,document
ocds-lcuori-wrVJ9r-LPN-011-2016 Adquisición de alimento concentrado -2,ocds-lcuori-wrVJ9r-LPN-011-2016 Adquisición de alimento concentrado -2/3,wrVJ9r-LPN-011-2016 Adquisición de alimento concentrado -2,wrVJ9r-LPN-011-2016 Adquisición de alimento concentrado -2,200.0,document
ocds-lcuori-DL9YoL-LPI-001-2016-FAHM-2,ocds-lcuori-DL9YoL-LPI-001-2016-FAHM-2/3,DL9YoL-LPI-001-2016-FAHM-2,DL9YoL-LPI-001-2016-FAHM-2,500.0,document
ocds-lcuori-kG1ger-lpriv 01-2016-2,ocds-lcuori-kG1ger-lpriv 01-2016-2/3,kG1ger-lpriv 01-2016-2,kG1ger-lpriv 01-2016-2,500.0,document
ocds-lcuori-kG1ger-lpriv 02-2016-2,ocds-lcuori-kG1ger-lpriv 02-2016-2/3,kG1ger-lpriv 02-2016-2,kG1ger-lpriv 02-2016-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-97-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-97-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-97-2016-2,wrV3LP-LPR-IDECOAS-FHIS-97-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-98-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-98-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-98-2016-2,wrV3LP-LPR-IDECOAS-FHIS-98-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-99-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-99-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-99-2016-2,wrV3LP-LPR-IDECOAS-FHIS-99-2016-2,300.0,document
ocds-lcuori-2LmqDL-CPuNO-007-AMDC-174-2016-2,ocds-lcuori-2LmqDL-CPuNO-007-AMDC-174-2016-2/3,2LmqDL-CPuNO-007-AMDC-174-2016-2,2LmqDL-CPuNO-007-AMDC-174-2016-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-100-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-100-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-100-2016-2,wrV3LP-LPR-IDECOAS-FHIS-100-2016-2,300.0,document
ocds-lcuori-2LmqDL-CPuNO-008-AMDC-175-2016-2,ocds-lcuori-2LmqDL-CPuNO-008-AMDC-175-2016-2/3,2LmqDL-CPuNO-008-AMDC-175-2016-2,2LmqDL-CPuNO-008-AMDC-175-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-383-AMDC-461-2016-2,ocds-lcuori-2LmqDL-LPrNO-383-AMDC-461-2016-2/3,2LmqDL-LPrNO-383-AMDC-461-2016-2,2LmqDL-LPrNO-383-AMDC-461-2016-2,200.0,document
ocds-lcuori-2LmqDL-CPuNO-009-AMDC-176-2016-2,ocds-lcuori-2LmqDL-CPuNO-009-AMDC-176-2016-2/3,2LmqDL-CPuNO-009-AMDC-176-2016-2,2LmqDL-CPuNO-009-AMDC-176-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-384-AMDC-462-2016-2,ocds-lcuori-2LmqDL-LPrNO-384-AMDC-462-2016-2/3,2LmqDL-LPrNO-384-AMDC-462-2016-2,2LmqDL-LPrNO-384-AMDC-462-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-386-AMDC-464-2016-2,ocds-lcuori-2LmqDL-LPrNO-386-AMDC-464-2016-2/3,2LmqDL-LPrNO-386-AMDC-464-2016-2,2LmqDL-LPrNO-386-AMDC-464-2016-2,200.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-118-2016 2do PROCESO-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-118-2016 2do PROCESO-2/3,mGE4eL-LPR-IDECOAS-FHIS-118-2016 2do PROCESO-2,mGE4eL-LPR-IDECOAS-FHIS-118-2016 2do PROCESO-2,300.0,document
ocds-lcuori-gRN9jG-LPN No SS-FAHSL-002-2016-2,ocds-lcuori-gRN9jG-LPN No SS-FAHSL-002-2016-2/3,gRN9jG-LPN No SS-FAHSL-002-2016-2,gRN9jG-LPN No SS-FAHSL-002-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-387-AMDC-465-2016-2,ocds-lcuori-2LmqDL-LPrNO-387-AMDC-465-2016-2/3,2LmqDL-LPrNO-387-AMDC-465-2016-2,2LmqDL-LPrNO-387-AMDC-465-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-388-AMDC-466-2016-2,ocds-lcuori-2LmqDL-LPrNO-388-AMDC-466-2016-2/3,2LmqDL-LPrNO-388-AMDC-466-2016-2,2LmqDL-LPrNO-388-AMDC-466-2016-2,200.0,document
ocds-lcuori-PGJALo-LPN-100-011-2016-2,ocds-lcuori-PGJALo-LPN-100-011-2016-2/3,PGJALo-LPN-100-011-2016-2,PGJALo-LPN-100-011-2016-2,1000.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-82-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-82-2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-82-2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-82-2016 2° PROCESO-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-120-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-120-2016 2° PROCESO-2/3,wrV3LP-LPR-IDECOAS-FHIS-120-2016 2° PROCESO-2,wrV3LP-LPR-IDECOAS-FHIS-120-2016 2° PROCESO-2,300.0,document
ocds-lcuori-DRWQ0L-HONDUCOR-LIC-DL-04-2016-2,ocds-lcuori-DRWQ0L-HONDUCOR-LIC-DL-04-2016-2/3,DRWQ0L-HONDUCOR-LIC-DL-04-2016-2,DRWQ0L-HONDUCOR-LIC-DL-04-2016-2,300.0,document
ocds-lcuori-PGJALo-CPN-100-019-2016-2,ocds-lcuori-PGJALo-CPN-100-019-2016-2/3,PGJALo-CPN-100-019-2016-2,PGJALo-CPN-100-019-2016-2,1000.0,document
ocds-lcuori-Zr5mWr-LPN No. 07-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-LPN No. 07-2016-SEAPI-UNAH-2/3,Zr5mWr-LPN No. 07-2016-SEAPI-UNAH-2,Zr5mWr-LPN No. 07-2016-SEAPI-UNAH-2,2000.0,document
ocds-lcuori-kG1ger-lpub 06-2016-2,ocds-lcuori-kG1ger-lpub 06-2016-2/3,kG1ger-lpub 06-2016-2,kG1ger-lpub 06-2016-2,1000.0,document
ocds-lcuori-oLj7mG-“AMPLIACION DEL SISTEMA DE RELLENO SANITARIO PARA -2,ocds-lcuori-oLj7mG-“AMPLIACION DEL SISTEMA DE RELLENO SANITARIO PARA -2/3,oLj7mG-“AMPLIACION DEL SISTEMA DE RELLENO SANITARIO PARA -2,oLj7mG-“AMPLIACION DEL SISTEMA DE RELLENO SANITARIO PARA -2,500.0,document
ocds-lcuori-kG1ger-lpub 07-2016-2,ocds-lcuori-kG1ger-lpub 07-2016-2/3,kG1ger-lpub 07-2016-2,kG1ger-lpub 07-2016-2,1000.0,document
ocds-lcuori-mrY1dr-SEDS No.008-2016-2,ocds-lcuori-mrY1dr-SEDS No.008-2016-2/3,mrY1dr-SEDS No.008-2016-2,mrY1dr-SEDS No.008-2016-2,2000.0,document
ocds-lcuori-2LmqDL-LPrNO-394-AMDC-472-2016-2,ocds-lcuori-2LmqDL-LPrNO-394-AMDC-472-2016-2/3,2LmqDL-LPrNO-394-AMDC-472-2016-2,2LmqDL-LPrNO-394-AMDC-472-2016-2,200.0,document
ocds-lcuori-kG1ger-Lpub 09-2016-2,ocds-lcuori-kG1ger-Lpub 09-2016-2/3,kG1ger-Lpub 09-2016-2,kG1ger-Lpub 09-2016-2,1000.0,document
ocds-lcuori-jRDA5r-Solicitud 2110-2,ocds-lcuori-jRDA5r-Solicitud 2110-2/3,jRDA5r-Solicitud 2110-2,jRDA5r-Solicitud 2110-2,596486.79,document
ocds-lcuori-2LmqDL-LPrNO-393-AMDC-471-2016-2,ocds-lcuori-2LmqDL-LPrNO-393-AMDC-471-2016-2/3,2LmqDL-LPrNO-393-AMDC-471-2016-2,2LmqDL-LPrNO-393-AMDC-471-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-392-AMDC-470-2016-2,ocds-lcuori-2LmqDL-LPrNO-392-AMDC-470-2016-2/3,2LmqDL-LPrNO-392-AMDC-470-2016-2,2LmqDL-LPrNO-392-AMDC-470-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-391-AMDC-469-2016-2,ocds-lcuori-2LmqDL-LPrNO-391-AMDC-469-2016-2/3,2LmqDL-LPrNO-391-AMDC-469-2016-2,2LmqDL-LPrNO-391-AMDC-469-2016-2,200.0,document
ocds-lcuori-DL9YoL-LPN 009-2016-FAHM-2,ocds-lcuori-DL9YoL-LPN 009-2016-FAHM-2/3,DL9YoL-LPN 009-2016-FAHM-2,DL9YoL-LPN 009-2016-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-390-AMDC-468-2016-2,ocds-lcuori-2LmqDL-LPrNO-390-AMDC-468-2016-2/3,2LmqDL-LPrNO-390-AMDC-468-2016-2,2LmqDL-LPrNO-390-AMDC-468-2016-2,200.0,document
ocds-lcuori-kG1ger-lpub 11-2016-2,ocds-lcuori-kG1ger-lpub 11-2016-2/3,kG1ger-lpub 11-2016-2,kG1ger-lpub 11-2016-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-389-AMDC-467-2016-2,ocds-lcuori-2LmqDL-LPrNO-389-AMDC-467-2016-2/3,2LmqDL-LPrNO-389-AMDC-467-2016-2,2LmqDL-LPrNO-389-AMDC-467-2016-2,200.0,document
ocds-lcuori-kG1ger-lpriv 03-2016-2,ocds-lcuori-kG1ger-lpriv 03-2016-2/3,kG1ger-lpriv 03-2016-2,kG1ger-lpriv 03-2016-2,500.0,document
ocds-lcuori-MLQW8R-22-2016-2,ocds-lcuori-MLQW8R-22-2016-2/3,MLQW8R-22-2016-2,MLQW8R-22-2016-2,50.0,document
ocds-lcuori-2LmqDL-LPrNO-261-AMDC-324-2016-2,ocds-lcuori-2LmqDL-LPrNO-261-AMDC-324-2016-2/3,2LmqDL-LPrNO-261-AMDC-324-2016-2,2LmqDL-LPrNO-261-AMDC-324-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-259-AMDC-322-2016-2,ocds-lcuori-2LmqDL-LPrNO-259-AMDC-322-2016-2/3,2LmqDL-LPrNO-259-AMDC-322-2016-2,2LmqDL-LPrNO-259-AMDC-322-2016-2,200.0,document
ocds-lcuori-7GXmzR-LPN-001-2016 CCIVS -2,ocds-lcuori-7GXmzR-LPN-001-2016 CCIVS -2/3,7GXmzR-LPN-001-2016 CCIVS -2,7GXmzR-LPN-001-2016 CCIVS -2,1000.0,document
ocds-lcuori-MLQW8R-23-2016-2,ocds-lcuori-MLQW8R-23-2016-2/3,MLQW8R-23-2016-2,MLQW8R-23-2016-2,50.0,document
ocds-lcuori-2LmqDL-LPrNO-260-AMDC-323-2016-2,ocds-lcuori-2LmqDL-LPrNO-260-AMDC-323-2016-2/3,2LmqDL-LPrNO-260-AMDC-323-2016-2,2LmqDL-LPrNO-260-AMDC-323-2016-2,200.0,document
ocds-lcuori-kG1ger-lpriv 04-2016-2,ocds-lcuori-kG1ger-lpriv 04-2016-2/3,kG1ger-lpriv 04-2016-2,kG1ger-lpriv 04-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-143-AMDC-184-2016-2,ocds-lcuori-2LmqDL-LPrNO-143-AMDC-184-2016-2/3,2LmqDL-LPrNO-143-AMDC-184-2016-2,2LmqDL-LPrNO-143-AMDC-184-2016-2,200.0,document
ocds-lcuori-PGJALo-LPI-100-024-2016-2,ocds-lcuori-PGJALo-LPI-100-024-2016-2/3,PGJALo-LPI-100-024-2016-2,PGJALo-LPI-100-024-2016-2,1000.0,document
ocds-lcuori-kR0qDr-LPN-06-2016-2,ocds-lcuori-kR0qDr-LPN-06-2016-2/3,kR0qDr-LPN-06-2016-2,kR0qDr-LPN-06-2016-2,500.0,document
